CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_RotD50,f50.0000SA_RotD50,f33.3333SA_RotD50,f25.0000SA_RotD50,f20.0000SA_RotD50,f13.3333SA_RotD50,f10.0000SA_RotD50,f6.6667SA_RotD50,f5.0000SA_RotD50,f4.0000SA_RotD50,f3.3333SA_RotD50,f2.5000SA_RotD50,f2.0000SA_RotD50,f1.3333SA_RotD50,f1.0000SA_RotD50,f0.6667SA_RotD50,f0.5000SA_RotD50,f0.3333SA_RotD50,f0.2500SA_RotD50,f0.2000SA_RotD50,f0.1333SA_RotD50,f0.1000SA_RotD50,f100.0000SA_RotD100,f50.0000SA_RotD100,f33.3333SA_RotD100,f25.0000SA_RotD100,f20.0000SA_RotD100,f13.3333SA_RotD100,f10.0000SA_RotD100,f6.6667SA_RotD100,f5.0000SA_RotD100,f4.0000SA_RotD100,f3.3333SA_RotD100,f2.5000SA_RotD100,f2.0000SA_RotD100,f1.3333SA_RotD100,f1.0000SA_RotD100,f0.6667SA_RotD100,f0.5000SA_RotD100,f0.3333SA_RotD100,f0.2500SA_RotD100,f0.2000SA_RotD100,f0.1333SA_RotD100,f0.1000SA_RotD100,PGA_RotD50,PGA_RotD100,PGV_RotD50,PGV_RotD100
1553782,1971-08-13T14:42:41.636000Z,A71053A1,5.7,0.15,Crustal,S,1,242,83,207,special,-42.13,172.1,-42.3786,172.3329,5897058.69,2435589.3,5869623,2455066,6.51,6.51,33.64,34.99,33.13,33.79,-32.97,-4.32,0,9,5.77,fw,053A,C,391,Q3,0.27,Q3,20,Q3,0,-99999,-99999,1,0.4,18,0.68,18,Anderson_etal_1993&Dowrick_Rhoades_1998,0.05613719,0.056689137,0.057813509,0.05924355,0.060701828,0.063460236,0.067056164,0.077672528,0.080386256,0.079701201,0.079694081,0.063329033,0.049581201,0.036922209,0.024957472,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.070775615,0.071194506,0.071856704,0.072932864,0.075041908,0.082179133,0.081802691,0.083016356,0.096035174,0.095595707,0.096728648,0.084474115,0.066979366,0.046430218,0.032224735,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.056127,0.07071,0.042573,0.053299
1556608,1975-06-10T10:11:17.094000Z,K75301A2,5.62,0.15,Slab,N,1,250,56,257,special,-40.34,175.93,-40.3553,175.6152,6092087.55,2758882.27,6091232,2732094,5.9,5.9,26.73,46.53,23.88,44.21,10.02,25.47,0,38,35.54,nu,301A,D,341,Q3,0.7,Q2,60,Q3,0,-99999,-99999,1,0.4,19,0.68,19,Webb_Anderson_1998&Dowrick_Rhoades1998,0.037905087,0.038467767,0.039343361,0.040894878,0.042903301,0.049050551,0.053234616,0.050853631,0.046061344,0.040764503,0.040309328,0.035213427,0.031605479,0.021073954,0.013600045,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.04395277,0.044207666,0.044682405,0.045595724,0.046894614,0.054450453,0.058587253,0.055121147,0.054817771,0.057421529,0.056622111,0.049558181,0.042803162,0.029390001,0.016923547,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.037864,0.043987,0.023645,0.030684
1556608,1975-06-10T10:11:17.094000Z,K75340A1,5.62,0.15,Slab,N,1,250,56,257,special,-40.34,175.93,-40.3863,175.6165,6092087.55,2758882.27,6087788,2732102,5.9,5.9,27.06,46.71,24.14,44.26,6.78,26.64,0,38,35.54,nu,340A,D,283,Q3,0.96,Q3,90,Q3,0,-99999,-99999,1,0.65,18,1.105,18,Webb_Anderson_1998&Dowrick_Rhoades1998,0.049367875,0.049649398,0.050128666,0.051016799,0.051813956,0.058264022,0.063418976,0.069567926,0.079230005,0.071453198,0.060771314,0.044984264,0.033825953,0.018364645,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.063101528,0.063747035,0.064599833,0.065598885,0.066821907,0.0723993,0.078286793,0.09106948,0.092895444,0.081863776,0.080488656,0.053510958,0.038452105,0.022905894,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.049392,0.063153,0.024416,0.028186
1557438,1976-05-04T13:56:29.201000Z,A76080B1,6.51,0.15,Interface,O,1,48,47,130,special,-44.67,167.45,-44.6729,167.9264,5600506.59,2070223.23,5602634,2107939,22.44,22.44,37.67,39.08,27.88,31.04,31.31,29.45,0,10,1.79,nu,080B,C,210,Q3,0.57,Q3,30,Q3,0,-99999,-99999,1,0.2,29,0.34,29,Anderson_etal_1993&Dowrick_Rhoades_1998,0.088220817,0.088836335,0.090191373,0.091122593,0.090438603,0.092130917,0.09603198,0.107564966,0.113305967,0.121066476,0.132820805,0.144419852,0.142034674,0.079780763,0.049266257,0.022713301,0.013855753,-99999,-99999,-99999,-99999,-99999,0.098405291,0.098880554,0.100141974,0.102722519,0.103501949,0.103645843,0.107279639,0.131060286,0.139956626,0.145272164,0.154679345,0.164677406,0.171175774,0.099819991,0.066337822,0.031931478,0.015750494,-99999,-99999,-99999,-99999,-99999,0.087882,0.098438,0.089847,0.115009
1557438,1976-05-04T13:56:29.201000Z,K76070A1,6.51,0.15,Interface,O,1,48,47,130,special,-44.67,167.45,-45.4167,167.7191,5600506.59,2070223.23,5519112,2096857,22.44,22.44,85.68,86.25,77.38,79.21,85.96,-34.67,0,10,1.79,nu,TAFS,D,298,Q3,1.4,Q3,200,Q3,0,-99999,-99999,1,0.28,11,0.476,11,Anderson_etal_1993&Dowrick_Rhoades_1998,0.024407727,0.02449311,0.024600546,0.024762961,0.025025235,0.026696659,0.029964723,0.030838959,0.030329408,0.03444724,0.036446353,0.031525591,0.027218485,0.025917075,0.021585242,0.017793889,0.011492591,-99999,-99999,-99999,-99999,-99999,0.029509623,0.029579461,0.029727049,0.029953264,0.030291476,0.032496848,0.037114703,0.036663848,0.034153395,0.037867063,0.0399008,0.03454338,0.032601473,0.035815142,0.025884874,0.018992537,0.013921326,-99999,-99999,-99999,-99999,-99999,0.024409,0.029457,0.031912,0.037482
1557438,1976-05-04T13:56:29.201000Z,K76089A1,6.51,0.15,Interface,O,1,48,47,130,special,-44.67,167.45,-44.6946,169.143,5600506.59,2070223.23,5605452,2204373,22.44,22.44,133.87,134.63,124.04,125.19,93.74,103,0,10,1.79,nu,WNPS,D,330,Q3,2.1,Q3,300,Q3,0,-99999,-99999,1,0.25,15,0.425,15,Anderson_etal_1993&Dowrick_Rhoades_1998,0.031029359,0.031123948,0.031217717,0.031354302,0.031803072,0.033011406,0.03564412,0.038958409,0.044088521,0.046559345,0.044183669,0.040276847,0.041076248,0.03895445,0.029835237,0.025190961,0.015159253,-99999,-99999,-99999,-99999,-99999,0.039757098,0.039862224,0.040018064,0.040323476,0.040639649,0.042750228,0.045211962,0.050107457,0.048792557,0.050843772,0.048974952,0.046033925,0.044166706,0.043486861,0.036581459,0.028373049,0.017273865,-99999,-99999,-99999,-99999,-99999,0.031017,0.039762,0.04426,0.048661
1558224,1977-01-18T05:41:48.207000Z,A77048C1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.5138,173.9572,5941084.19,2618142.66,5965463,2589883,9.4,9.4,37.28,50.49,35.45,48.97,38.74,-5.05,0,34,29.64,nu,048C,D,235,Q3,0.9,Q3,64,Q3,0,-99999,-99999,1,0.4,13,0.68,13,Webb_Anderson_1998&Dowrick_Rhoades1998,0.037002568,0.037116278,0.037294105,0.03755148,0.038034699,0.040027022,0.042350165,0.04680048,0.055975368,0.064809779,0.060659689,0.038639999,0.030517332,0.025461428,0.018072823,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.041490764,0.041649146,0.041927268,0.042404761,0.043010118,0.045118832,0.048167213,0.051966186,0.060222952,0.069381845,0.07173407,0.047083299,0.038009474,0.027169616,0.022966037,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.036924,0.041508,0.022251,0.027174
1558224,1977-01-18T05:41:48.207000Z,A77601A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2263,174.8719,5941084.19,2618142.66,5996147,2666912,9.4,9.4,73.53,81.03,68.88,76.33,-9.15,-72.74,0,34,29.64,nu,601A,D,161,Q3,2.3,Q3,297,Q3,0,-99999,-99999,1,0.4,20,0.68,20,Webb_Anderson_1998&Dowrick_Rhoades1998,0.043769262,0.043983632,0.044458835,0.044895905,0.045289424,0.046707846,0.051017347,0.058363116,0.06490874,0.061716245,0.04811038,0.043452066,0.037762851,0.03046615,0.017534291,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.055729621,0.056028348,0.056704009,0.057747868,0.059061053,0.063731226,0.071479986,0.078891657,0.086602634,0.079005672,0.065115526,0.048086473,0.049340622,0.032597944,0.019551706,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.043685,0.055421,0.023094,0.026097
1558224,1977-01-18T05:41:48.207000Z,A77902A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2776,174.7793,5941084.19,2618142.66,5990617,2659034,9.4,9.4,64.22,72.68,59.54,67.99,-5.56,-63.81,0,34,29.64,nu,902A,D,275,Q2,1.25,Q2,1.32E+02,Q2,0,-99999,-99999,1,0.5,20,0.85,20,Webb_Anderson_1998&Dowrick_Rhoades1998,0.081956569,0.082435785,0.082942198,0.083887069,0.085177513,0.087467863,0.102072395,0.122947045,0.122591437,0.131891145,0.126182043,0.099479298,0.083385751,0.043136782,0.021283352,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.112067246,0.112555875,0.11347076,0.115151306,0.117332757,0.122186286,0.137025656,0.157278369,0.144454143,0.168311898,0.166952005,0.139478353,0.115236468,0.060456891,0.025126391,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.081898,0.112007,0.047444,0.060139
1558224,1977-01-18T05:41:48.207000Z,A77907A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2788,174.7785,5941084.19,2618142.66,5990481,2658964,9.4,9.4,64.07,72.55,59.39,67.86,-5.57,-63.66,0,34,29.64,nu,907A,D,250,Q2,1.2,Q2,116,Q2,0,-99999,-99999,1,0.47,18,0.799,18,Webb_Anderson_1998&Dowrick_Rhoades1998,0.079749368,0.079969184,0.080330144,0.080896879,0.081654142,0.088763158,0.096026203,0.110923937,0.118922701,0.124652192,0.116514299,0.101944121,0.088510624,0.041266983,0.020452894,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.088827249,0.089033368,0.089415113,0.090006706,0.090932475,0.092953001,0.110025099,0.11983572,0.130795379,0.141406957,0.140403766,0.117056129,0.093675961,0.04750131,0.028620825,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.079581,0.088573,0.052515,0.058943
