CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_RotD50,f50.0000SA_RotD50,f33.3333SA_RotD50,f25.0000SA_RotD50,f20.0000SA_RotD50,f13.3333SA_RotD50,f10.0000SA_RotD50,f6.6667SA_RotD50,f5.0000SA_RotD50,f4.0000SA_RotD50,f3.3333SA_RotD50,f2.5000SA_RotD50,f2.0000SA_RotD50,f1.3333SA_RotD50,f1.0000SA_RotD50,f0.6667SA_RotD50,f0.5000SA_RotD50,f0.3333SA_RotD50,f0.2500SA_RotD50,f0.2000SA_RotD50,f0.1333SA_RotD50,f0.1000SA_RotD50,f100.0000SA_RotD100,f50.0000SA_RotD100,f33.3333SA_RotD100,f25.0000SA_RotD100,f20.0000SA_RotD100,f13.3333SA_RotD100,f10.0000SA_RotD100,f6.6667SA_RotD100,f5.0000SA_RotD100,f4.0000SA_RotD100,f3.3333SA_RotD100,f2.5000SA_RotD100,f2.0000SA_RotD100,f1.3333SA_RotD100,f1.0000SA_RotD100,f0.6667SA_RotD100,f0.5000SA_RotD100,f0.3333SA_RotD100,f0.2500SA_RotD100,f0.2000SA_RotD100,f0.1333SA_RotD100,f0.1000SA_RotD100,PGA_RotD50,PGA_RotD100,PGV_RotD50,PGV_RotD100
1553782,1971-08-13T14:42:41.636000Z,A71053A1,5.7,0.15,Crustal,S,1,242,83,207,special,-42.13,172.1,-42.3786,172.3329,5897058.69,2435589.3,5869623,2455066,6.51,6.51,33.64,34.99,33.13,33.79,-32.97,-4.32,0,9,5.77,fw,053A,C,391,Q3,0.27,Q3,20,Q3,0,-99999,-99999,1,0.4,18,0.68,18,Anderson_etal_1993&Dowrick_Rhoades_1998,0.056133848,0.056595242,0.057271086,0.058037677,0.058750512,0.057549405,0.05803344,0.063770545,0.062752627,0.061691609,0.059830033,0.051054311,0.041308046,0.026849891,0.019045375,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.070789271,0.071118969,0.071583834,0.072269089,0.07363791,0.075986072,0.075591583,0.070306217,0.070761746,0.072355413,0.075644338,0.067475973,0.056010373,0.036599491,0.024318081,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.056127,0.07071,0.042573,0.053299
1556608,1975-06-10T10:11:17.094000Z,K75301A2,5.62,0.15,Slab,N,1,250,56,257,special,-40.34,175.93,-40.3553,175.6152,6092087.55,2758882.27,6091232,2732094,5.9,5.9,26.73,46.53,23.88,44.21,10.02,25.47,0,38,35.54,nu,301A,D,341,Q3,0.7,Q2,60,Q3,0,-99999,-99999,1,0.4,19,0.68,19,Webb_Anderson_1998&Dowrick_Rhoades1998,0.037880133,0.03825769,0.038890992,0.040106559,0.041102471,0.043550097,0.045226703,0.041449307,0.034149502,0.033627396,0.032064284,0.027023633,0.024320002,0.01618026,0.010184149,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.043907797,0.044107006,0.044584152,0.045172997,0.045795077,0.047588571,0.048693129,0.048732361,0.047933871,0.046996422,0.044677135,0.037683109,0.031854807,0.022451673,0.013771012,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.037864,0.043987,0.023645,0.030684
1556608,1975-06-10T10:11:17.094000Z,K75340A1,5.62,0.15,Slab,N,1,250,56,257,special,-40.34,175.93,-40.3863,175.6165,6092087.55,2758882.27,6087788,2732102,5.9,5.9,27.06,46.71,24.14,44.26,6.78,26.64,0,38,35.54,nu,340A,D,283,Q3,0.96,Q3,90,Q3,0,-99999,-99999,1,0.65,18,1.105,18,Webb_Anderson_1998&Dowrick_Rhoades1998,0.049326139,0.049475271,0.049955455,0.050385157,0.050777344,0.053031406,0.055372842,0.057675888,0.057800611,0.053225356,0.043831403,0.034035323,0.025032652,0.014556898,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.063137675,0.063633414,0.064151916,0.064765705,0.065868914,0.068913062,0.071262341,0.071011584,0.065929045,0.059573805,0.056017538,0.040901288,0.029048622,0.017509611,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.049392,0.063153,0.024416,0.028186
1557438,1976-05-04T13:56:29.201000Z,A76080B1,6.51,0.15,Interface,O,1,48,47,130,special,-44.67,167.45,-44.6729,167.9264,5600506.59,2070223.23,5602634,2107939,22.44,22.44,37.67,39.08,27.88,31.04,31.31,29.45,0,10,1.79,nu,080B,C,210,Q3,0.57,Q3,30,Q3,0,-99999,-99999,1,0.2,29,0.34,29,Anderson_etal_1993&Dowrick_Rhoades_1998,0.088130221,0.088605094,0.089186768,0.089150015,0.088537019,0.088188999,0.089872106,0.09377802,0.097960842,0.103292217,0.108136004,0.109373041,0.100754535,0.059939823,0.036657976,0.017896812,0.010748929,-99999,-99999,-99999,-99999,-99999,0.098349323,0.098668785,0.099643069,0.100426143,0.100747897,0.10104235,0.101236028,0.110523709,0.116334907,0.119945519,0.125774892,0.130066622,0.122391239,0.078221359,0.047859397,0.025206684,0.013819674,-99999,-99999,-99999,-99999,-99999,0.087882,0.098438,0.089847,0.115009
1557438,1976-05-04T13:56:29.201000Z,K76070A1,6.51,0.15,Interface,O,1,48,47,130,special,-44.67,167.45,-45.4167,167.7191,5600506.59,2070223.23,5519112,2096857,22.44,22.44,85.68,86.25,77.38,79.21,85.96,-34.67,0,10,1.79,nu,TAFS,D,298,Q3,1.4,Q3,200,Q3,0,-99999,-99999,1,0.28,11,0.476,11,Anderson_etal_1993&Dowrick_Rhoades_1998,0.024396805,0.024458976,0.024549582,0.024702737,0.024896394,0.025923806,0.027101573,0.027109877,0.027769538,0.028718202,0.028404147,0.025422431,0.023382326,0.019838003,0.017081961,0.01267762,0.00833123,-99999,-99999,-99999,-99999,-99999,0.02949344,0.029578317,0.029709574,0.029900772,0.030181886,0.03156868,0.03317054,0.032874678,0.032038071,0.032469462,0.032196539,0.027878137,0.027447345,0.02657514,0.020675438,0.01391811,0.009918063,-99999,-99999,-99999,-99999,-99999,0.024409,0.029457,0.031912,0.037482
1557438,1976-05-04T13:56:29.201000Z,K76089A1,6.51,0.15,Interface,O,1,48,47,130,special,-44.67,167.45,-44.6946,169.143,5600506.59,2070223.23,5605452,2204373,22.44,22.44,133.87,134.63,124.04,125.19,93.74,103,0,10,1.79,nu,WNPS,D,330,Q3,2.1,Q3,300,Q3,0,-99999,-99999,1,0.25,15,0.425,15,Anderson_etal_1993&Dowrick_Rhoades_1998,0.031016478,0.031118857,0.031165611,0.031229396,0.031487852,0.032315268,0.033512651,0.035427761,0.037942013,0.038309504,0.03710046,0.033977941,0.032513577,0.026388281,0.0217531,0.017301161,0.011708202,-99999,-99999,-99999,-99999,-99999,0.039743939,0.039796548,0.039960816,0.040138416,0.04026669,0.040509384,0.04136996,0.044369604,0.04340553,0.041008623,0.039011507,0.036744295,0.036057074,0.032139488,0.0250737,0.01936866,0.013074124,-99999,-99999,-99999,-99999,-99999,0.031017,0.039762,0.04426,0.048661
1558224,1977-01-18T05:41:48.207000Z,A77048C1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.5138,173.9572,5941084.19,2618142.66,5965463,2589883,9.4,9.4,37.28,50.49,35.45,48.97,38.74,-5.05,0,34,29.64,nu,048C,D,235,Q3,0.9,Q3,64,Q3,0,-99999,-99999,1,0.4,13,0.68,13,Webb_Anderson_1998&Dowrick_Rhoades1998,0.03699722,0.037073783,0.037193219,0.037433823,0.037756614,0.039052792,0.040479021,0.043168795,0.046547435,0.046627348,0.04233692,0.031143856,0.026389503,0.018785033,0.012697521,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.041464998,0.041574551,0.041855599,0.042184907,0.042554747,0.043984398,0.04551661,0.047533554,0.049230424,0.050346039,0.047486283,0.03356022,0.029368859,0.020298593,0.01555447,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.036924,0.041508,0.022251,0.027174
1558224,1977-01-18T05:41:48.207000Z,A77601A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2263,174.8719,5941084.19,2618142.66,5996147,2666912,9.4,9.4,73.53,81.03,68.88,76.33,-9.15,-72.74,0,34,29.64,nu,601A,D,161,Q3,2.3,Q3,297,Q3,0,-99999,-99999,1,0.4,20,0.68,20,Webb_Anderson_1998&Dowrick_Rhoades1998,0.043720857,0.043950095,0.044307437,0.044577231,0.044913013,0.045918752,0.048211488,0.051341585,0.050816281,0.046050056,0.039291655,0.034383208,0.028204848,0.020737864,0.0131818,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.055665099,0.056004014,0.056551232,0.057239524,0.058028702,0.061026422,0.064531249,0.067450704,0.066222288,0.059262052,0.050687954,0.037660802,0.034979592,0.02252551,0.0145628,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.043685,0.055421,0.023094,0.026097
1558224,1977-01-18T05:41:48.207000Z,A77902A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2776,174.7793,5941084.19,2618142.66,5990617,2659034,9.4,9.4,64.22,72.68,59.54,67.99,-5.56,-63.81,0,34,29.64,nu,902A,D,275,Q2,1.25,Q2,1.32E+02,Q2,0,-99999,-99999,1,0.5,20,0.85,20,Webb_Anderson_1998&Dowrick_Rhoades1998,0.081956879,0.082322106,0.082711838,0.083003683,0.084054143,0.086034136,0.092644083,0.101620301,0.102540888,0.099847926,0.092359575,0.077520116,0.062121816,0.031407454,0.016887119,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.112070272,0.112465887,0.113143184,0.114169986,0.115765601,0.119893636,0.127083314,0.134367984,0.132904161,0.135186022,0.130395515,0.108594494,0.085975866,0.043967386,0.023242177,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.081898,0.112007,0.047444,0.060139
1558224,1977-01-18T05:41:48.207000Z,A77907A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2788,174.7785,5941084.19,2618142.66,5990481,2658964,9.4,9.4,64.07,72.55,59.39,67.86,-5.57,-63.66,0,34,29.64,nu,907A,D,250,Q2,1.2,Q2,116,Q2,0,-99999,-99999,1,0.47,18,0.799,18,Webb_Anderson_1998&Dowrick_Rhoades1998,0.079731909,0.079915291,0.080230272,0.080699994,0.0813569,0.085436579,0.089838456,0.096206899,0.097163919,0.090553903,0.083221472,0.072989501,0.062359928,0.032026732,0.017436129,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.088795915,0.088936624,0.089309505,0.089822766,0.09044992,0.092786571,0.098912548,0.105601978,0.108894082,0.111132968,0.107113687,0.089949829,0.07181909,0.037876039,0.023129125,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.079581,0.088573,0.052515,0.058943
