CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_RotD50,f50.0000SA_RotD50,f33.3333SA_RotD50,f25.0000SA_RotD50,f20.0000SA_RotD50,f13.3333SA_RotD50,f10.0000SA_RotD50,f6.6667SA_RotD50,f5.0000SA_RotD50,f4.0000SA_RotD50,f3.3333SA_RotD50,f2.5000SA_RotD50,f2.0000SA_RotD50,f1.3333SA_RotD50,f1.0000SA_RotD50,f0.6667SA_RotD50,f0.5000SA_RotD50,f0.3333SA_RotD50,f0.2500SA_RotD50,f0.2000SA_RotD50,f0.1333SA_RotD50,f0.1000SA_RotD50,f100.0000SA_RotD100,f50.0000SA_RotD100,f33.3333SA_RotD100,f25.0000SA_RotD100,f20.0000SA_RotD100,f13.3333SA_RotD100,f10.0000SA_RotD100,f6.6667SA_RotD100,f5.0000SA_RotD100,f4.0000SA_RotD100,f3.3333SA_RotD100,f2.5000SA_RotD100,f2.0000SA_RotD100,f1.3333SA_RotD100,f1.0000SA_RotD100,f0.6667SA_RotD100,f0.5000SA_RotD100,f0.3333SA_RotD100,f0.2500SA_RotD100,f0.2000SA_RotD100,f0.1333SA_RotD100,f0.1000SA_RotD100,PGA_RotD50,PGA_RotD100,PGV_RotD50,PGV_RotD100
1553782,1971-08-13T14:42:41.636000Z,A71053A1,5.7,0.15,Crustal,S,1,242,83,207,special,-42.13,172.1,-42.3786,172.3329,5897058.69,2435589.3,5869623,2455066,6.51,6.51,33.64,34.99,33.13,33.79,-32.97,-4.32,0,9,5.77,fw,053A,C,391,Q3,0.27,Q3,20,Q3,0,-99999,-99999,1,0.4,18,0.68,18,Anderson_etal_1993&Dowrick_Rhoades_1998,0.056231893,0.056783399,0.058008847,0.060105322,0.064275622,0.112860109,0.111999522,0.153543266,0.1894612,0.220058159,0.180717178,0.131569989,0.071346172,0.107165348,0.05134266,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.070715197,0.071135279,0.071858631,0.072906979,0.073411943,0.12845007,0.155047574,0.211135044,0.218626564,0.247605509,0.225416051,0.160481565,0.078487382,0.15082128,0.062652495,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.056127,0.07071,0.042573,0.053299
1556608,1975-06-10T10:11:17.094000Z,K75301A2,5.62,0.15,Slab,N,1,250,56,257,special,-40.34,175.93,-40.3553,175.6152,6092087.55,2758882.27,6091232,2732094,5.9,5.9,26.73,46.53,23.88,44.21,10.02,25.47,0,38,35.54,nu,301A,D,341,Q3,0.7,Q2,60,Q3,0,-99999,-99999,1,0.4,19,0.68,19,Webb_Anderson_1998&Dowrick_Rhoades1998,0.037874401,0.038534835,0.039771391,0.041754452,0.044926459,0.073302811,0.111892149,0.122826263,0.151221445,0.085273011,0.082645293,0.076199793,0.066097347,0.035762313,0.03647171,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.043985364,0.044328105,0.044907473,0.045952589,0.04985997,0.082265021,0.129356313,0.146115494,0.1668996,0.093744054,0.097663758,0.102687732,0.085011616,0.048780145,0.051405266,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.037864,0.043987,0.023645,0.030684
1556608,1975-06-10T10:11:17.094000Z,K75340A1,5.62,0.15,Slab,N,1,250,56,257,special,-40.34,175.93,-40.3863,175.6165,6092087.55,2758882.27,6087788,2732102,5.9,5.9,27.06,46.71,24.14,44.26,6.78,26.64,0,38,35.54,nu,340A,D,283,Q3,0.96,Q3,90,Q3,0,-99999,-99999,1,0.65,18,1.105,18,Webb_Anderson_1998&Dowrick_Rhoades1998,0.049391797,0.04978924,0.050468882,0.051577963,0.053999685,0.099482369,0.118056006,0.129152747,0.220337631,0.173568775,0.228145391,0.08164134,0.078278151,0.028925086,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.06313681,0.063698334,0.064744746,0.06620009,0.066904296,0.124032038,0.138883628,0.170169713,0.297337932,0.201671133,0.287285683,0.095258574,0.092702797,0.038016683,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.049392,0.063153,0.024416,0.028186
1557438,1976-05-04T13:56:29.201000Z,A76080B1,6.51,0.15,Interface,O,1,48,47,130,special,-44.67,167.45,-44.6729,167.9264,5600506.59,2070223.23,5602634,2107939,22.44,22.44,37.67,39.08,27.88,31.04,31.31,29.45,0,10,1.79,nu,080B,C,210,Q3,0.57,Q3,30,Q3,0,-99999,-99999,1,0.2,29,0.34,29,Anderson_etal_1993&Dowrick_Rhoades_1998,0.08829105,0.08905054,0.091516795,0.099561495,0.109347677,0.116496934,0.156981605,0.188624003,0.142337993,0.185556578,0.250417811,0.28991833,0.371530193,0.138904145,0.122581207,0.043861549,0.022625412,-99999,-99999,-99999,-99999,-99999,0.098437988,0.098922281,0.100911322,0.111699266,0.127634063,0.141544943,0.213548568,0.215990249,0.183323219,0.229531365,0.285509568,0.357167798,0.500758128,0.187087398,0.169554462,0.048374993,0.031454323,-99999,-99999,-99999,-99999,-99999,0.087882,0.098438,0.089847,0.115009
1557438,1976-05-04T13:56:29.201000Z,K76070A1,6.51,0.15,Interface,O,1,48,47,130,special,-44.67,167.45,-45.4167,167.7191,5600506.59,2070223.23,5519112,2096857,22.44,22.44,85.68,86.25,77.38,79.21,85.96,-34.67,0,10,1.79,nu,TAFS,D,298,Q3,1.4,Q3,200,Q3,0,-99999,-99999,1,0.28,11,0.476,11,Anderson_etal_1993&Dowrick_Rhoades_1998,0.024410396,0.024514219,0.024627247,0.024816987,0.025115322,0.027636221,0.068750527,0.072100785,0.063023748,0.057732474,0.089313757,0.059837792,0.052892311,0.064858106,0.046290732,0.054732016,0.034767317,-99999,-99999,-99999,-99999,-99999,0.029523849,0.029611103,0.029759436,0.029984385,0.030244641,0.032362702,0.075081841,0.089651538,0.076130932,0.077664266,0.109573552,0.067128931,0.061040218,0.074849887,0.055224432,0.060994691,0.045262793,-99999,-99999,-99999,-99999,-99999,0.024409,0.029457,0.031912,0.037482
1557438,1976-05-04T13:56:29.201000Z,K76089A1,6.51,0.15,Interface,O,1,48,47,130,special,-44.67,167.45,-44.6946,169.143,5600506.59,2070223.23,5605452,2204373,22.44,22.44,133.87,134.63,124.04,125.19,93.74,103,0,10,1.79,nu,WNPS,D,330,Q3,2.1,Q3,300,Q3,0,-99999,-99999,1,0.25,15,0.425,15,Anderson_etal_1993&Dowrick_Rhoades_1998,0.031048778,0.031163643,0.031257637,0.031451911,0.031944705,0.041336224,0.050531787,0.064693653,0.079938513,0.112937583,0.070715735,0.061656508,0.077173262,0.105703056,0.084681886,0.069026087,0.033888273,-99999,-99999,-99999,-99999,-99999,0.039762549,0.039893254,0.040148455,0.040515527,0.041011161,0.051826247,0.059786203,0.078996516,0.097053845,0.124077459,0.091192439,0.083465926,0.093021785,0.111352476,0.113728549,0.080055246,0.040231685,-99999,-99999,-99999,-99999,-99999,0.031017,0.039762,0.04426,0.048661
1558224,1977-01-18T05:41:48.207000Z,A77048C1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.5138,173.9572,5941084.19,2618142.66,5965463,2589883,9.4,9.4,37.28,50.49,35.45,48.97,38.74,-5.05,0,34,29.64,nu,048C,D,235,Q3,0.9,Q3,64,Q3,0,-99999,-99999,1,0.4,13,0.68,13,Webb_Anderson_1998&Dowrick_Rhoades1998,0.036997745,0.037129071,0.037318985,0.037664161,0.038177788,0.042982781,0.053493482,0.056207428,0.111865633,0.15705337,0.20982584,0.077896162,0.092293841,0.058644578,0.053069402,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.041507623,0.041713827,0.042079398,0.042573613,0.043280924,0.045560372,0.057329016,0.06320027,0.132115441,0.186814383,0.274593256,0.104122721,0.130450462,0.077352778,0.070752922,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.036924,0.041508,0.022251,0.027174
1558224,1977-01-18T05:41:48.207000Z,A77601A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2263,174.8719,5941084.19,2618142.66,5996147,2666912,9.4,9.4,73.53,81.03,68.88,76.33,-9.15,-72.74,0,34,29.64,nu,601A,D,161,Q3,2.3,Q3,297,Q3,0,-99999,-99999,1,0.4,20,0.68,20,Webb_Anderson_1998&Dowrick_Rhoades1998,0.04381136,0.044111552,0.044621741,0.045335953,0.044972422,0.049549263,0.077257818,0.078032591,0.115358866,0.166742047,0.086741579,0.077886939,0.117315884,0.080131982,0.037606075,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.055783176,0.056177722,0.056916063,0.058129455,0.059357836,0.066556987,0.092764177,0.095559798,0.153442965,0.213978876,0.111106613,0.08568365,0.154495776,0.106074923,0.047902079,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.043685,0.055421,0.023094,0.026097
1558224,1977-01-18T05:41:48.207000Z,A77902A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2776,174.7793,5941084.19,2618142.66,5990617,2659034,9.4,9.4,64.22,72.68,59.54,67.99,-5.56,-63.81,0,34,29.64,nu,902A,D,275,Q2,1.25,Q2,1.32E+02,Q2,0,-99999,-99999,1,0.5,20,0.85,20,Webb_Anderson_1998&Dowrick_Rhoades1998,0.081948279,0.082472644,0.083160829,0.084591914,0.092082803,0.097860069,0.189054123,0.263632898,0.282007146,0.362714056,0.250149922,0.196409861,0.180845068,0.095904231,0.041160755,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.112017269,0.112452422,0.113380902,0.115353206,0.126799515,0.117733076,0.222076131,0.286369703,0.302820019,0.435662337,0.346689076,0.273688212,0.209467403,0.134663846,0.05018216,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.081898,0.112007,0.047444,0.060139
1558224,1977-01-18T05:41:48.207000Z,A77907A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2788,174.7785,5941084.19,2618142.66,5990481,2658964,9.4,9.4,64.07,72.55,59.39,67.86,-5.57,-63.66,0,34,29.64,nu,907A,D,250,Q2,1.2,Q2,116,Q2,0,-99999,-99999,1,0.47,18,0.799,18,Webb_Anderson_1998&Dowrick_Rhoades1998,0.079749437,0.080002047,0.080371753,0.080872689,0.081958219,0.104296633,0.192300481,0.16284821,0.255968458,0.288352628,0.259622527,0.276448759,0.163070284,0.085962864,0.035270746,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.088847746,0.089087856,0.089517179,0.090153338,0.091256804,0.113915797,0.224127808,0.217494742,0.352457788,0.30614626,0.281684055,0.306331499,0.202294464,0.098809059,0.047240537,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.079581,0.088573,0.052515,0.058943
