CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_RotD50,f50.0000SA_RotD50,f33.3333SA_RotD50,f25.0000SA_RotD50,f20.0000SA_RotD50,f13.3333SA_RotD50,f10.0000SA_RotD50,f6.6667SA_RotD50,f5.0000SA_RotD50,f4.0000SA_RotD50,f3.3333SA_RotD50,f2.5000SA_RotD50,f2.0000SA_RotD50,f1.3333SA_RotD50,f1.0000SA_RotD50,f0.6667SA_RotD50,f0.5000SA_RotD50,f0.3333SA_RotD50,f0.2500SA_RotD50,f0.2000SA_RotD50,f0.1333SA_RotD50,f0.1000SA_RotD50,f100.0000SA_RotD100,f50.0000SA_RotD100,f33.3333SA_RotD100,f25.0000SA_RotD100,f20.0000SA_RotD100,f13.3333SA_RotD100,f10.0000SA_RotD100,f6.6667SA_RotD100,f5.0000SA_RotD100,f4.0000SA_RotD100,f3.3333SA_RotD100,f2.5000SA_RotD100,f2.0000SA_RotD100,f1.3333SA_RotD100,f1.0000SA_RotD100,f0.6667SA_RotD100,f0.5000SA_RotD100,f0.3333SA_RotD100,f0.2500SA_RotD100,f0.2000SA_RotD100,f0.1333SA_RotD100,f0.1000SA_RotD100,PGA_RotD50,PGA_RotD100,PGV_RotD50,PGV_RotD100
1558224,1977-01-18T05:41:48.207000Z,A77911A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2886,174.7769,5941084.19,2618142.66,5989396,2658808,9.4,9.4,63.13,71.72,58.46,67.03,-6.03,-62.67,0,34,29.64,nu,911A,C,358,Q2,0.29,Q2,1.85E+01,Q2,0,-99999,-99999,1,0.6,19,1.02,19,Webb_Anderson_1998&Dowrick_Rhoades1998,0.060043465,0.060279791,0.060663078,0.061193643,0.062802781,0.078528103,0.118372497,0.100737858,0.257804336,0.337218352,0.252408858,0.204831062,0.115111345,0.040640989,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.075263954,0.075520154,0.075996309,0.076682086,0.078177992,0.089191147,0.152382263,0.12510663,0.317521084,0.428147325,0.320136067,0.280671891,0.158501875,0.042799763,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.060043,0.074911,0.030987,0.042595
1558224,1977-01-18T05:41:48.207000Z,A77912A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.3264,174.809,5941084.19,2618142.66,5985141,2661416,9.4,9.4,61.72,70.5,57.11,65.8,-10.54,-60.52,0,34,29.64,nu,WNAS,D,239,Q2,0.78,Q2,64,Q2,0,-99999,-99999,0,0.45,24.5,0.765,24.5,Webb_Anderson_1998&Dowrick_Rhoades1998,0.052680848,0.053499127,0.056777595,0.065035506,0.075835835,0.117185701,0.335566843,0.287761303,0.297055064,0.172334649,0.162885436,0.067709105,0.090238175,0.150658329,0.042145647,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.067640262,0.068724343,0.070809436,0.076946689,0.087990507,0.134630041,0.414081476,0.391155485,0.408830263,0.214696744,0.199679419,0.089216788,0.113034484,0.202764363,0.057842709,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.052681,0.067417,0.023664,0.029786
1558224,1977-01-18T05:41:48.207000Z,A77913A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2875,174.7727,5941084.19,2618142.66,5989525,2658459,9.4,9.4,63.01,71.61,58.34,66.93,-5.67,-62.58,0,34,29.64,nu,913A,B,1000,Q3,<0.1,Q3,2,Q2,0,-99999,-99999,1,0.35,21,0.595,21,Webb_Anderson_1998&Dowrick_Rhoades1998,0.052360134,0.053169706,0.054643063,0.05724342,0.067427943,0.085721822,0.180872268,0.194199065,0.288356723,0.362793892,0.24059584,0.08411984,0.075488264,0.026134333,0.022791761,0.012059711,-99999,-99999,-99999,-99999,-99999,-99999,0.070580855,0.071107008,0.071999221,0.073351523,0.081437862,0.099042428,0.209658424,0.227328836,0.31412796,0.426447821,0.302381201,0.111065843,0.07926669,0.035597289,0.031894359,0.016919043,-99999,-99999,-99999,-99999,-99999,-99999,0.052221,0.070372,0.02514,0.032603
1558224,1977-01-18T05:41:48.207000Z,A77914A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.295,174.7735,5941084.19,2618142.66,5988691,2658509,9.4,9.4,62.4,76.37,57.73,71.7,-6.16,-61.91,0,34,29.64,nu,914B,D,282,Q2,0.61,Q2,4.65E+01,Q2,0,-99999,-99999,1,0.7,24.5,1.19,24.5,Webb_Anderson_1998&Dowrick_Rhoades1998,0.069260002,0.069569652,0.07035229,0.07564859,0.078447997,0.155210135,0.297793595,0.26553198,0.418112047,0.25178566,0.274155329,0.156058507,0.174998179,0.065831008,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.092105114,0.092329182,0.092641827,0.098439107,0.108205931,0.181183383,0.35561991,0.317256047,0.462774379,0.283463875,0.315457237,0.182178409,0.199786856,0.080033813,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.068777,0.092105,0.039386,0.043406
1558224,1977-01-18T05:41:48.207000Z,A77916A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2941,174.7757,5941084.19,2618142.66,5988787,2658695,9.4,9.4,62.59,71.26,57.93,66.57,-6.27,-62.09,0,34,29.64,nu,916A,D,291,Q2,0.8,Q2,8.54E+01,Q2,0,-99999,-99999,1,0.55,17,0.935,17,Webb_Anderson_1998&Dowrick_Rhoades1998,0.047510291,0.04792091,0.048613779,0.049703793,0.051317813,0.108544115,0.139726786,0.157817313,0.235777752,0.176538682,0.237588955,0.144605,0.103147094,0.07543788,0.040741162,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.05943133,0.059971336,0.060844764,0.062173979,0.063761904,0.128978482,0.159953133,0.167869353,0.282994083,0.208612972,0.277246591,0.189367517,0.12620396,0.088112243,0.047049405,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.047512,0.059028,0.027303,0.035633
1561001,1980-06-23T16:45:19.942000Z,K80087C1,5.49,0.15,Slab,R,1,49,87,101,nlloc,-39.8738,175.576,-39.7171,175.1382,6144762.72,2730330.66,6163158,2693314,5.1,5.1,41.27,96.17,40.35,93.78,-38.03,-15.87,0,86.8,84.25,nu,087C,C,425,Q3,0.33,Q3,30,Q3,0,-99999,-99999,1,0.7,18,1.19,18,HarvardCMT,0.097379094,0.097957887,0.098596709,0.099932662,0.102091213,0.1461045,0.219609912,0.207966793,0.39892254,0.465551623,0.400019705,0.711268756,0.371410395,0.107072093,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.109992211,0.11036288,0.110853295,0.111465763,0.111321608,0.159410265,0.284788175,0.226393107,0.507325919,0.588318992,0.459009698,0.899248943,0.450072907,0.120429163,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.096925,0.109994,0.059819,0.06454
1561256,1980-10-05T15:32:49.243000Z,S80027C1,5.66,0.15,Slab,N,0,235,45,-5.20E+01,geonet,-39.72,176.87,-39.5046,176.896,6157802.95,2841693.87,6181602,2844964,6.2,6.2,24.06,38.47,21.18,36.39,-99999,-99999,0,30,27.61,nu,027C,E,150,Q3,1.7,Q3,200,Q3,0,-99999,-99999,1,0.43,19,0.731,19,HarvardCMT,0.13678401,0.137434827,0.13832399,0.139318014,0.144910193,0.210724571,0.260954682,0.650922988,0.645827702,0.591311483,0.751875967,0.310217902,0.258509139,0.159146901,0.10196889,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.156753063,0.157432387,0.158491851,0.159883795,0.161574241,0.246372693,0.329168021,0.781255915,0.76759194,0.768003545,0.854328932,0.431579795,0.310307166,0.222002432,0.140798174,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.136702,0.155901,0.066808,0.091566
1563250,1982-09-02T15:58:54.183999Z,S82032A1,5.46,0.15,Slab,N,0,76,32,-3.80E+01,nlloc,-39.7432,176.995,-39.9425,176.5874,6154756.79,2852286.05,6134136,2816486,4.9,4.9,41.25,56.9,39.07,55.11,-99999,-99999,0,38.98,37.16,nu,032A,C,495,Q3,0.13,Q3,10,Q3,0,-99999,-99999,1,0.6,16,1.02,16,HarvardCMT,0.077403985,0.078099468,0.079257933,0.081103035,0.083766907,0.09509747,0.147422436,0.382359447,0.387066991,0.205794305,0.211031245,0.186237353,0.104241292,0.046312548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.09155009,0.092010245,0.09276167,0.093740625,0.094786341,0.12295166,0.208470213,0.412922964,0.484777388,0.259104392,0.252805475,0.255901947,0.133930281,0.049956133,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.077398,0.091552,0.036493,0.047274
1567345,1985-07-19T14:33:59.829999Z,A86018A1,5.97,0.08,Slab,N,1,213,73,255,special,-38.72,177.3,-38.6665,178.0227,6267008.8,2883855.15,6269685,2946952,11,11,63,70.36,59.68,65.91,-49.85,-36.61,0,31,25.74,nu,GISS,D,138,Q2,1,Q1,40,Q3,0,-99999,-99999,1,0.46,11,0.782,11,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.077319123,0.077561811,0.07790199,0.078384889,0.079069227,0.081336356,0.117310385,0.189325391,0.372467326,0.294532062,0.369024616,0.374587657,0.222377027,0.236768799,0.303483313,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.094466277,0.094646653,0.094978293,0.095399436,0.095963888,0.098215381,0.148445997,0.238298871,0.441822918,0.35389229,0.460179998,0.502029364,0.236294838,0.255820218,0.367947507,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.077059,0.09437,0.067476,0.081824
16899,1988-06-03T23:27:54.351999Z,A88070A1,6.69,0.08,Slab,R,1,310,86,118,special,-45.1,167.17,-45.4167,167.7191,5551299.74,2051472.44,5519112,2096857,25,55,55.56,81.99,43.13,61.55,6.43,-55.46,0,60,32.57,nu,TAFS,D,298,Q3,1.4,Q3,200,Q3,0,-99999,-99999,1,0.2,22,0.34,22,Robinson_etal_2003&Dowrick_Rhoades1998&HarvardCMT&Reyners_etal1991,0.097903544,0.098284258,0.0989291,0.099579245,0.119166293,0.147355822,0.211349707,0.323766137,0.514031499,0.540766461,0.412037919,0.471886005,0.33320096,0.194089129,0.214501582,0.20060929,0.156358619,-99999,-99999,-99999,-99999,-99999,0.110203227,0.110647307,0.111391132,0.112526318,0.130902388,0.173366281,0.291427361,0.422604255,0.637214644,0.580482952,0.467278941,0.577878964,0.423044925,0.214293738,0.297936917,0.233846625,0.192075589,-99999,-99999,-99999,-99999,-99999,0.097738,0.110206,0.094318,0.104734
