CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_RotD50,f50.0000SA_RotD50,f33.3333SA_RotD50,f25.0000SA_RotD50,f20.0000SA_RotD50,f13.3333SA_RotD50,f10.0000SA_RotD50,f6.6667SA_RotD50,f5.0000SA_RotD50,f4.0000SA_RotD50,f3.3333SA_RotD50,f2.5000SA_RotD50,f2.0000SA_RotD50,f1.3333SA_RotD50,f1.0000SA_RotD50,f0.6667SA_RotD50,f0.5000SA_RotD50,f0.3333SA_RotD50,f0.2500SA_RotD50,f0.2000SA_RotD50,f0.1333SA_RotD50,f0.1000SA_RotD50,f100.0000SA_RotD100,f50.0000SA_RotD100,f33.3333SA_RotD100,f25.0000SA_RotD100,f20.0000SA_RotD100,f13.3333SA_RotD100,f10.0000SA_RotD100,f6.6667SA_RotD100,f5.0000SA_RotD100,f4.0000SA_RotD100,f3.3333SA_RotD100,f2.5000SA_RotD100,f2.0000SA_RotD100,f1.3333SA_RotD100,f1.0000SA_RotD100,f0.6667SA_RotD100,f0.5000SA_RotD100,f0.3333SA_RotD100,f0.2500SA_RotD100,f0.2000SA_RotD100,f0.1333SA_RotD100,f0.1000SA_RotD100,PGA_RotD50,PGA_RotD100,PGV_RotD50,PGV_RotD100
1558224,1977-01-18T05:41:48.207000Z,A77911A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2886,174.7769,5941084.19,2618142.66,5989396,2658808,9.4,9.4,63.13,71.72,58.46,67.03,-6.03,-62.67,0,34,29.64,nu,911A,C,358,Q2,0.29,Q2,1.85E+01,Q2,0,-99999,-99999,1,0.6,19,1.02,19,Webb_Anderson_1998&Dowrick_Rhoades1998,0.060025238,0.060172446,0.060432738,0.060837207,0.061236874,0.063937347,0.066465482,0.07174829,0.076835095,0.078283828,0.081673988,0.06837651,0.048479296,0.02045446,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.075241565,0.075397969,0.075713503,0.076182059,0.076519581,0.078014892,0.080542607,0.084422886,0.091588221,0.104998672,0.104174703,0.088857346,0.068480173,0.028929252,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.060043,0.074911,0.030987,0.042595
1558224,1977-01-18T05:41:48.207000Z,A77912A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.3264,174.809,5941084.19,2618142.66,5985141,2661416,9.4,9.4,61.72,70.5,57.11,65.8,-10.54,-60.52,0,34,29.64,nu,WNAS,D,239,Q2,0.78,Q2,64,Q2,0,-99999,-99999,0,0.45,24.5,0.765,24.5,Webb_Anderson_1998&Dowrick_Rhoades1998,0.052588364,0.053311148,0.054701216,0.057695395,0.060400622,0.070086239,0.076361874,0.067089195,0.058884217,0.052649277,0.046306035,0.032403729,0.029656961,0.022232363,0.013194652,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.067806385,0.068958335,0.071101419,0.075852697,0.082720283,0.099038458,0.108006294,0.094418295,0.074596027,0.057442376,0.048813657,0.03771864,0.031734518,0.026240096,0.014705243,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.052681,0.067417,0.023664,0.029786
1558224,1977-01-18T05:41:48.207000Z,A77913A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2875,174.7727,5941084.19,2618142.66,5989525,2658459,9.4,9.4,63.01,71.61,58.34,66.93,-5.67,-62.58,0,34,29.64,nu,913A,B,1000,Q3,<0.1,Q3,2,Q2,0,-99999,-99999,1,0.35,21,0.595,21,Webb_Anderson_1998&Dowrick_Rhoades1998,0.05244414,0.05321561,0.054355558,0.05598029,0.058427933,0.063396213,0.065455675,0.077000676,0.072698423,0.062541334,0.057077623,0.041349191,0.034041313,0.016881227,0.009229343,0.004475472,-99999,-99999,-99999,-99999,-99999,-99999,0.070506297,0.071046205,0.071776458,0.072615419,0.074146554,0.082705663,0.089357774,0.086733877,0.088596135,0.086550377,0.071123636,0.051614691,0.039446708,0.021419872,0.010723431,0.004711667,-99999,-99999,-99999,-99999,-99999,-99999,0.052221,0.070372,0.02514,0.032603
1558224,1977-01-18T05:41:48.207000Z,A77914A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.295,174.7735,5941084.19,2618142.66,5988691,2658509,9.4,9.4,62.4,76.37,57.73,71.7,-6.16,-61.91,0,34,29.64,nu,914B,D,282,Q2,0.61,Q2,4.65E+01,Q2,0,-99999,-99999,1,0.7,24.5,1.19,24.5,Webb_Anderson_1998&Dowrick_Rhoades1998,0.069242364,0.069561607,0.070449959,0.071878098,0.074305321,0.079603887,0.088370642,0.097406112,0.101420289,0.092181614,0.085350242,0.067299939,0.054836759,0.028249161,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.092090762,0.092387153,0.09312941,0.095193766,0.097537156,0.104270825,0.116973272,0.130517705,0.116353516,0.102152486,0.095675071,0.076178381,0.061218838,0.030062546,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.068777,0.092105,0.039386,0.043406
1558224,1977-01-18T05:41:48.207000Z,A77916A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2941,174.7757,5941084.19,2618142.66,5988787,2658695,9.4,9.4,62.59,71.26,57.93,66.57,-6.27,-62.09,0,34,29.64,nu,916A,D,291,Q2,0.8,Q2,8.54E+01,Q2,0,-99999,-99999,1,0.55,17,0.935,17,Webb_Anderson_1998&Dowrick_Rhoades1998,0.047426887,0.047723113,0.048370214,0.049230727,0.050454502,0.055365144,0.056609427,0.059509729,0.059980165,0.057154151,0.055643323,0.046666779,0.036735046,0.02117086,0.013324998,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.059308043,0.05978174,0.060618706,0.061798366,0.063526918,0.070057129,0.075842968,0.080676544,0.069642378,0.064022107,0.065256397,0.061230688,0.050212677,0.028600974,0.015385882,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.047512,0.059028,0.027303,0.035633
1561001,1980-06-23T16:45:19.942000Z,K80087C1,5.49,0.15,Slab,R,1,49,87,101,nlloc,-39.8738,175.576,-39.7171,175.1382,6144762.72,2730330.66,6163158,2693314,5.1,5.1,41.27,96.17,40.35,93.78,-38.03,-15.87,0,86.8,84.25,nu,087C,C,425,Q3,0.33,Q3,30,Q3,0,-99999,-99999,1,0.7,18,1.19,18,HarvardCMT,0.097344686,0.097787288,0.098500345,0.09929709,0.100559973,0.102790128,0.10739496,0.117281235,0.124413702,0.122422516,0.118970822,0.109146125,0.091297916,0.047500265,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.109914179,0.110180283,0.110709224,0.111421397,0.112574849,0.116407119,0.121593382,0.127892088,0.136523223,0.136376866,0.135357483,0.115791125,0.097874712,0.055369094,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.096925,0.109994,0.059819,0.06454
1561256,1980-10-05T15:32:49.243000Z,S80027C1,5.66,0.15,Slab,N,0,235,45,-5.20E+01,geonet,-39.72,176.87,-39.5046,176.896,6157802.95,2841693.87,6181602,2844964,6.2,6.2,24.06,38.47,21.18,36.39,-99999,-99999,0,30,27.61,nu,027C,E,150,Q3,1.7,Q3,200,Q3,0,-99999,-99999,1,0.43,19,0.731,19,HarvardCMT,0.136691043,0.137381662,0.138090818,0.138358534,0.139774292,0.157308808,0.17628632,0.2138709,0.197709031,0.176599243,0.164599481,0.122062998,0.091672763,0.045076201,0.035668755,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.15671466,0.157205068,0.15801435,0.159373741,0.161375458,0.173605869,0.191391774,0.231402019,0.245876689,0.229801629,0.201977863,0.132656935,0.113768677,0.062949285,0.043904743,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.136702,0.155901,0.066808,0.091566
1563250,1982-09-02T15:58:54.183999Z,S82032A1,5.46,0.15,Slab,N,0,76,32,-3.80E+01,nlloc,-39.7432,176.995,-39.9425,176.5874,6154756.79,2852286.05,6134136,2816486,4.9,4.9,41.25,56.9,39.07,55.11,-99999,-99999,0,38.98,37.16,nu,032A,C,495,Q3,0.13,Q3,10,Q3,0,-99999,-99999,1,0.6,16,1.02,16,HarvardCMT,0.077495214,0.078133571,0.079096043,0.080472918,0.082637051,0.089495682,0.098328881,0.111235064,0.098927392,0.080975223,0.074798518,0.053542801,0.044586985,0.019774279,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.091457876,0.091776503,0.09253473,0.093614696,0.095260097,0.104469673,0.115705718,0.141635669,0.137661284,0.107999143,0.087848025,0.072983416,0.050042625,0.027949743,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.077398,0.091552,0.036493,0.047274
1567345,1985-07-19T14:33:59.829999Z,A86018A1,5.97,0.08,Slab,N,1,213,73,255,special,-38.72,177.3,-38.6665,178.0227,6267008.8,2883855.15,6269685,2946952,11,11,63,70.36,59.68,65.91,-49.85,-36.61,0,31,25.74,nu,GISS,D,138,Q2,1,Q1,40,Q3,0,-99999,-99999,1,0.46,11,0.782,11,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.077330514,0.077511551,0.077781316,0.078196756,0.078775569,0.081101102,0.085110808,0.08934942,0.094291955,0.093161035,0.093904286,0.096628959,0.087764748,0.068365548,0.054054532,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.09448192,0.094642301,0.094881882,0.095208181,0.095719763,0.09780243,0.100742347,0.102637898,0.109176705,0.11732529,0.118408291,0.1304187,0.118868404,0.079561008,0.063499031,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.077059,0.09437,0.067476,0.081824
16899,1988-06-03T23:27:54.351999Z,A88070A1,6.69,0.08,Slab,R,1,310,86,118,special,-45.1,167.17,-45.4167,167.7191,5551299.74,2051472.44,5519112,2096857,25,55,55.56,81.99,43.13,61.55,6.43,-55.46,0,60,32.57,nu,TAFS,D,298,Q3,1.4,Q3,200,Q3,0,-99999,-99999,1,0.2,22,0.34,22,Robinson_etal_2003&Dowrick_Rhoades1998&HarvardCMT&Reyners_etal1991,0.097879748,0.098149187,0.098590662,0.09923532,0.099728396,0.10138443,0.105229074,0.121345132,0.132522919,0.130927203,0.120601289,0.102859938,0.092840372,0.072857185,0.057965673,0.048634839,0.033861493,-99999,-99999,-99999,-99999,-99999,0.110099748,0.110499229,0.111126568,0.111829559,0.112505799,0.116886344,0.121579811,0.134067404,0.141505598,0.141731637,0.139089952,0.118212076,0.106053903,0.089049051,0.06790287,0.05566148,0.046434074,-99999,-99999,-99999,-99999,-99999,0.097738,0.110206,0.094318,0.104734
16899,1988-06-03T23:27:54.351999Z,A88089A1,6.69,0.08,Slab,R,1,310,86,118,special,-45.1,167.17,-44.6946,169.143,5551299.74,2051472.44,5605452,2204373,25,55,161.81,173.05,155.62,164.27,141.68,-82.32,0,60,32.57,nu,WNPS,D,330,Q3,2.1,Q3,300,Q3,0,-99999,-99999,1,0.21,18,0.357,18,Robinson_etal_2003&Dowrick_Rhoades1998&HarvardCMT&Reyners_etal1991,0.033945566,0.034128945,0.034443172,0.03477033,0.035133599,0.036346177,0.038695828,0.045192307,0.048296988,0.043903456,0.03889773,0.034615066,0.032797455,0.03238704,0.029158001,0.019377023,0.014068575,-99999,-99999,-99999,-99999,-99999,0.040687646,0.040904392,0.041233416,0.041760502,0.042425432,0.044349145,0.049198975,0.056138684,0.060129803,0.052576623,0.046103565,0.037314806,0.03539271,0.039371386,0.035175613,0.02099021,0.015103162,-99999,-99999,-99999,-99999,-99999,0.033813,0.040656,0.043268,0.047679
16899,1988-06-03T23:27:54.351999Z,A88118B1,6.69,0.08,Slab,R,1,310,86,118,special,-45.1,167.17,-45.0387,169.2193,5551299.74,2051472.44,5567539,2212164,25,55,161.07,172.37,152.52,161.6,117.65,-112.66,0,60,32.57,nu,118B,C,520,Q3,0.3,Q3,40,Q3,0,-99999,-99999,1,0.63,11,1.071,11,Robinson_etal_2003&Dowrick_Rhoades1998&HarvardCMT&Reyners_etal1991,0.053905313,0.054095726,0.054371977,0.054807863,0.055326548,0.057294297,0.059172104,0.060520135,0.071133922,0.074296815,0.072511051,0.064009063,0.045120267,0.021486919,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.063273324,0.063543709,0.0639008,0.064328673,0.064988853,0.066846709,0.067607567,0.070923588,0.081762984,0.092252697,0.091966081,0.074336745,0.053126023,0.023534942,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.053692,0.063231,0.03024,0.033502
53209,1989-05-31T05:54:48.402999Z,A89940A1,6.39,0.08,Interface,O,1,139,67,47,special,-45.27,166.88,-45.0322,168.6629,5530793.17,2030120.65,5566104,2168345,19.54,19.54,142.29,144.72,138.11,139.83,-124.55,64.03,0,24,17.1,nu,QTPS,D,350,Q3,0.95,Q1,90,Q3,0,-99999,-99999,1,0.55,10,0.935,10,Robinson_etal_2003&Dowrick_Rhoades1998&HarvardCMT,0.024551687,0.024676206,0.024892284,0.02516277,0.025491411,0.026745989,0.028460619,0.033696725,0.036829734,0.034461268,0.031182501,0.023468997,0.017988076,0.011932452,0.007831141,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.034441442,0.034617791,0.034919336,0.035297963,0.035759789,0.037536987,0.040021772,0.046182362,0.050840089,0.04367126,0.034861098,0.026644628,0.021657792,0.013317873,0.008700095,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.024587,0.034329,0.013138,0.014399
62461,1989-08-08T07:59:06.546000Z,D89918B1,5.49,0.08,Slab,R,1,208,40,68,special,-40.12,174.3,-41.284,174.7682,6119840.44,2620805.44,5989908,2658140,5.1,5.1,135.31,175.65,133.03,173.12,-92.01,97.2,0,112,110.36,nu,WEL,B,1000,Q3,0.3,Q1,0,Q2,0,-99999,-99999,0,0.4,18,0.68,18,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.024065209,0.024315353,0.024705647,0.025368598,0.026230029,0.029212887,0.031460457,0.030269611,0.025849998,0.020564455,0.01675869,0.013256209,0.010057113,0.004066062,0.002943198,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.026737306,0.026932037,0.027399938,0.02798778,0.028868329,0.033019137,0.038191814,0.04065656,0.033891527,0.02629927,0.020097215,0.015709322,0.0129954,0.005436633,0.004157524,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.023927,0.026483,0.008041,0.010349
62461,1989-08-08T07:59:06.546000Z,D89935B1,5.49,0.08,Slab,R,1,208,40,68,special,-40.12,174.3,-41.2108,174.9047,6119840.44,2620805.44,5997808,2669699,5.1,5.1,131.58,172.71,129.35,170.17,-98.5,84.79,0,112,110.36,nu,935A,D,240,Q3,1.2,Q3,275,Q3,0,-99999,-99999,1,0.25,18,0.425,18,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.034515145,0.034697056,0.035084705,0.035646399,0.036409135,0.038318309,0.038594053,0.04282261,0.046637201,0.04482507,0.039630264,0.031794747,0.022656443,0.009924902,0.006646272,0.003708581,0.002224084,-99999,-99999,-99999,-99999,-99999,0.042536096,0.042808354,0.043234852,0.043799579,0.044648675,0.048516097,0.05249421,0.056280994,0.055020212,0.046943868,0.046286756,0.038250869,0.026973677,0.013767975,0.007680422,0.00488089,0.002601656,-99999,-99999,-99999,-99999,-99999,0.034257,0.042504,0.016792,0.021076
