CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_RotD50,f50.0000SA_RotD50,f33.3333SA_RotD50,f25.0000SA_RotD50,f20.0000SA_RotD50,f13.3333SA_RotD50,f10.0000SA_RotD50,f6.6667SA_RotD50,f5.0000SA_RotD50,f4.0000SA_RotD50,f3.3333SA_RotD50,f2.5000SA_RotD50,f2.0000SA_RotD50,f1.3333SA_RotD50,f1.0000SA_RotD50,f0.6667SA_RotD50,f0.5000SA_RotD50,f0.3333SA_RotD50,f0.2500SA_RotD50,f0.2000SA_RotD50,f0.1333SA_RotD50,f0.1000SA_RotD50,f100.0000SA_RotD100,f50.0000SA_RotD100,f33.3333SA_RotD100,f25.0000SA_RotD100,f20.0000SA_RotD100,f13.3333SA_RotD100,f10.0000SA_RotD100,f6.6667SA_RotD100,f5.0000SA_RotD100,f4.0000SA_RotD100,f3.3333SA_RotD100,f2.5000SA_RotD100,f2.0000SA_RotD100,f1.3333SA_RotD100,f1.0000SA_RotD100,f0.6667SA_RotD100,f0.5000SA_RotD100,f0.3333SA_RotD100,f0.2500SA_RotD100,f0.2000SA_RotD100,f0.1333SA_RotD100,f0.1000SA_RotD100,PGA_RotD50,PGA_RotD100,PGV_RotD50,PGV_RotD100
1558224,1977-01-18T05:41:48.207000Z,A77911A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2886,174.7769,5941084.19,2618142.66,5989396,2658808,9.4,9.4,63.13,71.72,58.46,67.03,-6.03,-62.67,0,34,29.64,nu,911A,C,358,Q2,0.29,Q2,1.85E+01,Q2,0,-99999,-99999,1,0.6,19,1.02,19,Webb_Anderson_1998&Dowrick_Rhoades1998,0.060042741,0.060267171,0.060611272,0.061039205,0.062050244,0.067918982,0.079752278,0.085964101,0.125268051,0.133462329,0.144338685,0.118173153,0.074171141,0.029831665,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.075262482,0.075508103,0.075921258,0.0764911,0.077552281,0.080852259,0.09355457,0.09713743,0.14492203,0.179477915,0.189391996,0.164259909,0.095878645,0.038179339,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.060043,0.074911,0.030987,0.042595
1558224,1977-01-18T05:41:48.207000Z,A77912A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.3264,174.809,5941084.19,2618142.66,5985141,2661416,9.4,9.4,61.72,70.5,57.11,65.8,-10.54,-60.52,0,34,29.64,nu,WNAS,D,239,Q2,0.78,Q2,64,Q2,0,-99999,-99999,0,0.45,24.5,0.765,24.5,Webb_Anderson_1998&Dowrick_Rhoades1998,0.052670191,0.053478236,0.056697777,0.061490969,0.067808995,0.095977836,0.143242631,0.114666706,0.1096029,0.085331221,0.076474768,0.050879962,0.048480229,0.044465909,0.024118217,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.067714695,0.068845516,0.070788508,0.077307128,0.091410339,0.11338888,0.200848756,0.145191339,0.152490481,0.100665007,0.090086629,0.055283472,0.058383329,0.055151345,0.02652428,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.052681,0.067417,0.023664,0.029786
1558224,1977-01-18T05:41:48.207000Z,A77913A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2875,174.7727,5941084.19,2618142.66,5989525,2658459,9.4,9.4,63.01,71.61,58.34,66.93,-5.67,-62.58,0,34,29.64,nu,913A,B,1000,Q3,<0.1,Q3,2,Q2,0,-99999,-99999,1,0.35,21,0.595,21,Webb_Anderson_1998&Dowrick_Rhoades1998,0.052411173,0.053258329,0.054772692,0.057317421,0.061978843,0.076939231,0.098552583,0.10924825,0.14232752,0.132228019,0.110240639,0.054279428,0.042785959,0.021896213,0.012495518,0.00652069,-99999,-99999,-99999,-99999,-99999,-99999,0.070540437,0.071011722,0.071926113,0.072996038,0.073248485,0.088181049,0.130594993,0.140930873,0.161558814,0.183822874,0.147427838,0.073989175,0.057881262,0.029060522,0.01426923,0.00738589,-99999,-99999,-99999,-99999,-99999,-99999,0.052221,0.070372,0.02514,0.032603
1558224,1977-01-18T05:41:48.207000Z,A77914A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.295,174.7735,5941084.19,2618142.66,5988691,2658509,9.4,9.4,62.4,76.37,57.73,71.7,-6.16,-61.91,0,34,29.64,nu,914B,D,282,Q2,0.61,Q2,4.65E+01,Q2,0,-99999,-99999,1,0.7,24.5,1.19,24.5,Webb_Anderson_1998&Dowrick_Rhoades1998,0.069261738,0.069608668,0.070486406,0.072318753,0.077203746,0.094172956,0.111368864,0.160855843,0.181800176,0.129187513,0.132995253,0.102381904,0.08927568,0.035229314,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.092102785,0.092370358,0.092846866,0.096728678,0.100803614,0.106679295,0.145958353,0.186593243,0.2072286,0.150969128,0.156539408,0.110670503,0.114521096,0.04860852,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.068777,0.092105,0.039386,0.043406
1558224,1977-01-18T05:41:48.207000Z,A77916A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2941,174.7757,5941084.19,2618142.66,5988787,2658695,9.4,9.4,62.59,71.26,57.93,66.57,-6.27,-62.09,0,34,29.64,nu,916A,D,291,Q2,0.8,Q2,8.54E+01,Q2,0,-99999,-99999,1,0.55,17,0.935,17,Webb_Anderson_1998&Dowrick_Rhoades1998,0.047493117,0.047871842,0.048524683,0.04954017,0.051224844,0.069602338,0.069689881,0.091538518,0.116596125,0.08383388,0.093280761,0.086297822,0.064230662,0.042491271,0.020687428,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.059404692,0.059910994,0.060763929,0.062075687,0.06391663,0.07653509,0.086994418,0.11955564,0.122542529,0.101624202,0.099478593,0.102013557,0.079909682,0.046911144,0.025366451,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.047512,0.059028,0.027303,0.035633
1561001,1980-06-23T16:45:19.942000Z,K80087C1,5.49,0.15,Slab,R,1,49,87,101,nlloc,-39.8738,175.576,-39.7171,175.1382,6144762.72,2730330.66,6163158,2693314,5.1,5.1,41.27,96.17,40.35,93.78,-38.03,-15.87,0,86.8,84.25,nu,087C,C,425,Q3,0.33,Q3,30,Q3,0,-99999,-99999,1,0.7,18,1.19,18,HarvardCMT,0.097380765,0.097953595,0.098620769,0.099900838,0.102332469,0.103693817,0.114768829,0.133415069,0.176927285,0.188173387,0.171117515,0.206631849,0.159004419,0.07760202,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.109975753,0.1103058,0.110797144,0.111469034,0.112640277,0.120093576,0.129391099,0.144525765,0.197971034,0.227289504,0.220998137,0.235961884,0.176218176,0.09127855,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.096925,0.109994,0.059819,0.06454
1561256,1980-10-05T15:32:49.243000Z,S80027C1,5.66,0.15,Slab,N,0,235,45,-5.20E+01,geonet,-39.72,176.87,-39.5046,176.896,6157802.95,2841693.87,6181602,2844964,6.2,6.2,24.06,38.47,21.18,36.39,-99999,-99999,0,30,27.61,nu,027C,E,150,Q3,1.7,Q3,200,Q3,0,-99999,-99999,1,0.43,19,0.731,19,HarvardCMT,0.136758648,0.137415049,0.138190663,0.138756561,0.138801351,0.175739309,0.203251211,0.355141973,0.356598922,0.29287963,0.294463009,0.202864157,0.142604626,0.074472619,0.052550638,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.156755687,0.157415979,0.158463681,0.159923219,0.161559074,0.185208037,0.223197026,0.386822177,0.399075683,0.374717406,0.408957266,0.22507706,0.179628414,0.100792604,0.060494916,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.136702,0.155901,0.066808,0.091566
1563250,1982-09-02T15:58:54.183999Z,S82032A1,5.46,0.15,Slab,N,0,76,32,-3.80E+01,nlloc,-39.7432,176.995,-39.9425,176.5874,6154756.79,2852286.05,6134136,2816486,4.9,4.9,41.25,56.9,39.07,55.11,-99999,-99999,0,38.98,37.16,nu,032A,C,495,Q3,0.13,Q3,10,Q3,0,-99999,-99999,1,0.6,16,1.02,16,HarvardCMT,0.077447118,0.078172656,0.079350397,0.081108477,0.083795759,0.094579756,0.118456549,0.200965029,0.189254628,0.12189214,0.131233066,0.097072136,0.068822017,0.027778336,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.091531907,0.091985464,0.092722855,0.093798584,0.095396865,0.116106583,0.146810135,0.232980572,0.254542119,0.147683883,0.151201075,0.1280549,0.085622586,0.038898381,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.077398,0.091552,0.036493,0.047274
1567345,1985-07-19T14:33:59.829999Z,A86018A1,5.97,0.08,Slab,N,1,213,73,255,special,-38.72,177.3,-38.6665,178.0227,6267008.8,2883855.15,6269685,2946952,11,11,63,70.36,59.68,65.91,-49.85,-36.61,0,31,25.74,nu,GISS,D,138,Q2,1,Q1,40,Q3,0,-99999,-99999,1,0.46,11,0.782,11,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.077325309,0.077547129,0.077899482,0.078395485,0.079059251,0.081724966,0.091068175,0.109209629,0.135039785,0.154793271,0.162616612,0.16453083,0.130883052,0.120379329,0.109148871,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.094475192,0.094670019,0.094984208,0.095421848,0.096008557,0.098599908,0.107069507,0.12222649,0.152866256,0.175290838,0.192667883,0.212451901,0.177799872,0.155130654,0.1178244,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.077059,0.09437,0.067476,0.081824
16899,1988-06-03T23:27:54.351999Z,A88070A1,6.69,0.08,Slab,R,1,310,86,118,special,-45.1,167.17,-45.4167,167.7191,5551299.74,2051472.44,5519112,2096857,25,55,55.56,81.99,43.13,61.55,6.43,-55.46,0,60,32.57,nu,TAFS,D,298,Q3,1.4,Q3,200,Q3,0,-99999,-99999,1,0.2,22,0.34,22,Robinson_etal_2003&Dowrick_Rhoades1998&HarvardCMT&Reyners_etal1991,0.097904003,0.098260829,0.098852695,0.099734463,0.102022815,0.106465713,0.130745996,0.159304792,0.211728893,0.226678618,0.191778173,0.17601491,0.158426756,0.10397576,0.10160018,0.087144494,0.071159186,-99999,-99999,-99999,-99999,-99999,0.110179889,0.110587157,0.111292118,0.112380879,0.112580248,0.122335642,0.144867346,0.171857444,0.272027275,0.249904958,0.213548255,0.24855035,0.223663311,0.135968074,0.142832902,0.111049459,0.077083682,-99999,-99999,-99999,-99999,-99999,0.097738,0.110206,0.094318,0.104734
16899,1988-06-03T23:27:54.351999Z,A88089A1,6.69,0.08,Slab,R,1,310,86,118,special,-45.1,167.17,-44.6946,169.143,5551299.74,2051472.44,5605452,2204373,25,55,161.81,173.05,155.62,164.27,141.68,-82.32,0,60,32.57,nu,WNPS,D,330,Q3,2.1,Q3,300,Q3,0,-99999,-99999,1,0.21,18,0.357,18,Robinson_etal_2003&Dowrick_Rhoades1998&HarvardCMT&Reyners_etal1991,0.033985765,0.034179131,0.034528567,0.035156261,0.036054037,0.038367338,0.045249366,0.064447869,0.080022294,0.081626168,0.06930165,0.054948591,0.053916474,0.05974079,0.057115371,0.035775961,0.024876001,-99999,-99999,-99999,-99999,-99999,0.040688499,0.040973698,0.041429789,0.042072813,0.043397128,0.047167059,0.053557514,0.074862198,0.112933392,0.102268193,0.075515172,0.062410953,0.063791441,0.064263556,0.066232209,0.044765177,0.027932803,-99999,-99999,-99999,-99999,-99999,0.033813,0.040656,0.043268,0.047679
16899,1988-06-03T23:27:54.351999Z,A88118B1,6.69,0.08,Slab,R,1,310,86,118,special,-45.1,167.17,-45.0387,169.2193,5551299.74,2051472.44,5567539,2212164,25,55,161.07,172.37,152.52,161.6,117.65,-112.66,0,60,32.57,nu,118B,C,520,Q3,0.3,Q3,40,Q3,0,-99999,-99999,1,0.63,11,1.071,11,Robinson_etal_2003&Dowrick_Rhoades1998&HarvardCMT&Reyners_etal1991,0.053906469,0.054156569,0.054529473,0.055074555,0.05581331,0.059619952,0.064720546,0.080415164,0.105133759,0.145444381,0.128032994,0.137754957,0.084925518,0.031949135,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.063252478,0.063568694,0.064049204,0.064730872,0.065624303,0.069252108,0.073347677,0.090306104,0.114022352,0.184882263,0.15337265,0.173115756,0.099602116,0.035217084,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.053692,0.063231,0.03024,0.033502
53209,1989-05-31T05:54:48.402999Z,A89940A1,6.39,0.08,Interface,O,1,139,67,47,special,-45.27,166.88,-45.0322,168.6629,5530793.17,2030120.65,5566104,2168345,19.54,19.54,142.29,144.72,138.11,139.83,-124.55,64.03,0,24,17.1,nu,QTPS,D,350,Q3,0.95,Q1,90,Q3,0,-99999,-99999,1,0.55,10,0.935,10,Robinson_etal_2003&Dowrick_Rhoades1998&HarvardCMT,0.024578432,0.024708785,0.024929922,0.025251133,0.025694353,0.027430158,0.030128382,0.04752453,0.077001379,0.071720383,0.054258235,0.041926559,0.03071454,0.021756151,0.016283885,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.034479157,0.034666925,0.034963075,0.035414303,0.036045085,0.038482759,0.042032347,0.058338436,0.10169367,0.085602222,0.062028209,0.056747536,0.037874068,0.023682872,0.020992962,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.024587,0.034329,0.013138,0.014399
62461,1989-08-08T07:59:06.546000Z,D89918B1,5.49,0.08,Slab,R,1,208,40,68,special,-40.12,174.3,-41.284,174.7682,6119840.44,2620805.44,5989908,2658140,5.1,5.1,135.31,175.65,133.03,173.12,-92.01,97.2,0,112,110.36,nu,WEL,B,1000,Q3,0.3,Q1,0,Q2,0,-99999,-99999,0,0.4,18,0.68,18,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.02409142,0.024371997,0.024880234,0.025667547,0.026974994,0.033519588,0.040477025,0.06601597,0.047659481,0.035842038,0.025670218,0.025685637,0.02000764,0.005299436,0.004347834,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.026770296,0.027054974,0.027524397,0.028244559,0.029678513,0.038275002,0.048391778,0.075889998,0.05849584,0.045447076,0.036115221,0.034495622,0.02781582,0.006886839,0.006131626,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.023927,0.026483,0.008041,0.010349
62461,1989-08-08T07:59:06.546000Z,D89935B1,5.49,0.08,Slab,R,1,208,40,68,special,-40.12,174.3,-41.2108,174.9047,6119840.44,2620805.44,5997808,2669699,5.1,5.1,131.58,172.71,129.35,170.17,-98.5,84.79,0,112,110.36,nu,935A,D,240,Q3,1.2,Q3,275,Q3,0,-99999,-99999,1,0.25,18,0.425,18,Webb_Anderson_1998&Dowrick_Rhoades1998&HarvardCMT,0.034548222,0.034817471,0.035235756,0.035872954,0.036898523,0.048221251,0.047006453,0.057602253,0.074704953,0.079811695,0.065368845,0.06708081,0.038225685,0.014132999,0.011741459,0.005434712,0.002918837,-99999,-99999,-99999,-99999,-99999,0.04252207,0.042833509,0.043397661,0.044248383,0.045528844,0.063120817,0.065536616,0.076129235,0.094790327,0.093011822,0.085800033,0.088831268,0.047788802,0.01871789,0.016174461,0.00734358,0.003236034,-99999,-99999,-99999,-99999,-99999,0.034257,0.042504,0.016792,0.021076
