CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_RotD50,f50.0000SA_RotD50,f33.3333SA_RotD50,f25.0000SA_RotD50,f20.0000SA_RotD50,f13.3333SA_RotD50,f10.0000SA_RotD50,f6.6667SA_RotD50,f5.0000SA_RotD50,f4.0000SA_RotD50,f3.3333SA_RotD50,f2.5000SA_RotD50,f2.0000SA_RotD50,f1.3333SA_RotD50,f1.0000SA_RotD50,f0.6667SA_RotD50,f0.5000SA_RotD50,f0.3333SA_RotD50,f0.2500SA_RotD50,f0.2000SA_RotD50,f0.1333SA_RotD50,f0.1000SA_RotD50,f100.0000SA_RotD100,f50.0000SA_RotD100,f33.3333SA_RotD100,f25.0000SA_RotD100,f20.0000SA_RotD100,f13.3333SA_RotD100,f10.0000SA_RotD100,f6.6667SA_RotD100,f5.0000SA_RotD100,f4.0000SA_RotD100,f3.3333SA_RotD100,f2.5000SA_RotD100,f2.0000SA_RotD100,f1.3333SA_RotD100,f1.0000SA_RotD100,f0.6667SA_RotD100,f0.5000SA_RotD100,f0.3333SA_RotD100,f0.2500SA_RotD100,f0.2000SA_RotD100,f0.1333SA_RotD100,f0.1000SA_RotD100,PGA_RotD50,PGA_RotD100,PGV_RotD50,PGV_RotD100
1553782,1971-08-13T14:42:41.636000Z,A71053A1,5.7,0.15,Crustal,S,1,242,83,207,special,-42.13,172.1,-42.3786,172.3329,5897058.69,2435589.3,5869623,2455066,6.51,6.51,33.64,34.99,33.13,33.79,-32.97,-4.32,0,9,5.77,fw,053A,C,391,Q3,0.27,Q3,20,Q3,0,-99999,-99999,1,0.4,18,0.68,18,Anderson_etal_1993&Dowrick_Rhoades_1998,0.056219013,0.056724688,0.057898082,0.060105333,0.063993898,0.085585776,0.092005273,0.125999978,0.141050291,0.156591545,0.127415172,0.100115578,0.062453074,0.081133832,0.041581445,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.070729626,0.07115624,0.071840249,0.072883004,0.074421101,0.10519974,0.116544974,0.15190401,0.16844947,0.177059583,0.153616125,0.130480287,0.075734129,0.110067475,0.050340512,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.056127,0.07071,0.042573,0.053299
1556608,1975-06-10T10:11:17.094000Z,K75301A2,5.62,0.15,Slab,N,1,250,56,257,special,-40.34,175.93,-40.3553,175.6152,6092087.55,2758882.27,6091232,2732094,5.9,5.9,26.73,46.53,23.88,44.21,10.02,25.47,0,38,35.54,nu,301A,D,341,Q3,0.7,Q2,60,Q3,0,-99999,-99999,1,0.4,19,0.68,19,Webb_Anderson_1998&Dowrick_Rhoades1998,0.037885838,0.038547586,0.039792687,0.041681288,0.044605502,0.061892891,0.085641369,0.093762521,0.103507322,0.068485744,0.069039239,0.056581989,0.052664708,0.031153178,0.023609569,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.043982287,0.044316667,0.044904032,0.04593441,0.04861932,0.07109036,0.097169535,0.09844137,0.116217742,0.078182847,0.078311397,0.075906089,0.070225801,0.043632234,0.032529688,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.037864,0.043987,0.023645,0.030684
1556608,1975-06-10T10:11:17.094000Z,K75340A1,5.62,0.15,Slab,N,1,250,56,257,special,-40.34,175.93,-40.3863,175.6165,6092087.55,2758882.27,6087788,2732102,5.9,5.9,27.06,46.71,24.14,44.26,6.78,26.64,0,38,35.54,nu,340A,D,283,Q3,0.96,Q3,90,Q3,0,-99999,-99999,1,0.65,18,1.105,18,Webb_Anderson_1998&Dowrick_Rhoades1998,0.049390734,0.049777371,0.050428015,0.051437158,0.053281706,0.07994611,0.0935797,0.108087684,0.150983067,0.125518251,0.144256417,0.066165882,0.061166195,0.026013365,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.063113893,0.063703498,0.064772829,0.066153272,0.067237568,0.092707568,0.114638184,0.144665524,0.201861945,0.143818227,0.199017226,0.072997604,0.073621595,0.03400988,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.049392,0.063153,0.024416,0.028186
1557438,1976-05-04T13:56:29.201000Z,A76080B1,6.51,0.15,Interface,O,1,48,47,130,special,-44.67,167.45,-44.6729,167.9264,5600506.59,2070223.23,5602634,2107939,22.44,22.44,37.67,39.08,27.88,31.04,31.31,29.45,0,10,1.79,nu,080B,C,210,Q3,0.57,Q3,30,Q3,0,-99999,-99999,1,0.2,29,0.34,29,Anderson_etal_1993&Dowrick_Rhoades_1998,0.088283937,0.089016074,0.09154138,0.094881957,0.097234447,0.102652857,0.113932984,0.160437902,0.127492497,0.150832245,0.192006856,0.195702758,0.277557205,0.110775918,0.096369346,0.033029181,0.019015402,-99999,-99999,-99999,-99999,-99999,0.098435994,0.098942226,0.100608909,0.107981665,0.112843309,0.122769824,0.14945533,0.194270168,0.16275085,0.170699539,0.231316529,0.253598116,0.349053287,0.153264576,0.136277887,0.044734729,0.026364211,-99999,-99999,-99999,-99999,-99999,0.087882,0.098438,0.089847,0.115009
1557438,1976-05-04T13:56:29.201000Z,K76070A1,6.51,0.15,Interface,O,1,48,47,130,special,-44.67,167.45,-45.4167,167.7191,5600506.59,2070223.23,5519112,2096857,22.44,22.44,85.68,86.25,77.38,79.21,85.96,-34.67,0,10,1.79,nu,TAFS,D,298,Q3,1.4,Q3,200,Q3,0,-99999,-99999,1,0.28,11,0.476,11,Anderson_etal_1993&Dowrick_Rhoades_1998,0.024411055,0.024511301,0.024631693,0.024821979,0.0251248,0.027718844,0.049245065,0.049213213,0.044614957,0.047330937,0.062230134,0.047920394,0.044260313,0.046537883,0.035125163,0.036394399,0.025433571,-99999,-99999,-99999,-99999,-99999,0.029522054,0.029608903,0.029761607,0.029991486,0.030293651,0.032653545,0.057233585,0.066921533,0.057206152,0.0576157,0.077144338,0.055299905,0.048476557,0.059903652,0.045631268,0.044487647,0.033693413,-99999,-99999,-99999,-99999,-99999,0.024409,0.029457,0.031912,0.037482
1557438,1976-05-04T13:56:29.201000Z,K76089A1,6.51,0.15,Interface,O,1,48,47,130,special,-44.67,167.45,-44.6946,169.143,5600506.59,2070223.23,5605452,2204373,22.44,22.44,133.87,134.63,124.04,125.19,93.74,103,0,10,1.79,nu,WNPS,D,330,Q3,2.1,Q3,300,Q3,0,-99999,-99999,1,0.25,15,0.425,15,Anderson_etal_1993&Dowrick_Rhoades_1998,0.031046048,0.031155633,0.031255658,0.031450503,0.031951869,0.037063492,0.042077116,0.050652161,0.061148316,0.086029107,0.063073203,0.053849782,0.058781693,0.075813628,0.062504379,0.052822891,0.025256766,-99999,-99999,-99999,-99999,-99999,0.039762795,0.039897228,0.040139876,0.040478089,0.040977286,0.049038057,0.053674222,0.066632682,0.066599064,0.093841048,0.069199488,0.068693764,0.0664185,0.083849959,0.087827017,0.06154397,0.028620094,-99999,-99999,-99999,-99999,-99999,0.031017,0.039762,0.04426,0.048661
1558224,1977-01-18T05:41:48.207000Z,A77048C1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.5138,173.9572,5941084.19,2618142.66,5965463,2589883,9.4,9.4,37.28,50.49,35.45,48.97,38.74,-5.05,0,34,29.64,nu,048C,D,235,Q3,0.9,Q3,64,Q3,0,-99999,-99999,1,0.4,13,0.68,13,Webb_Anderson_1998&Dowrick_Rhoades1998,0.036999707,0.037129383,0.037327946,0.037660863,0.038187833,0.041992523,0.047924448,0.051318985,0.085376168,0.120420052,0.144121681,0.065562217,0.059762526,0.044529218,0.039432196,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.041506372,0.041712623,0.042061084,0.042549906,0.043238665,0.045866412,0.052643878,0.056514951,0.095794715,0.131469374,0.17897251,0.089187523,0.084528609,0.055709255,0.051479353,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.036924,0.041508,0.022251,0.027174
1558224,1977-01-18T05:41:48.207000Z,A77601A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2263,174.8719,5941084.19,2618142.66,5996147,2666912,9.4,9.4,73.53,81.03,68.88,76.33,-9.15,-72.74,0,34,29.64,nu,601A,D,161,Q3,2.3,Q3,297,Q3,0,-99999,-99999,1,0.4,20,0.68,20,Webb_Anderson_1998&Dowrick_Rhoades1998,0.043806234,0.044095642,0.044586668,0.045249556,0.044516493,0.046723387,0.063719959,0.067556439,0.103757831,0.12085281,0.075523826,0.06500387,0.080351077,0.064217624,0.030426542,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.055776942,0.056171754,0.056895798,0.058098792,0.059549315,0.065114964,0.089716835,0.090009727,0.134821762,0.147387688,0.097612079,0.069832751,0.110139547,0.076754026,0.036600571,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.043685,0.055421,0.023094,0.026097
1558224,1977-01-18T05:41:48.207000Z,A77902A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2776,174.7793,5941084.19,2618142.66,5990617,2659034,9.4,9.4,64.22,72.68,59.54,67.99,-5.56,-63.81,0,34,29.64,nu,902A,D,275,Q2,1.25,Q2,1.32E+02,Q2,0,-99999,-99999,1,0.5,20,0.85,20,Webb_Anderson_1998&Dowrick_Rhoades1998,0.08193672,0.082448094,0.083153862,0.084546538,0.088001741,0.093307006,0.145674213,0.217826911,0.202494435,0.247759103,0.213432033,0.15910601,0.126422487,0.077821177,0.033407744,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.112030031,0.112487394,0.113348122,0.115417127,0.12208741,0.118215028,0.171465669,0.241396465,0.224351327,0.308052056,0.297545352,0.220529251,0.159952261,0.10930296,0.038239294,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.081898,0.112007,0.047444,0.060139
1558224,1977-01-18T05:41:48.207000Z,A77907A1,6.02,0.15,Slab,R,1,213,68,251,special,-41.73,174.3,-41.2788,174.7785,5941084.19,2618142.66,5990481,2658964,9.4,9.4,64.07,72.55,59.39,67.86,-5.57,-63.66,0,34,29.64,nu,907A,D,250,Q2,1.2,Q2,116,Q2,0,-99999,-99999,1,0.47,18,0.799,18,Webb_Anderson_1998&Dowrick_Rhoades1998,0.079751589,0.080001974,0.080380653,0.080843534,0.081738529,0.097579021,0.13259084,0.133577885,0.181123092,0.222576882,0.215685758,0.211837322,0.141704298,0.070424759,0.030080409,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.088846147,0.089091207,0.089521263,0.090189227,0.091222689,0.102271068,0.160376426,0.170816385,0.255665979,0.241811099,0.243567354,0.232607827,0.166793441,0.07928489,0.041557992,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.079581,0.088573,0.052515,0.058943
