SEGMENT,lat,lon,NORTHING,EASTING,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH,RUPTURE TIME
1,-43.51,172.74,752.921753,-3637.19946,4108.99951,0,54,65,118.459,1000,1000,3.795
1,-43.51,172.74,1340.70703,-2828.18262,4108.99951,0,54,65,118.459,1000,1000,3.7
1,-43.51,172.74,1928.49219,-2019.16553,4108.99951,0,54,65,118.459,1000,1000,3.616
1,-43.51,172.74,2516.27734,-1210.14844,4108.99951,0.01,54,65,118.459,1000,1000,3.546
1,-43.51,172.74,3104.06274,-401.131653,4108.99951,0.05,54,65,118.459,1000,1000,3.489
1,-43.51,172.74,3691.8479,407.885437,4108.99951,0.14,54,65,118.459,1000,1000,3.446
1,-43.51,172.74,4279.63281,1216.90259,4108.99951,0.24,54,65,118.459,1000,1000,3.417
1,-43.51,172.74,4867.41797,2025.91968,4108.99951,0.3,54,65,118.459,1000,1000,3.404
1,-43.51,172.74,5455.20312,2834.93677,4108.99951,0.25,54,65,118.459,1000,1000,3.406
1,-43.51,172.74,6042.98828,3643.95386,4108.99951,0.14,54,65,118.459,1000,1000,3.423
1,-43.51,172.74,6630.77441,4452.97021,4108.99951,0.06,54,65,118.459,1000,1000,3.455
1,-43.51,172.74,7218.55957,5261.98779,4108.99951,0.02,54,65,118.459,1000,1000,3.502
1,-43.51,172.74,7806.34473,6071.00439,4108.99951,0,54,65,118.459,1000,1000,3.562
1,-43.51,172.74,8394.12988,6880.02197,4108.99951,0,54,65,118.459,1000,1000,3.636
1,-43.51,172.74,8981.91504,7689.03857,4108.99951,0,54,65,118.459,1000,1000,3.722
1,-43.51,172.74,9569.7002,8498.05566,4108.99951,0,54,65,118.459,1000,1000,3.82
1,-43.51,172.74,10157.4854,9307.07324,4108.99951,0,54,65,118.459,1000,1000,3.929
1,-43.51,172.74,10745.2705,10116.0898,4108.99951,0,54,65,118.459,1000,1000,4.048
1,-43.51,172.74,-764.553955,-5006.8252,5015.30762,0,54,65,118.459,1000,1000,3.826
1,-43.51,172.74,-176.768799,-4197.80762,5015.30762,0,54,65,118.459,1000,1000,3.704
1,-43.51,172.74,411.016479,-3388.79077,5015.30762,0,54,65,118.459,1000,1000,3.592
1,-43.51,172.74,998.801758,-2579.77393,5015.30762,0,54,65,118.459,1000,1000,3.491
1,-43.51,172.74,1586.58691,-1770.75684,5015.30762,0,54,65,118.459,1000,1000,3.403
1,-43.51,172.74,2174.37207,-961.739746,5015.30762,0.02,54,65,118.459,1000,1000,3.328
1,-43.51,172.74,2762.15747,-152.7229,5015.30762,0.08,54,65,118.459,1000,1000,3.267
1,-43.51,172.74,3349.94263,656.294189,5015.30762,0.21,54,65,118.459,1000,1000,3.221
1,-43.51,172.74,3937.72778,1465.31128,5015.30762,0.37,54,65,118.459,1000,1000,3.191
1,-43.51,172.74,4525.5127,2274.32837,5015.30762,0.46,54,65,118.459,1000,1000,3.177
1,-43.51,172.74,5113.29785,3083.34546,5015.30762,0.38,54,65,118.459,1000,1000,3.179
1,-43.51,172.74,5701.08301,3892.36255,5015.30762,0.22,54,65,118.459,1000,1000,3.197
1,-43.51,172.74,6288.86914,4701.37891,5015.30762,0.09,54,65,118.459,1000,1000,3.231
1,-43.51,172.74,6876.6543,5510.39648,5015.30762,0.02,54,65,118.459,1000,1000,3.281
1,-43.51,172.74,7464.43945,6319.41309,5015.30762,0,54,65,118.459,1000,1000,3.345
1,-43.51,172.74,8052.22461,7128.43066,5015.30762,0,54,65,118.459,1000,1000,3.424
1,-43.51,172.74,8640.00977,7937.44727,5015.30762,0,54,65,118.459,1000,1000,3.515
1,-43.51,172.74,9227.79492,8746.46387,5015.30762,0,54,65,118.459,1000,1000,3.619
1,-43.51,172.74,9815.58008,9555.48145,5015.30762,0,54,65,118.459,1000,1000,3.734
1,-43.51,172.74,10403.3652,10364.498,5015.30762,0,54,65,118.459,1000,1000,3.858
1,-43.51,172.74,-1106.45923,-4758.41602,5921.61523,0,54,65,118.459,1000,1000,3.639
1,-43.51,172.74,-518.674072,-3949.39917,5921.61523,0,54,65,118.459,1000,1000,3.511
1,-43.51,172.74,69.1112061,-3140.38208,5921.61523,0,54,65,118.459,1000,1000,3.392
1,-43.51,172.74,656.896484,-2331.36523,5921.61523,0,54,65,118.459,1000,1000,3.286
1,-43.51,172.74,1244.68164,-1522.34814,5921.61523,0,54,65,118.459,1000,1000,3.192
1,-43.51,172.74,1832.4668,-713.331055,5921.61523,0.03,54,65,118.459,1000,1000,3.111
1,-43.51,172.74,2420.2522,95.685791,5921.61523,0.11,54,65,118.459,1000,1000,3.046
1,-43.51,172.74,3008.03735,904.702881,5921.61523,0.29,54,65,118.459,1000,1000,2.997
1,-43.51,172.74,3595.82251,1713.71997,5921.61523,0.52,54,65,118.459,1000,1000,2.964
1,-43.51,172.74,4183.60742,2522.73706,5921.61523,0.63,54,65,118.459,1000,1000,2.949
1,-43.51,172.74,4771.39258,3331.75415,5921.61523,0.53,54,65,118.459,1000,1000,2.951
1,-43.51,172.74,5359.17773,4140.77148,5921.61523,0.31,54,65,118.459,1000,1000,2.971
1,-43.51,172.74,5946.96387,4949.78809,5921.61523,0.12,54,65,118.459,1000,1000,3.008
1,-43.51,172.74,6534.74902,5758.80566,5921.61523,0.03,54,65,118.459,1000,1000,3.061
1,-43.51,172.74,7122.53418,6567.82227,5921.61523,0,54,65,118.459,1000,1000,3.13
1,-43.51,172.74,7710.31934,7376.83984,5921.61523,0,54,65,118.459,1000,1000,3.214
1,-43.51,172.74,8298.10449,8185.85645,5921.61523,0,54,65,118.459,1000,1000,3.311
1,-43.51,172.74,8885.88965,8994.87305,5921.61523,0,54,65,118.459,1000,1000,3.421
