SEGMENT,LAT,LON,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH
1, -45.9441, 166.6440, 44791.1578, 0.62821, 23.50, 47.03, 51.75, 5000.000, 5000.000
1, -45.9561, 166.6840, 48578.5848, 0.38466, 23.50, 49.20, 30.88, 5000.000, 5000.000
1, -45.9676, 166.7220, 52485.7186, 0.10197, 23.50, 51.34, 61.81, 5000.000, 5000.000
1, -45.6937, 165.9780, 6350.7757, 0.60511, 23.50, 13.37, 121.27, 5000.000, 5000.000
1, -45.7109, 166.0350, 7906.5447, 1.45759, 23.50, 18.13, 121.55, 5000.000, 5000.000
1, -45.7277, 166.0910, 9769.2467, 2.42312, 23.50, 21.87, 121.85, 5000.000, 5000.000
1, -45.7442, 166.1450, 11871.7091, 3.33657, 23.50, 24.86, 123.01, 5000.000, 5000.000
1, -45.7603, 166.1990, 14167.4869, 4.05986, 23.50, 27.33, 124.73, 5000.000, 5000.000
1, -45.7761, 166.2510, 16625.7292, 4.48121, 23.50, 29.45, 126.84, 5000.000, 5000.000
1, -45.7915, 166.3020, 19227.8781, 4.51410, 23.50, 31.36, 129.41, 5000.000, 5000.000
1, -45.8067, 166.3520, 21963.4445, 4.12222, 23.50, 33.17, 132.93, 5000.000, 5000.000
1, -45.8216, 166.4010, 24828.0856, 3.38578, 23.50, 34.95, 137.98, 5000.000, 5000.000
1, -45.8361, 166.4490, 27822.0260, 2.52111, 23.50, 36.77, 144.08, 5000.000, 5000.000
1, -45.8503, 166.4960, 30947.8406, 1.74457, 23.50, 38.67, 147.46, 5000.000, 5000.000
1, -45.8641, 166.5420, 34206.8576, 1.15914, 23.50, 40.65, 140.25, 5000.000, 5000.000
1, -45.8775, 166.5860, 37600.6372, 0.82974, 23.50, 42.72, 117.23, 5000.000, 5000.000
1, -45.8904, 166.6290, 41129.8659, 0.69012, 23.50, 44.85, 89.83, 5000.000, 5000.000
1, -45.9029, 166.6700, 44791.1578, 0.52000, 23.50, 47.03, 66.63, 5000.000, 5000.000
1, -45.9149, 166.7100, 48578.5848, 0.28186, 23.50, 49.20, 42.24, 5000.000, 5000.000
1, -45.9263, 166.7470, 52485.7186, 0.09277, 23.50, 51.34, 71.80, 5000.000, 5000.000
1, -45.6524, 166.0040, 6350.7757, 0.56059, 23.50, 13.37, 115.89, 5000.000, 5000.000
1, -45.6697, 166.0610, 7906.5447, 1.34890, 23.50, 18.13, 116.97, 5000.000, 5000.000
1, -45.6865, 166.1170, 9769.2467, 2.24367, 23.50, 21.87, 118.11, 5000.000, 5000.000
1, -45.7030, 166.1710, 11871.7091, 3.08238, 23.50, 24.86, 120.03, 5000.000, 5000.000
1, -45.7191, 166.2240, 14167.4869, 3.72968, 23.50, 27.33, 122.43, 5000.000, 5000.000
1, -45.7348, 166.2760, 16625.7292, 4.07676, 23.50, 29.45, 125.11, 5000.000, 5000.000
1, -45.7503, 166.3280, 19227.8781, 4.04596, 23.50, 31.36, 128.06, 5000.000, 5000.000
1, -45.7655, 166.3780, 21963.4445, 3.62244, 23.50, 33.17, 131.69, 5000.000, 5000.000
1, -45.7803, 166.4270, 24828.0856, 2.91541, 23.50, 34.95, 136.64, 5000.000, 5000.000
1, -45.7948, 166.4750, 27822.0260, 2.15621, 23.50, 36.77, 142.47, 5000.000, 5000.000
1, -45.8090, 166.5220, 30947.8406, 1.54502, 23.50, 38.67, 145.27, 5000.000, 5000.000
1, -45.8228, 166.5670, 34206.8576, 1.13782, 23.50, 40.65, 138.60, 5000.000, 5000.000
1, -45.8362, 166.6120, 37600.6372, 0.90439, 23.50, 42.72, 122.41, 5000.000, 5000.000
1, -45.8492, 166.6540, 41129.8659, 0.71867, 23.50, 44.85, 104.81, 5000.000, 5000.000
1, -45.8617, 166.6960, 44791.1578, 0.46029, 23.50, 47.03, 87.96, 5000.000, 5000.000
1, -45.8736, 166.7350, 48578.5848, 0.18974, 23.50, 49.20, 64.25, 5000.000, 5000.000
1, -45.8851, 166.7730, 52485.7186, 0.08022, 23.50, 51.34, 83.57, 5000.000, 5000.000
1, -45.6112, 166.0300, 6350.7757, 0.50506, 23.50, 13.37, 109.05, 5000.000, 5000.000
1, -45.6284, 166.0870, 7906.5447, 1.21114, 23.50, 18.13, 110.83, 5000.000, 5000.000
1, -45.6453, 166.1420, 9769.2467, 2.00530, 23.50, 21.87, 112.87, 5000.000, 5000.000
1, -45.6617, 166.1970, 11871.7091, 2.73062, 23.50, 24.86, 115.58, 5000.000, 5000.000
1, -45.6778, 166.2500, 14167.4869, 3.25814, 23.50, 27.33, 118.78, 5000.000, 5000.000
1, -45.6936, 166.3020, 16625.7292, 3.49053, 23.50, 29.45, 122.28, 5000.000, 5000.000
1, -45.7091, 166.3530, 19227.8781, 3.37549, 23.50, 31.36, 126.03, 5000.000, 5000.000
1, -45.7242, 166.4030, 21963.4445, 2.93959, 23.50, 33.17, 130.27, 5000.000, 5000.000
1, -45.7391, 166.4530, 24828.0856, 2.32547, 23.50, 34.95, 135.38, 5000.000, 5000.000
1, -45.7536, 166.5010, 27822.0260, 1.74996, 23.50, 36.77, 140.40, 5000.000, 5000.000
1, -45.7678, 166.5470, 30947.8406, 1.35511, 23.50, 38.67, 141.25, 5000.000, 5000.000
1, -45.7816, 166.5930, 34206.8576, 1.13393, 23.50, 40.65, 134.59, 5000.000, 5000.000
1, -45.7950, 166.6370, 37600.6372, 0.97941, 23.50, 42.72, 123.94, 5000.000, 5000.000
1, -45.8080, 166.6800, 41129.8659, 0.75399, 23.50, 44.85, 113.95, 5000.000, 5000.000
1, -45.8204, 166.7210, 44791.1578, 0.42557, 23.50, 47.03, 104.73, 5000.000, 5000.000
1, -45.8324, 166.7610, 48578.5848, 0.12437, 23.50, 49.20, 90.23, 5000.000, 5000.000
1, -45.8439, 166.7990, 52485.7186, 0.05937, 23.50, 51.34, 89.96, 5000.000, 5000.000
1, -45.5700, 166.0560, 6350.7757, 0.43921, 23.50, 13.37, 100.45, 5000.000, 5000.000
1, -45.5872, 166.1130, 7906.5447, 1.05077, 23.50, 18.13, 102.86, 5000.000, 5000.000
1, -45.6040, 166.1680, 9769.2467, 1.71957, 23.50, 21.87, 105.63, 5000.000, 5000.000
1, -45.6205, 166.2230, 11871.7091, 2.29975, 23.50, 24.86, 109.01, 5000.000, 5000.000
1, -45.6366, 166.2760, 14167.4869, 2.67474, 23.50, 27.33, 112.94, 5000.000, 5000.000
1, -45.6524, 166.3280, 16625.7292, 2.76916, 23.50, 29.45, 117.41, 5000.000, 5000.000
1, -45.6678, 166.3790, 19227.8781, 2.57169, 23.50, 31.36, 122.44, 5000.000, 5000.000
1, -45.6830, 166.4290, 21963.4445, 2.16174, 23.50, 33.17, 128.15, 5000.000, 5000.000
1, -45.6978, 166.4780, 24828.0856, 1.70471, 23.50, 34.95, 134.15, 5000.000, 5000.000
1, -45.7124, 166.5260, 27822.0260, 1.36518, 23.50, 36.77, 138.01, 5000.000, 5000.000
1, -45.7266, 166.5730, 30947.8406, 1.19270, 23.50, 38.67, 136.13, 5000.000, 5000.000
1, -45.7404, 166.6190, 34206.8576, 1.10855, 23.50, 40.65, 129.37, 5000.000, 5000.000
1, -45.7538, 166.6630, 37600.6372, 0.96821, 23.50, 42.72, 121.72, 5000.000, 5000.000
1, -45.7667, 166.7060, 41129.8659, 0.68157, 23.50, 44.85, 114.66, 5000.000, 5000.000
1, -45.7792, 166.7470, 44791.1578, 0.30930, 23.50, 47.03, 106.65, 5000.000, 5000.000
1, -45.7912, 166.7870, 48578.5848, 0.03502, 23.50, 49.20, 68.71, 5000.000, 5000.000
1, -45.8026, 166.8250, 52485.7186, 0.02734, 23.50, 51.34, 56.75, 5000.000, 5000.000
1, -45.5287, 166.0810, 6350.7757, 0.36568, 23.50, 13.37, 90.08, 5000.000, 5000.000
1, -45.5460, 166.1380, 7906.5447, 0.87886, 23.50, 18.13, 93.41, 5000.000, 5000.000
1, -45.5628, 166.1940, 9769.2467, 1.41210, 23.50, 21.87, 96.55, 5000.000, 5000.000
1, -45.5793, 166.2480, 11871.7091, 1.83717, 23.50, 24.86, 100.19, 5000.000, 5000.000
1, -45.5954, 166.3020, 14167.4869, 2.05573, 23.50, 27.33, 104.53, 5000.000, 5000.000
1, -45.6111, 166.3540, 16625.7292, 2.02097, 23.50, 29.45, 109.88, 5000.000, 5000.000
1, -45.6266, 166.4050, 19227.8781, 1.76854, 23.50, 31.36, 116.79, 5000.000, 5000.000
1, -45.6418, 166.4550, 21963.4445, 1.42973, 23.50, 33.17, 125.59, 5000.000, 5000.000
1, -45.6566, 166.5040, 24828.0856, 1.17015, 23.50, 34.95, 134.16, 5000.000, 5000.000
1, -45.6711, 166.5520, 27822.0260, 1.06190, 23.50, 36.77, 136.85, 5000.000, 5000.000
1, -45.6853, 166.5990, 30947.8406, 1.04928, 23.50, 38.67, 131.97, 5000.000, 5000.000
1, -45.6991, 166.6450, 34206.8576, 1.00218, 23.50, 40.65, 123.75, 5000.000, 5000.000
1, -45.7125, 166.6890, 37600.6372, 0.79718, 23.50, 42.72, 114.00, 5000.000, 5000.000
1, -45.7255, 166.7320, 41129.8659, 0.44229, 23.50, 44.85, 97.62, 5000.000, 5000.000
1, -45.7380, 166.7730, 44791.1578, 0.16059, 23.50, 47.03, 34.88, 5000.000, 5000.000
1, -45.7499, 166.8130, 48578.5848, 0.19518, 23.50, 49.20, 325.54, 5000.000, 5000.000
1, -45.7614, 166.8510, 52485.7186, 0.07123, 23.50, 51.34, 335.09, 5000.000, 5000.000
1, -45.4875, 166.1070, 6350.7757, 0.28794, 23.50, 13.37, 77.69, 5000.000, 5000.000
1, -45.5047, 166.1640, 7906.5447, 0.70220, 23.50, 18.13, 83.59, 5000.000, 5000.000
1, -45.5216, 166.2200, 9769.2467, 1.10500, 23.50, 21.87, 86.69, 5000.000, 5000.000
1, -45.5380, 166.2740, 11871.7091, 1.39012, 23.50, 24.86, 90.10, 5000.000, 5000.000
1, -45.5541, 166.3270, 14167.4869, 1.48150, 23.50, 27.33, 94.38, 5000.000, 5000.000
1, -45.5699, 166.3800, 16625.7292, 1.36039, 23.50, 29.45, 100.47, 5000.000, 5000.000
1, -45.5854, 166.4310, 19227.8781, 1.10127, 23.50, 31.36, 110.50, 5000.000, 5000.000
1, -45.6005, 166.4810, 21963.4445, 0.87576, 23.50, 33.17, 126.13, 5000.000, 5000.000
1, -45.6154, 166.5300, 24828.0856, 0.81747, 23.50, 34.95, 139.57, 5000.000, 5000.000
1, -45.6299, 166.5780, 27822.0260, 0.86389, 23.50, 36.77, 140.17, 5000.000, 5000.000
1, -45.6441, 166.6250, 30947.8406, 0.88358, 23.50, 38.67, 131.16, 5000.000, 5000.000
1, -45.6579, 166.6700, 34206.8576, 0.76144, 23.50, 40.65, 116.63, 5000.000, 5000.000
1, -45.6713, 166.7150, 37600.6372, 0.48945, 23.50, 42.72, 87.83, 5000.000, 5000.000
1, -45.6843, 166.7580, 41129.8659, 0.39598, 23.50, 44.85, 20.65, 5000.000, 5000.000
1, -45.6967, 166.7990, 44791.1578, 0.57763, 23.50, 47.03, 341.24, 5000.000, 5000.000
1, -45.7087, 166.8380, 48578.5848, 0.52716, 23.50, 49.20, 327.12, 5000.000, 5000.000
1, -45.7202, 166.8760, 52485.7186, 0.17784, 23.50, 51.34, 328.87, 5000.000, 5000.000
1, -45.4463, 166.1330, 6350.7757, 0.21276, 23.50, 13.37, 61.60, 5000.000, 5000.000
1, -45.4635, 166.1900, 7906.5447, 0.52124, 23.50, 18.13, 74.77, 5000.000, 5000.000
1, -45.4803, 166.2460, 9769.2467, 0.80471, 23.50, 21.87, 77.96, 5000.000, 5000.000
1, -45.4968, 166.3000, 11871.7091, 0.97721, 23.50, 24.86, 81.12, 5000.000, 5000.000
1, -45.5129, 166.3530, 14167.4869, 0.98647, 23.50, 27.33, 85.64, 5000.000, 5000.000
1, -45.5287, 166.4050, 16625.7292, 0.83821, 23.50, 29.45, 93.91, 5000.000, 5000.000
1, -45.5441, 166.4560, 19227.8781, 0.63744, 23.50, 31.36, 111.93, 5000.000, 5000.000
1, -45.5593, 166.5070, 21963.4445, 0.58288, 23.50, 33.17, 139.70, 5000.000, 5000.000
1, -45.5741, 166.5560, 24828.0856, 0.68651, 23.50, 34.95, 153.53, 5000.000, 5000.000
1, -45.5887, 166.6040, 27822.0260, 0.75144, 23.50, 36.77, 149.99, 5000.000, 5000.000
1, -45.6029, 166.6510, 30947.8406, 0.65502, 23.50, 38.67, 135.79, 5000.000, 5000.000
1, -45.6167, 166.6960, 34206.8576, 0.40092, 23.50, 40.65, 99.51, 5000.000, 5000.000
1, -45.6301, 166.7410, 37600.6372, 0.47463, 23.50, 42.72, 17.21, 5000.000, 5000.000
1, -45.6430, 166.7830, 41129.8659, 0.91893, 23.50, 44.85, 346.78, 5000.000, 5000.000
1, -45.6555, 166.8250, 44791.1578, 1.14174, 23.50, 47.03, 336.14, 5000.000, 5000.000
1, -45.6675, 166.8640, 48578.5848, 0.90119, 23.50, 49.20, 330.66, 5000.000, 5000.000
1, -45.6789, 166.9020, 52485.7186, 0.30148, 23.50, 51.34, 331.12, 5000.000, 5000.000
1, -45.4050, 166.1590, 6350.7757, 0.15440, 23.50, 13.37, 38.57, 5000.000, 5000.000
1, -45.4223, 166.2160, 7906.5447, 0.33943, 23.50, 18.13, 67.80, 5000.000, 5000.000
1, -45.4391, 166.2710, 9769.2467, 0.51454, 23.50, 21.87, 72.28, 5000.000, 5000.000
1, -45.4556, 166.3260, 11871.7091, 0.60185, 23.50, 24.86, 76.33, 5000.000, 5000.000
1, -45.4717, 166.3790, 14167.4869, 0.57208, 23.50, 27.33, 83.78, 5000.000, 5000.000
1, -45.4874, 166.4310, 16625.7292, 0.45914, 23.50, 29.45, 101.00, 5000.000, 5000.000
1, -45.5029, 166.4820, 19227.8781, 0.41416, 23.50, 31.36, 135.55, 5000.000, 5000.000
1, -45.5181, 166.5320, 21963.4445, 0.54764, 23.50, 33.17, 161.74, 5000.000, 5000.000
1, -45.5329, 166.5810, 24828.0856, 0.68554, 23.50, 34.95, 167.66, 5000.000, 5000.000
1, -45.5474, 166.6290, 27822.0260, 0.65450, 23.50, 36.77, 163.72, 5000.000, 5000.000
1, -45.5616, 166.6760, 30947.8406, 0.37401, 23.50, 38.67, 150.49, 5000.000, 5000.000
1, -45.5754, 166.7220, 34206.8576, 0.21083, 23.50, 40.65, 16.63, 5000.000, 5000.000
1, -45.5888, 166.7660, 37600.6372, 0.82801, 23.50, 42.72, 346.65, 5000.000, 5000.000
1, -45.6018, 166.8090, 41129.8659, 1.35277, 23.50, 44.85, 339.77, 5000.000, 5000.000
1, -45.6143, 166.8500, 44791.1578, 1.50887, 23.50, 47.03, 336.18, 5000.000, 5000.000
1, -45.6262, 166.8900, 48578.5848, 1.13900, 23.50, 49.20, 334.21, 5000.000, 5000.000
1, -45.6377, 166.9280, 52485.7186, 0.39225, 23.50, 51.34, 335.17, 5000.000, 5000.000
1, -45.3638, 166.1840, 6350.7757, 0.11982, 23.50, 13.37, 11.95, 5000.000, 5000.000
1, -45.3810, 166.2410, 7906.5447, 0.17056, 23.50, 18.13, 62.42, 5000.000, 5000.000
1, -45.3979, 166.2970, 9769.2467, 0.25376, 23.50, 21.87, 70.72, 5000.000, 5000.000
1, -45.4143, 166.3510, 11871.7091, 0.28704, 23.50, 24.86, 78.30, 5000.000, 5000.000
1, -45.4304, 166.4050, 14167.4869, 0.26492, 23.50, 27.33, 94.93, 5000.000, 5000.000
1, -45.4462, 166.4570, 16625.7292, 0.25465, 23.50, 29.45, 129.09, 5000.000, 5000.000
1, -45.4617, 166.5080, 19227.8781, 0.35667, 23.50, 31.36, 160.79, 5000.000, 5000.000
1, -45.4768, 166.5580, 21963.4445, 0.50575, 23.50, 33.17, 173.16, 5000.000, 5000.000
1, -45.4917, 166.6070, 24828.0856, 0.57398, 23.50, 34.95, 176.60, 5000.000, 5000.000
1, -45.5062, 166.6550, 27822.0260, 0.46371, 23.50, 36.77, 178.44, 5000.000, 5000.000
1, -45.5204, 166.7020, 30947.8406, 0.15017, 23.50, 38.67, 197.07, 5000.000, 5000.000
1, -45.5342, 166.7480, 34206.8576, 0.36648, 23.50, 40.65, 333.80, 5000.000, 5000.000
1, -45.5476, 166.7920, 37600.6372, 0.88471, 23.50, 42.72, 338.42, 5000.000, 5000.000
1, -45.5605, 166.8350, 41129.8659, 1.26738, 23.50, 44.85, 338.20, 5000.000, 5000.000
1, -45.5730, 166.8760, 44791.1578, 1.34334, 23.50, 47.03, 337.74, 5000.000, 5000.000
1, -45.5850, 166.9160, 48578.5848, 1.01271, 23.50, 49.20, 338.00, 5000.000, 5000.000
1, -45.5965, 166.9540, 52485.7186, 0.37629, 23.50, 51.34, 340.47, 5000.000, 5000.000
1, -45.3226, 166.2100, 6350.7757, 0.07407, 23.50, 13.37, 352.34, 5000.000, 5000.000
1, -45.3398, 166.2670, 7906.5447, 0.03901, 23.50, 18.13, 57.15, 5000.000, 5000.000
1, -45.3566, 166.3230, 9769.2467, 0.05795, 23.50, 21.87, 73.33, 5000.000, 5000.000
1, -45.3731, 166.3770, 11871.7091, 0.06711, 23.50, 24.86, 88.23, 5000.000, 5000.000
1, -45.3892, 166.4300, 14167.4869, 0.07389, 23.50, 27.33, 119.03, 5000.000, 5000.000
1, -45.4050, 166.4830, 16625.7292, 0.10807, 23.50, 29.45, 152.74, 5000.000, 5000.000
1, -45.4204, 166.5340, 19227.8781, 0.16901, 23.50, 31.36, 170.00, 5000.000, 5000.000
1, -45.4356, 166.5840, 21963.4445, 0.22098, 23.50, 33.17, 177.77, 5000.000, 5000.000
1, -45.4504, 166.6330, 24828.0856, 0.22445, 23.50, 34.95, 184.36, 5000.000, 5000.000
1, -45.4650, 166.6810, 27822.0260, 0.15757, 23.50, 36.77, 198.97, 5000.000, 5000.000
1, -45.4792, 166.7280, 30947.8406, 0.09078, 23.50, 38.67, 270.78, 5000.000, 5000.000
1, -45.4930, 166.7740, 34206.8576, 0.23373, 23.50, 40.65, 325.70, 5000.000, 5000.000
1, -45.5064, 166.8180, 37600.6372, 0.41228, 23.50, 42.72, 335.76, 5000.000, 5000.000
1, -45.5193, 166.8610, 41129.8659, 0.53501, 23.50, 44.85, 339.02, 5000.000, 5000.000
1, -45.5318, 166.9020, 44791.1578, 0.55345, 23.50, 47.03, 340.94, 5000.000, 5000.000
1, -45.5438, 166.9410, 48578.5848, 0.44004, 23.50, 49.20, 343.51, 5000.000, 5000.000
1, -45.5552, 166.9790, 52485.7186, 0.21640, 23.50, 51.34, 348.86, 5000.000, 5000.000
