MeasurementNumber,NZTM-mE,NZTM-mN,CO2
92,1849375,5687364,7271
92,1849375,5687364,9460
92,1849375,5687364,3518
92,1849375,5687364,3146
92,1849375,5687364,12978
92,1849375,5687364,3285
92,1849375,5687364,9367
92,1849375,5687364,6501
92,1849375,5687364,3122
