segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,6.411,2000,2000
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,5.879,2000,2000
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,5.364,2000,2000
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,4.871,2000,2000
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,4.408,2000,2000
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,3.985,2000,2000
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,3.619,2000,2000
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,3.329,2000,2000
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,3.136,2000,2000
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,3.06,2000,2000
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,3.111,2000,2000
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,3.282,2000,2000
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,3.556,2000,2000
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,3.909,2000,2000
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,4.321,2000,2000
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,4.777,2000,2000
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,5.265,2000,2000
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,5.776,2000,2000
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,6.305,2000,2000
1,175.85,-40.62,20880.5859,0.0,213,56,247.363,6.848,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,6.154,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,5.597,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,5.052,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,4.524,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,4.019,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,3.549,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,3.129,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,2.784,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,2.547,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,2.452,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,2.517,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,2.728,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,3.054,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,3.462,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,3.924,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,4.423,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,4.947,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,5.489,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,6.044,2000,2000
1,175.85,-40.62,22538.6602,0.0,213,56,247.363,6.608,2000,2000
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,5.949,2000,2000
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,5.37,2000,2000
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,4.799,2000,2000
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,4.238,2000,2000
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,3.693,2000,2000
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,3.172,2000,2000
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,2.69,2000,2000
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,2.275,2000,2000
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,1.972,2000,2000
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,1.845,2000,2000
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,1.931,2000,2000
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,2.204,2000,2000
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,2.602,2000,2000
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,3.074,2000,2000
