segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
9,172.9932,-42.49919,21250.0,0.0,247.3255,55.0,180.0, ,2076.677,3051.936
10,173.1258,-42.49233,16250.0,1.28693,240.305,55.0,96.23041, ,1867.867,3051.936
16,173.1151,-42.49996,18055.56,0.0,194.0362,60.0,180.0, ,1894.498,3207.501
10,173.1557,-42.49869,13750.0,2.90982,240.305,55.0,100.4369, ,1867.867,3051.936
8,172.9615,-42.50018,21250.0,0.0,267.9854,55.0,180.0, ,1975.096,3051.936
16,173.0898,-42.51215,20833.33,0.0,194.0362,60.0,180.0, ,1894.498,3207.502
9,173.0169,-42.49281,21250.0,0.0,247.3255,55.0,180.0, ,2076.677,3051.936
8,172.9375,-42.49996,21250.0,0.0,267.9854,55.0,180.0, ,1975.096,3051.936
16,173.1832,-42.53281,6944.4400000000005,2.13331,194.0362,60.0,96.74185, ,1894.498,3207.501
16,173.1404,-42.48777,15277.78,0.13813,194.0362,60.0,90.0, ,1894.498,3207.502
16,173.1591,-42.4919,12500.0,0.78006,194.0362,60.0,90.0, ,1894.498,3207.502
6,173.0956,-42.45362,12500.0,0.0,241.3895,70.0,180.0, ,1929.235,2956.05
10,173.1848,-42.54074,6250.0,5.37863,240.305,55.0,117.5117, ,1867.867,3051.936
6,173.0691,-42.45304,15277.78,0.0,241.3895,70.0,180.0, ,1929.235,2956.05
6,173.0216,-42.46005,18055.56,0.0,241.3895,70.0,180.0, ,1929.235,2956.049
10,173.0959,-42.48595,18750.0,0.27504,240.305,55.0,90.0, ,1867.867,3051.936
10,173.1742,-42.56242,3750.0,4.59917,240.305,55.0,120.6945, ,1867.867,3051.936
8,172.9135,-42.49973,21250.0,0.0,267.9854,55.0,180.0, ,1975.096,3051.936
16,173.0645,-42.52433,23611.11,0.0,194.0362,60.0,180.0, ,1894.498,3207.502
9,173.0406,-42.48643,21250.0,0.0,247.3255,55.0,180.0, ,2076.677,3051.936
6,173.122,-42.4542,9722.22,0.01054,241.3895,70.0,180.0, ,1929.235,2956.05
6,173.1274,-42.46237,6944.4400000000005,0.33471,241.3895,70.0,180.0, ,1929.235,2956.049
16,173.1777,-42.49603,9722.22,1.87986,194.0362,60.0,90.0, ,1894.498,3207.502
10,173.1856,-42.50506,11250.0,4.46696,240.305,55.0,100.8936, ,1867.867,3051.936
6,173.1117,-42.47815,4166.67,1.32905,241.3895,70.0,179.0112, ,1929.235,2956.05
16,173.0964,-42.49582,20833.33,0.0,194.0362,60.0,180.0, ,1894.498,3207.502
16,173.1217,-42.48364,18055.56,0.0,194.0362,60.0,180.0, ,1894.498,3207.501
10,173.1953,-42.51907,8750.0,5.32793,240.305,55.0,105.8298, ,1867.867,3051.936
10,173.146,-42.48468,16250.0,1.54704,240.305,55.0,94.45909, ,1867.867,3051.936
6,173.0427,-42.45246,18055.56,0.0,241.3895,70.0,180.0, ,1929.235,2956.049
8,172.8895,-42.4995,21250.0,0.0,267.9854,55.0,180.0, ,1975.096,3051.936
9,173.0643,-42.48004,21250.0,0.0,247.3255,55.0,180.0, ,2076.677,3051.936
10,173.1637,-42.58409,1250.0,4.00442,240.305,55.0,113.0103, ,1867.867,3051.936
10,173.1759,-42.49104,13750.0,3.08577,240.305,55.0,96.29824, ,1867.867,3051.936
6,173.0902,-42.44545,15277.78,0.0,241.3895,70.0,180.0, ,1929.235,2956.05
6,173.096,-42.49392,1388.8899999999999,2.41402,241.3895,70.0,180.0, ,1929.235,2956.05
16,173.0712,-42.50801,23611.11,0.0,194.0362,60.0,180.0, ,1894.498,3207.502
10,173.066,-42.47957,21250.0,0.0,240.305,55.0,180.0, ,1867.867,3051.936
16,173.1898,-42.51648,6944.4400000000005,2.83664,194.0362,60.0,95.21168, ,1894.498,3207.501
10,173.1161,-42.47831,18750.0,0.42653,240.305,55.0,90.0, ,1867.867,3051.936
16,173.147,-42.47144,15277.78,0.10545,194.0362,60.0,90.0, ,1894.498,3207.502
6,173.1166,-42.44602,12500.0,0.0,241.3895,70.0,180.0, ,1929.235,2956.05
16,173.1656,-42.47557,12500.0,0.65259,194.0362,60.0,90.0, ,1894.498,3207.502
9,172.9622,-42.49077,23750.0,0.0,247.3255,55.0,180.0, ,2076.677,3051.936
8,172.9858,-42.48466,23750.0,0.0,267.9854,55.0,180.0, ,1975.096,3051.936
9,172.9859,-42.4844,23750.0,0.0,247.3255,55.0,180.0, ,2076.677,3051.936
8,173.0098,-42.48488,23750.0,0.0,267.9854,55.0,180.0, ,1975.096,3051.936
6,173.0637,-42.44487,18055.56,0.0,241.3895,70.0,180.0, ,1929.235,2956.049
8,172.9618,-42.48444,23750.0,0.0,267.9854,55.0,180.0, ,1975.096,3051.936
16,173.103,-42.4795,20833.33,0.0,194.0362,60.0,180.0, ,1894.498,3207.502
6,173.1431,-42.44659,9722.22,0.0,241.3895,70.0,180.0, ,1929.235,2956.05
10,173.205,-42.53309,6250.0,5.33793,240.305,55.0,110.4876, ,1867.867,3051.936
16,173.1283,-42.46731,18055.56,0.0,194.0362,60.0,180.0, ,1894.498,3207.501
16,173.0778,-42.49168,23611.11,0.0,194.0362,60.0,180.0, ,1894.498,3207.502
10,173.0862,-42.47193,21250.0,0.00748,240.305,55.0,90.0, ,1867.867,3051.936
9,173.0096,-42.47802,23750.0,0.0,247.3255,55.0,180.0, ,2076.677,3051.936
6,173.0162,-42.45187,20833.33,0.0,241.3895,70.0,180.0, ,1929.235,2956.05
16,173.1843,-42.4797,9722.22,1.61151,194.0362,60.0,90.0, ,1894.498,3207.502
16,173.1953,-42.55327,4166.67,1.34569,194.0362,60.0,101.6142, ,1894.498,3207.502
10,173.1662,-42.47702,16250.0,1.67351,240.305,55.0,92.19218, ,1867.867,3051.936
8,172.9378,-42.48422,23750.0,0.0,267.9854,55.0,180.0, ,1975.096,3051.936
6,173.1112,-42.43785,15277.78,0.0,241.3895,70.0,180.0, ,1929.235,2956.05
10,173.1945,-42.55476,3750.0,4.8811,240.305,55.0,117.5614, ,1867.867,3051.936
10,173.1363,-42.47066,18750.0,0.55123,240.305,55.0,90.0, ,1867.867,3051.936
6,173.1484,-42.45476,6944.4400000000005,0.21673,241.3895,70.0,180.0, ,1929.235,2956.049
10,173.2058,-42.4974,11250.0,4.32212,240.305,55.0,95.16366, ,1867.867,3051.936
11,173.1832,-42.48571,16250.0,0.0,205.3462,55.0,180.0, ,1932.017,3051.936
11,173.202,-42.49309,13750.0,0.08607,205.3462,55.0,90.0, ,1932.017,3051.936
16,173.1964,-42.50015,6944.4400000000005,3.04099,194.0362,60.0,92.37523, ,1894.498,3207.501
9,173.0333,-42.47163,23750.0,0.0,247.3255,55.0,180.0, ,2076.677,3051.936
10,173.2155,-42.51141,8750.0,5.07325,240.305,55.0,98.67347, ,1867.867,3051.936
16,173.1536,-42.45512,15277.78,0.05132,194.0362,60.0,90.0, ,1894.498,3207.502
8,172.9138,-42.48399,23750.0,0.0,267.9854,55.0,180.0, ,1975.096,3051.936
10,173.1961,-42.48338,13750.0,3.01082,240.305,55.0,92.35829, ,1867.867,3051.936
6,173.1328,-42.47054,4166.67,1.21922,241.3895,70.0,180.0, ,1929.235,2956.05
16,173.1722,-42.45925,12500.0,0.39147,194.0362,60.0,90.0, ,1894.498,3207.502
6,173.1377,-42.43842,12500.0,0.0,241.3895,70.0,180.0, ,1929.235,2956.05
6,173.0373,-42.44428,20833.33,0.0,241.3895,70.0,180.0, ,1929.235,2956.05
6,173.0848,-42.43727,18055.56,0.0,241.3895,70.0,180.0, ,1929.235,2956.049
16,173.1096,-42.46318,20833.33,0.0,194.0362,60.0,180.0, ,1894.498,3207.502
16,173.0844,-42.47536,23611.11,0.0,194.0362,60.0,180.0, ,1894.498,3207.502
10,173.1064,-42.46429,21250.0,0.03398,240.305,55.0,90.0, ,1867.867,3051.936
11,173.1644,-42.47834,18750.0,0.0,205.3462,55.0,180.0, ,1932.017,3051.936
10,173.0563,-42.46554,23750.0,0.0,240.305,55.0,180.0, ,1867.867,3051.936
9,173.057,-42.46525,23750.0,0.0,247.3255,55.0,180.0, ,2076.677,3051.936
8,172.8898,-42.48375,23750.0,0.0,267.9854,55.0,180.0, ,1975.096,3051.936
10,173.1839,-42.57643,1250.0,4.55869,240.305,55.0,111.6942, ,1867.867,3051.936
6,173.1171,-42.48632,1388.8899999999999,3.07503,241.3895,70.0,180.0, ,1929.235,2956.05
11,173.2208,-42.50046,11250.0,0.20764,205.3462,55.0,90.0, ,1932.017,3051.936
16,173.1349,-42.45099,18055.56,0.0,194.0362,60.0,180.0, ,1894.498,3207.501
16,173.2019,-42.53694,4166.67,2.55059,194.0362,60.0,102.4445, ,1894.498,3207.502
16,173.1909,-42.46337,9722.22,1.01189,194.0362,60.0,90.0, ,1894.498,3207.502
10,173.1864,-42.46937,16250.0,1.6376,240.305,55.0,90.42388, ,1867.867,3051.936
6,173.1641,-42.43898,9722.22,0.0,241.3895,70.0,180.0, ,1929.235,2956.05
6,173.1323,-42.43024,15277.78,0.0,241.3895,70.0,180.0, ,1929.235,2956.05
6,173.0584,-42.43669,20833.33,0.0,241.3895,70.0,180.0, ,1929.235,2956.05
10,173.1565,-42.46301,18750.0,0.61628,240.305,55.0,90.0, ,1867.867,3051.936
6,173.1059,-42.42967,18055.56,0.0,241.3895,70.0,180.0, ,1929.235,2956.049
11,173.1942,-42.47036,16250.0,0.0,205.3462,55.0,180.0, ,1932.017,3051.936
10,173.0765,-42.4579,23750.0,0.0,240.305,55.0,180.0, ,1867.867,3051.936
10,173.2252,-42.52542,6250.0,4.94899,240.305,55.0,102.9573, ,1867.867,3051.936
11,173.1457,-42.47096,21250.0,0.0,205.3462,55.0,180.0, ,1932.017,3051.936
11,173.213,-42.47773,13750.0,0.12113,205.3462,55.0,90.0, ,1932.017,3051.936
