SEGMENT,lat,lon,NORTHING,EASTING,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH,RUPTURE TIME
1,-41.734,174.1522,-710.620667,-1333.5791,2288.81934,0.09,235,83,178.417,1000,1000,4.795
1,-41.734,174.1522,-1284.1969,-2152.73145,2288.81934,0.04,235,83,178.417,1000,1000,5.03
1,-41.734,174.1522,-1857.77307,-2971.88379,2288.81934,0,235,83,178.417,1000,1000,5.308
1,-41.734,174.1522,-2431.34912,-3791.03613,2288.81934,0,235,83,178.417,1000,1000,5.622
1,-41.734,174.1522,-3004.92627,-4610.18848,2288.81934,0,235,83,178.417,1000,1000,5.967
1,-41.734,174.1522,-3578.50244,-5429.34082,2288.81934,0,235,83,178.417,1000,1000,6.337
1,-41.734,174.1522,-4152.07861,-6248.49316,2288.81934,0,235,83,178.417,1000,1000,6.73
1,-41.734,174.1522,-4725.65479,-7067.64355,2288.81934,0,235,83,178.417,1000,1000,7.14
1,-41.734,174.1522,-5299.23193,-7886.7959,2288.81934,0,235,83,178.417,1000,1000,7.565
1,-41.734,174.1522,-5872.80811,-8705.94824,2288.81934,0,235,83,178.417,1000,1000,8.003
1,-41.734,174.1522,-6446.38428,-9525.10059,2288.81934,0,235,83,178.417,1000,1000,8.451
1,-41.734,174.1522,-7019.96045,-10344.2529,2288.81934,0,235,83,178.417,1000,1000,8.908
1,-41.734,174.1522,-7593.53662,-11163.4053,2288.81934,0,235,83,178.417,1000,1000,9.374
1,-41.734,174.1522,-8167.11279,-11982.5576,2288.81934,0,235,83,178.417,1000,1000,9.846
1,-41.734,174.1522,-8740.68945,-12801.71,2288.81934,0,235,83,178.417,1000,1000,10.323
1,-41.734,174.1522,-9314.26562,-13620.8623,2288.81934,0,235,83,178.417,1000,1000,10.806
1,-41.734,174.1522,-9887.8418,-14440.0127,2288.81934,0,235,83,178.417,1000,1000,11.292
1,-41.734,174.1522,-10461.4199,-15259.165,2288.81934,0,235,83,178.417,1000,1000,11.783
1,-41.734,174.1522,-11034.9961,-16078.3174,2288.81934,0,235,83,178.417,1000,1000,12.277
1,-41.734,174.1522,11434.3125,15798.7129,3281.36523,0,235,83,178.417,1000,1000,10.016
1,-41.734,174.1522,10860.7363,14979.5605,3281.36523,0,235,83,178.417,1000,1000,9.528
1,-41.734,174.1522,10287.1602,14160.4082,3281.36523,0,235,83,178.417,1000,1000,9.046
1,-41.734,174.1522,9713.58301,13341.2568,3281.36523,0,235,83,178.417,1000,1000,8.569
1,-41.734,174.1522,9140.00684,12522.1045,3281.36523,0,235,83,178.417,1000,1000,8.099
1,-41.734,174.1522,8566.43066,11702.9521,3281.36523,0,235,83,178.417,1000,1000,7.637
1,-41.734,174.1522,7992.85449,10883.8008,3281.36523,0,235,83,178.417,1000,1000,7.184
1,-41.734,174.1522,7419.27832,10064.6484,3281.36523,0,235,83,178.417,1000,1000,6.743
1,-41.734,174.1522,6845.70166,9245.49609,3281.36523,0,235,83,178.417,1000,1000,6.316
1,-41.734,174.1522,6272.12549,8426.34375,3281.36523,0,235,83,178.417,1000,1000,5.905
1,-41.734,174.1522,5698.54883,7607.19189,3281.36523,0.06,235,83,178.417,1000,1000,5.515
1,-41.734,174.1522,5124.97266,6788.04004,3281.36523,0.15,235,83,178.417,1000,1000,5.15
1,-41.734,174.1522,4551.39648,5968.8877,3281.36523,0.29,235,83,178.417,1000,1000,4.816
1,-41.734,174.1522,3977.81958,5149.73535,3281.36523,0.49,235,83,178.417,1000,1000,4.52
