segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
2, , ,3487.2088,0.76082,153.0, ,8.39, ,1000.0,1000.0
2, , ,4316.2488,0.58376,153.0, ,15.92, ,1000.0,1000.0
2, , ,5145.2888,0.39761,153.0, ,20.55, ,1000.0,1000.0
2, , ,5974.3288,0.25093,153.0, ,17.06, ,1000.0,1000.0
2, , ,6803.3588,0.20588,153.0, ,4.29, ,1000.0,1000.0
2, , ,7632.3988,0.31613,153.0, ,1.27, ,1000.0,1000.0
2, , ,1829.1388,0.64056,153.0, ,4.16, ,1000.0,1000.0
2, , ,2658.1788000000006,0.75324,153.0, ,3.24, ,1000.0,1000.0
2, , ,3487.2088,0.65647,153.0, ,1.85, ,1000.0,1000.0
2, , ,4316.2488,0.47936,153.0, ,-2.11, ,1000.0,1000.0
2, , ,5145.2888,0.32149,153.0, ,-13.11, ,1000.0,1000.0
2, , ,5974.3288,0.23472,153.0, ,-30.11, ,1000.0,1000.0
2, , ,6803.3588,0.20817,153.0, ,-33.55, ,1000.0,1000.0
2, , ,7632.3988,0.26035,153.0, ,-11.55, ,1000.0,1000.0
2, , ,1829.1388,0.5035,153.0, ,1.83, ,1000.0,1000.0
2, , ,2658.1788000000006,0.59174,153.0, ,0.2, ,1000.0,1000.0
2, , ,3487.2088,0.52826,153.0, ,-6.95, ,1000.0,1000.0
2, , ,4316.2488,0.42005,153.0, ,-20.43, ,1000.0,1000.0
2, , ,5145.2888,0.3462,153.0, ,-38.74, ,1000.0,1000.0
2, , ,5974.3288,0.30587,153.0, ,-52.69, ,1000.0,1000.0
2, , ,6803.3588,0.25293,153.0, ,-52.75, ,1000.0,1000.0
2, , ,7632.3988,0.21445,153.0, ,-26.58, ,1000.0,1000.0
2, , ,1829.1388,0.34781,153.0, ,-1.4, ,1000.0,1000.0
2, , ,2658.1788000000006,0.40065,153.0, ,-3.61, ,1000.0,1000.0
2, , ,3487.2088,0.37319,153.0, ,-15.01, ,1000.0,1000.0
2, , ,4316.2488,0.33528,153.0, ,-32.12, ,1000.0,1000.0
2, , ,5145.2888,0.3171,153.0, ,-48.62, ,1000.0,1000.0
2, , ,5974.3288,0.29432,153.0, ,-58.48, ,1000.0,1000.0
2, , ,6803.3588,0.23531,153.0, ,-59.08, ,1000.0,1000.0
2, , ,7632.3988,0.15241,153.0, ,-40.41, ,1000.0,1000.0
2, , ,1829.1388,0.16258,153.0, ,-3.71, ,1000.0,1000.0
2, , ,2658.1788000000006,0.18017,153.0, ,-6.21, ,1000.0,1000.0
2, , ,3487.2088,0.17547,153.0, ,-20.5, ,1000.0,1000.0
2, , ,4316.2488,0.17178,153.0, ,-37.7, ,1000.0,1000.0
2, , ,5145.2888,0.17185,153.0, ,-51.48, ,1000.0,1000.0
2, , ,5974.3288,0.16202,153.0, ,-59.25, ,1000.0,1000.0
2, , ,6803.3588,0.13017,153.0, ,-60.89, ,1000.0,1000.0
2, , ,7632.3988,0.07547,153.0, ,-54.36, ,1000.0,1000.0
