SEGMENT,lat,lon,NORTHING,EASTING,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH,RUPTURE TIME
1,-40.62,175.85,6943.46143,13177.0293,19222.5117,0,213,56,247.363,2000,2000,5.267
1,-40.62,175.85,5266.12012,12087.752,19222.5117,0,213,56,247.363,2000,2000,4.843
1,-40.62,175.85,3588.77881,10998.4727,19222.5117,0,213,56,247.363,2000,2000,4.464
1,-40.62,175.85,1911.43799,9909.19531,19222.5117,0,213,56,247.363,2000,2000,4.142
1,-40.62,175.85,234.096191,8819.91797,19222.5117,0,213,56,247.363,2000,2000,3.893
1,-40.62,175.85,-1443.24463,7730.63916,19222.5117,0,213,56,247.363,2000,2000,3.731
1,-40.62,175.85,-3120.58545,6641.36084,19222.5117,0,213,56,247.363,2000,2000,3.668
1,-40.62,175.85,-4797.92725,5552.0835,19222.5117,0,213,56,247.363,2000,2000,3.71
1,-40.62,175.85,-6475.26904,4462.80518,19222.5117,0,213,56,247.363,2000,2000,3.854
1,-40.62,175.85,-8152.60889,3373.52686,19222.5117,0,213,56,247.363,2000,2000,4.087
1,-40.62,175.85,-9829.95117,2284.24951,19222.5117,0,213,56,247.363,2000,2000,4.396
1,-40.62,175.85,-11507.293,1194.97119,19222.5117,0,213,56,247.363,2000,2000,4.765
1,-40.62,175.85,-13184.6328,105.693848,19222.5117,0,213,56,247.363,2000,2000,5.181
1,-40.62,175.85,-14861.9746,-983.584473,19222.5117,0,213,56,247.363,2000,2000,5.633
1,-40.62,175.85,-16539.3145,-2072.86182,19222.5117,0,213,56,247.363,2000,2000,6.113
1,-40.62,175.85,-18216.6543,-3162.14111,19222.5117,0,213,56,247.363,2000,2000,6.614
1,-40.62,175.85,-19893.998,-4251.41846,19222.5117,0,213,56,247.363,2000,2000,7.133
1,-40.62,175.85,12584.6016,15506.9062,20880.5859,0,213,56,247.363,2000,2000,6.411
1,-40.62,175.85,10907.2607,14417.6289,20880.5859,0,213,56,247.363,2000,2000,5.879
1,-40.62,175.85,9229.91895,13328.3496,20880.5859,0,213,56,247.363,2000,2000,5.364
1,-40.62,175.85,7552.57812,12239.0723,20880.5859,0,213,56,247.363,2000,2000,4.871
1,-40.62,175.85,5875.23633,11149.7949,20880.5859,0,213,56,247.363,2000,2000,4.408
1,-40.62,175.85,4197.89551,10060.5156,20880.5859,0,213,56,247.363,2000,2000,3.985
1,-40.62,175.85,2520.55444,8971.23828,20880.5859,0,213,56,247.363,2000,2000,3.619
1,-40.62,175.85,843.212646,7881.96045,20880.5859,0,213,56,247.363,2000,2000,3.329
1,-40.62,175.85,-834.128174,6792.68213,20880.5859,0,213,56,247.363,2000,2000,3.136
1,-40.62,175.85,-2511.46899,5703.40381,20880.5859,0,213,56,247.363,2000,2000,3.06
1,-40.62,175.85,-4188.81055,4614.12646,20880.5859,0,213,56,247.363,2000,2000,3.111
1,-40.62,175.85,-5866.15234,3524.84814,20880.5859,0,213,56,247.363,2000,2000,3.282
1,-40.62,175.85,-7543.49219,2435.56982,20880.5859,0,213,56,247.363,2000,2000,3.556
1,-40.62,175.85,-9220.83398,1346.29248,20880.5859,0,213,56,247.363,2000,2000,3.909
1,-40.62,175.85,-10898.1758,257.01416,20880.5859,0,213,56,247.363,2000,2000,4.321
1,-40.62,175.85,-12575.5156,-832.263184,20880.5859,0,213,56,247.363,2000,2000,4.777
1,-40.62,175.85,-14252.8584,-1921.5415,20880.5859,0,213,56,247.363,2000,2000,5.265
1,-40.62,175.85,-15930.1982,-3010.81885,20880.5859,0,213,56,247.363,2000,2000,5.776
1,-40.62,175.85,-17607.5391,-4100.09814,20880.5859,0,213,56,247.363,2000,2000,6.305
1,-40.62,175.85,-19284.8828,-5189.37549,20880.5859,0,213,56,247.363,2000,2000,6.848
1,-40.62,175.85,13193.7178,14568.9492,22538.6602,0,213,56,247.363,2000,2000,6.154
1,-40.62,175.85,11516.377,13479.6719,22538.6602,0,213,56,247.363,2000,2000,5.597
1,-40.62,175.85,9839.03516,12390.3926,22538.6602,0,213,56,247.363,2000,2000,5.052
1,-40.62,175.85,8161.69434,11301.1152,22538.6602,0,213,56,247.363,2000,2000,4.524
1,-40.62,175.85,6484.35303,10211.8379,22538.6602,0,213,56,247.363,2000,2000,4.019
1,-40.62,175.85,4807.01172,9122.55859,22538.6602,0,213,56,247.363,2000,2000,3.549
1,-40.62,175.85,3129.6709,8033.28076,22538.6602,0,213,56,247.363,2000,2000,3.129
1,-40.62,175.85,1452.3291,6944.00342,22538.6602,0,213,56,247.363,2000,2000,2.784
1,-40.62,175.85,-225.011719,5854.7251,22538.6602,0,213,56,247.363,2000,2000,2.547
1,-40.62,175.85,-1902.35254,4765.44678,22538.6602,0,213,56,247.363,2000,2000,2.452
1,-40.62,175.85,-3579.69434,3676.16943,22538.6602,0,213,56,247.363,2000,2000,2.517
1,-40.62,175.85,-5257.03613,2586.89111,22538.6602,0,213,56,247.363,2000,2000,2.728
1,-40.62,175.85,-6934.37598,1497.61279,22538.6602,0,213,56,247.363,2000,2000,3.054
1,-40.62,175.85,-8611.71777,408.335449,22538.6602,0,213,56,247.363,2000,2000,3.462
1,-40.62,175.85,-10289.0596,-680.942871,22538.6602,0,213,56,247.363,2000,2000,3.924
1,-40.62,175.85,-11966.3994,-1770.22021,22538.6602,0,213,56,247.363,2000,2000,4.423
1,-40.62,175.85,-13643.7422,-2859.49854,22538.6602,0,213,56,247.363,2000,2000,4.947
1,-40.62,175.85,-15321.082,-3948.77588,22538.6602,0,213,56,247.363,2000,2000,5.489
1,-40.62,175.85,-16998.4219,-5038.05518,22538.6602,0,213,56,247.363,2000,2000,6.044
1,-40.62,175.85,-18675.7656,-6127.33252,22538.6602,0,213,56,247.363,2000,2000,6.608
1,-40.62,175.85,13802.834,13630.9912,24196.7363,0,213,56,247.363,2000,2000,5.949
1,-40.62,175.85,12125.4932,12541.7139,24196.7363,0,213,56,247.363,2000,2000,5.37
1,-40.62,175.85,10448.1514,11452.4346,24196.7363,0,213,56,247.363,2000,2000,4.799
1,-40.62,175.85,8770.81055,10363.1572,24196.7363,0,213,56,247.363,2000,2000,4.238
1,-40.62,175.85,7093.46924,9273.87988,24196.7363,0,213,56,247.363,2000,2000,3.693
1,-40.62,175.85,5416.12793,8184.60156,24196.7363,0,213,56,247.363,2000,2000,3.172
1,-40.62,175.85,3738.78711,7095.32324,24196.7363,0,213,56,247.363,2000,2000,2.69
1,-40.62,175.85,2061.44531,6006.0459,24196.7363,0,213,56,247.363,2000,2000,2.275
1,-40.62,175.85,384.104492,4916.76758,24196.7363,0,213,56,247.363,2000,2000,1.972
1,-40.62,175.85,-1293.23633,3827.48926,24196.7363,0,213,56,247.363,2000,2000,1.845
1,-40.62,175.85,-2970.57812,2738.21191,24196.7363,0,213,56,247.363,2000,2000,1.931
1,-40.62,175.85,-4647.91992,1648.93359,24196.7363,0,213,56,247.363,2000,2000,2.204
1,-40.62,175.85,-6325.25977,559.655273,24196.7363,0,213,56,247.363,2000,2000,2.602
1,-40.62,175.85,-8002.60156,-529.62207,24196.7363,0,213,56,247.363,2000,2000,3.074
1,-40.62,175.85,-9679.94336,-1618.90039,24196.7363,0,213,56,247.363,2000,2000,3.588
1,-40.62,175.85,-11357.2832,-2708.17773,24196.7363,0,213,56,247.363,2000,2000,4.13
1,-40.62,175.85,-13034.626,-3797.45605,24196.7363,0,213,56,247.363,2000,2000,4.688
1,-40.62,175.85,-14711.9658,-4886.7334,24196.7363,0,213,56,247.363,2000,2000,5.258
1,-40.62,175.85,-16389.3047,-5976.0127,24196.7363,0,213,56,247.363,2000,2000,5.835
1,-40.62,175.85,-18066.6484,-7065.29004,24196.7363,0,213,56,247.363,2000,2000,6.419
1,-40.62,175.85,14411.9512,12693.0342,25854.8125,0,213,56,247.363,2000,2000,5.804
1,-40.62,175.85,12734.6094,11603.7568,25854.8125,0,213,56,247.363,2000,2000,5.208
1,-40.62,175.85,11057.2676,10514.4775,25854.8125,0,213,56,247.363,2000,2000,4.616
1,-40.62,175.85,9379.92773,9425.2002,25854.8125,0,213,56,247.363,2000,2000,4.028
1,-40.62,175.85,7702.58594,8335.92285,25854.8125,0,213,56,247.363,2000,2000,3.448
1,-40.62,175.85,6025.24463,7246.64453,25854.8125,0,213,56,247.363,2000,2000,2.88
1,-40.62,175.85,4347.90381,6157.36621,25854.8125,0,213,56,247.363,2000,2000,2.335
1,-40.62,175.85,2670.56201,5068.08887,25854.8125,0,213,56,247.363,2000,2000,1.832
1,-40.62,175.85,993.221191,3978.81055,25854.8125,0,213,56,247.363,2000,2000,1.428
1,-40.62,175.85,-684.119629,2889.53223,25854.8125,0,213,56,247.363,2000,2000,1.237
1,-40.62,175.85,-2361.46143,1800.25488,25854.8125,0,213,56,247.363,2000,2000,1.369
1,-40.62,175.85,-4038.80322,710.976562,25854.8125,0,213,56,247.363,2000,2000,1.743
1,-40.62,175.85,-5716.14307,-378.301758,25854.8125,0,213,56,247.363,2000,2000,2.232
1,-40.62,175.85,-7393.48486,-1467.5791,25854.8125,0,213,56,247.363,2000,2000,2.771
1,-40.62,175.85,-9070.82617,-2556.85742,25854.8125,0,213,56,247.363,2000,2000,3.336
1,-40.62,175.85,-10748.166,-3646.13477,25854.8125,0,213,56,247.363,2000,2000,3.914
1,-40.62,175.85,-12425.5098,-4735.41309,25854.8125,0,213,56,247.363,2000,2000,4.5
1,-40.62,175.85,-14102.8496,-5824.69043,25854.8125,0,213,56,247.363,2000,2000,5.092
1,-40.62,175.85,-15780.1895,-6913.96973,25854.8125,0,213,56,247.363,2000,2000,5.687
1,-40.62,175.85,-17457.5332,-8003.24707,25854.8125,0,213,56,247.363,2000,2000,6.284
1,-40.62,175.85,15021.0664,11755.0771,27512.8867,0,213,56,247.363,2000,2000,5.721
1,-40.62,175.85,13343.7266,10665.7998,27512.8867,0,213,56,247.363,2000,2000,5.115
