segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,165.862,-46.1978,11871.7091,1.48184,23.5,24.86,153.74, ,5000.0,5000.0
1,165.915,-46.2139,14167.4869,1.66122,23.5,27.33,155.8, ,5000.0,5000.0
1,165.967,-46.2297,16625.7292,1.70188,23.5,29.45,158.65, ,5000.0,5000.0
1,166.018,-46.2451,19227.8781,1.60413,23.5,31.36,162.49, ,5000.0,5000.0
1,166.068,-46.2603,21963.4445,1.38876,23.5,33.17,167.94, ,5000.0,5000.0
1,166.117,-46.2751,24828.0856,1.0968,23.5,34.95,176.45, ,5000.0,5000.0
1,166.166,-46.2897,27822.026,0.79242,23.5,36.77,191.51, ,5000.0,5000.0
1,166.212,-46.3039,30947.8406,0.57505,23.5,38.67,219.07, ,5000.0,5000.0
1,166.258,-46.3177,34206.8576,0.54305,23.5,40.65,254.27, ,5000.0,5000.0
1,166.302,-46.3311,37600.6372,0.62406,23.5,42.72,277.74, ,5000.0,5000.0
1,166.345,-46.344,41129.8659,0.66808,23.5,44.85,289.15, ,5000.0,5000.0
1,166.386,-46.3565,44791.1578,0.59679,23.5,47.03,293.6, ,5000.0,5000.0
1,166.426,-46.3685,48578.5848,0.38533,23.5,49.2,290.08, ,5000.0,5000.0
1,166.464,-46.3799,52485.7186,0.14011,23.5,51.34,221.44, ,5000.0,5000.0
1,165.72,-46.106,6350.7757,0.51556,23.5,13.37,155.84, ,5000.0,5000.0
1,165.777,-46.1233,7906.5447,1.0249,23.5,18.13,150.51, ,5000.0,5000.0
1,165.833,-46.1401,9769.2467,1.50202,23.5,21.87,150.29, ,5000.0,5000.0
1,165.888,-46.1566,11871.7091,1.87792,23.5,24.86,151.49, ,5000.0,5000.0
1,165.941,-46.1726,14167.4869,2.10469,23.5,27.33,153.43, ,5000.0,5000.0
1,165.993,-46.1884,16625.7292,2.157,23.5,29.45,156.0, ,5000.0,5000.0
1,166.044,-46.2039,19227.8781,2.03433,23.5,31.36,159.34, ,5000.0,5000.0
1,166.094,-46.219,21963.4445,1.76095,23.5,33.17,163.87, ,5000.0,5000.0
1,166.143,-46.2339,24828.0856,1.3841,23.5,34.95,170.71, ,5000.0,5000.0
1,166.191,-46.2484,27822.026,0.97391,23.5,36.77,182.78, ,5000.0,5000.0
1,166.238,-46.2626,30947.8406,0.63776,23.5,38.67,207.44, ,5000.0,5000.0
1,166.284,-46.2764,34206.8576,0.52997,23.5,40.65,247.99, ,5000.0,5000.0
1,166.328,-46.2898,37600.6372,0.62259,23.5,42.72,277.77, ,5000.0,5000.0
1,166.371,-46.3028,41129.8659,0.69532,23.5,44.85,290.99, ,5000.0,5000.0
1,166.412,-46.3153,44791.1578,0.63269,23.5,47.03,295.72, ,5000.0,5000.0
1,166.452,-46.3272,48578.5848,0.39966,23.5,49.2,291.97, ,5000.0,5000.0
1,166.49,-46.3387,52485.7186,0.14442,23.5,51.34,206.09, ,5000.0,5000.0
1,165.746,-46.0648,6350.7757,0.63717,23.5,13.37,151.54, ,5000.0,5000.0
1,165.803,-46.082,7906.5447,1.25161,23.5,18.13,147.7, ,5000.0,5000.0
1,165.859,-46.0989,9769.2467,1.82769,23.5,21.87,147.79, ,5000.0,5000.0
1,165.913,-46.1153,11871.7091,2.28343,23.5,24.86,149.03, ,5000.0,5000.0
1,165.967,-46.1314,14167.4869,2.56069,23.5,27.33,150.88, ,5000.0,5000.0
1,166.019,-46.1472,16625.7292,2.62826,23.5,29.45,153.23, ,5000.0,5000.0
1,166.07,-46.1627,19227.8781,2.48448,23.5,31.36,156.12, ,5000.0,5000.0
1,166.12,-46.1778,21963.4445,2.15679,23.5,33.17,159.79, ,5000.0,5000.0
1,166.169,-46.1927,24828.0856,1.6981,23.5,34.95,165.0, ,5000.0,5000.0
1,166.217,-46.2072,27822.026,1.18254,23.5,36.77,173.81, ,5000.0,5000.0
1,166.264,-46.2214,30947.8406,0.71303,23.5,38.67,192.92, ,5000.0,5000.0
1,166.31,-46.2352,34206.8576,0.47345,23.5,40.65,236.5, ,5000.0,5000.0
1,166.354,-46.2486,37600.6372,0.55966,23.5,42.72,277.44, ,5000.0,5000.0
1,166.397,-46.2615,41129.8659,0.67145,23.5,44.85,293.52, ,5000.0,5000.0
1,166.438,-46.274,44791.1578,0.63036,23.5,47.03,298.61, ,5000.0,5000.0
1,166.478,-46.286,48578.5848,0.38803,23.5,49.2,294.82, ,5000.0,5000.0
1,166.515,-46.2975,52485.7186,0.15262,23.5,51.34,186.22, ,5000.0,5000.0
1,165.772,-46.0235,6350.7757,0.76062,23.5,13.37,147.13, ,5000.0,5000.0
1,165.829,-46.0408,7906.5447,1.47585,23.5,18.13,144.7, ,5000.0,5000.0
1,165.885,-46.0576,9769.2467,2.14906,23.5,21.87,145.11, ,5000.0,5000.0
1,165.939,-46.0741,11871.7091,2.68524,23.5,24.86,146.42, ,5000.0,5000.0
1,165.992,-46.0902,14167.4869,3.01605,23.5,27.33,148.23, ,5000.0,5000.0
1,166.044,-46.106,16625.7292,3.10425,23.5,29.45,150.41, ,5000.0,5000.0
1,166.096,-46.1214,19227.8781,2.9468,23.5,31.36,152.92, ,5000.0,5000.0
1,166.146,-46.1366,21963.4445,2.57394,23.5,33.17,155.87, ,5000.0,5000.0
1,166.195,-46.1514,24828.0856,2.04376,23.5,34.95,159.62, ,5000.0,5000.0
1,166.243,-46.166,27822.026,1.43414,23.5,36.77,165.37, ,5000.0,5000.0
1,166.29,-46.1801,30947.8406,0.83969,23.5,38.67,177.46, ,5000.0,5000.0
1,166.335,-46.194,34206.8576,0.41603,23.5,40.65,214.71, ,5000.0,5000.0
1,166.38,-46.2074,37600.6372,0.43823,23.5,42.72,275.54, ,5000.0,5000.0
1,166.423,-46.2203,41129.8659,0.59856,23.5,44.85,296.88, ,5000.0,5000.0
1,166.464,-46.2328,44791.1578,0.59243,23.5,47.03,302.41, ,5000.0,5000.0
1,166.503,-46.2448,48578.5848,0.35396,23.5,49.2,299.01, ,5000.0,5000.0
1,166.541,-46.2562,52485.7186,0.17452,23.5,51.34,165.19, ,5000.0,5000.0
1,165.798,-45.9823,6350.7757,0.87986,23.5,13.37,142.73, ,5000.0,5000.0
1,165.855,-45.9996,7906.5447,1.68682,23.5,18.13,141.55, ,5000.0,5000.0
1,165.91,-46.0164,9769.2467,2.45145,23.5,21.87,142.28, ,5000.0,5000.0
1,165.965,-46.0328,11871.7091,3.06614,23.5,24.86,143.69, ,5000.0,5000.0
1,166.018,-46.0489,14167.4869,3.45281,23.5,27.33,145.5, ,5000.0,5000.0
1,166.07,-46.0647,16625.7292,3.56842,23.5,29.45,147.58, ,5000.0,5000.0
1,166.121,-46.0802,19227.8781,3.4083,23.5,31.36,149.83, ,5000.0,5000.0
1,166.171,-46.0953,21963.4445,3.00477,23.5,33.17,152.21, ,5000.0,5000.0
1,166.221,-46.1102,24828.0856,2.42009,23.5,34.95,154.82, ,5000.0,5000.0
1,166.269,-46.1247,27822.026,1.73583,23.5,36.77,158.13, ,5000.0,5000.0
1,166.316,-46.1389,30947.8406,1.04286,23.5,38.67,164.1, ,5000.0,5000.0
1,166.361,-46.1527,34206.8576,0.44814,23.5,40.65,183.54, ,5000.0,5000.0
1,166.405,-46.1661,37600.6372,0.27013,23.5,42.72,267.37, ,5000.0,5000.0
1,166.448,-46.1791,41129.8659,0.48302,23.5,44.85,301.53, ,5000.0,5000.0
1,166.49,-46.1915,44791.1578,0.52473,23.5,47.03,307.46, ,5000.0,5000.0
1,166.529,-46.2035,48578.5848,0.30378,23.5,49.2,305.33, ,5000.0,5000.0
1,166.567,-46.215,52485.7186,0.21187,23.5,51.34,147.23, ,5000.0,5000.0
1,165.824,-45.9411,6350.7757,0.98712,23.5,13.37,138.36, ,5000.0,5000.0
1,165.881,-45.9583,7906.5447,1.87153,23.5,18.13,138.29, ,5000.0,5000.0
1,165.936,-45.9752,9769.2467,2.71711,23.5,21.87,139.33, ,5000.0,5000.0
1,165.991,-45.9916,11871.7091,3.40474,23.5,24.86,140.86, ,5000.0,5000.0
1,166.044,-46.0077,14167.4869,3.84776,23.5,27.33,142.72, ,5000.0,5000.0
1,166.096,-46.0235,16625.7292,3.99795,23.5,29.45,144.78, ,5000.0,5000.0
1,166.147,-46.0389,19227.8781,3.84883,23.5,31.36,146.89, ,5000.0,5000.0
1,166.197,-46.0541,21963.4445,3.43342,23.5,33.17,148.91, ,5000.0,5000.0
1,166.246,-46.069,24828.0856,2.81596,23.5,34.95,150.74, ,5000.0,5000.0
1,166.294,-46.0835,27822.026,2.08009,23.5,36.77,152.42, ,5000.0,5000.0
1,166.341,-46.0977,30947.8406,1.31721,23.5,38.67,154.44, ,5000.0,5000.0
1,166.387,-46.1115,34206.8576,0.6181,23.5,40.65,159.56, ,5000.0,5000.0
1,166.431,-46.1249,37600.6372,0.11721,23.5,42.72,217.34, ,5000.0,5000.0
1,166.474,-46.1378,41129.8659,0.3372,23.5,44.85,309.2, ,5000.0,5000.0
1,166.515,-46.1503,44791.1578,0.43733,23.5,47.03,314.58, ,5000.0,5000.0
1,166.555,-46.1623,48578.5848,0.24749,23.5,49.2,315.42, ,5000.0,5000.0
1,166.593,-46.1738,52485.7186,0.25765,23.5,51.34,133.46, ,5000.0,5000.0
1,165.849,-45.8998,6350.7757,1.07354,23.5,13.37,134.01, ,5000.0,5000.0
1,165.906,-45.9171,7906.5447,2.01589,23.5,18.13,134.93, ,5000.0,5000.0
1,165.962,-45.9339,9769.2467,2.92652,23.5,21.87,136.27, ,5000.0,5000.0
1,166.016,-45.9504,11871.7091,3.67683,23.5,24.86,137.96, ,5000.0,5000.0
1,166.07,-45.9665,14167.4869,4.17347,23.5,27.33,139.92, ,5000.0,5000.0
1,166.122,-45.9823,16625.7292,4.36422,23.5,29.45,142.03, ,5000.0,5000.0
1,166.173,-45.9977,19227.8781,4.24052,23.5,31.36,144.12, ,5000.0,5000.0
1,166.223,-46.0129,21963.4445,3.83399,23.5,33.17,145.99, ,5000.0,5000.0
1,166.272,-46.0277,24828.0856,3.20711,23.5,34.95,147.41, ,5000.0,5000.0
1,166.32,-46.0423,27822.026,2.44212,23.5,36.77,148.2, ,5000.0,5000.0
1,166.367,-46.0564,30947.8406,1.63138,23.5,38.67,148.2, ,5000.0,5000.0
1,166.413,-46.0703,34206.8576,0.86835,23.5,40.65,147.24, ,5000.0,5000.0
1,166.457,-46.0836,37600.6372,0.2388,23.5,42.72,144.15, ,5000.0,5000.0
1,166.5,-46.0966,41129.8659,0.18582,23.5,44.85,328.14, ,5000.0,5000.0
1,166.541,-46.1091,44791.1578,0.34609,23.5,47.03,325.58, ,5000.0,5000.0
1,166.581,-46.1211,48578.5848,0.20049,23.5,49.2,331.85, ,5000.0,5000.0
1,166.619,-46.1325,52485.7186,0.30247,23.5,51.34,122.62, ,5000.0,5000.0
1,165.875,-45.8586,6350.7757,1.13053,23.5,13.37,129.62, ,5000.0,5000.0
1,165.932,-45.8758,7906.5447,2.10659,23.5,18.13,131.46, ,5000.0,5000.0
1,165.988,-45.8927,9769.2467,3.06085,23.5,21.87,133.13, ,5000.0,5000.0
1,166.042,-45.9091,11871.7091,3.85816,23.5,24.86,135.0, ,5000.0,5000.0
1,166.095,-45.9252,14167.4869,4.40117,23.5,27.33,137.11, ,5000.0,5000.0
1,166.148,-45.941,16625.7292,4.63512,23.5,29.45,139.35, ,5000.0,5000.0
1,166.199,-45.9565,19227.8781,4.54905,23.5,31.36,141.54, ,5000.0,5000.0
1,166.249,-45.9716,21963.4445,4.17036,23.5,33.17,143.44, ,5000.0,5000.0
1,166.298,-45.9865,24828.0856,3.55506,23.5,34.95,144.77, ,5000.0,5000.0
1,166.346,-46.001,27822.026,2.77996,23.5,36.77,145.23, ,5000.0,5000.0
1,166.393,-46.0152,30947.8406,1.93757,23.5,38.67,144.39, ,5000.0,5000.0
1,166.439,-46.029,34206.8576,1.12833,23.5,40.65,141.27, ,5000.0,5000.0
1,166.483,-46.0424,37600.6372,0.45136,23.5,42.72,131.06, ,5000.0,5000.0
1,166.526,-46.0554,41129.8659,0.11725,23.5,44.85,31.92, ,5000.0,5000.0
1,166.567,-46.0678,44791.1578,0.27491,23.5,47.03,343.27, ,5000.0,5000.0
1,166.606,-46.0798,48578.5848,0.18285,23.5,49.2,354.68, ,5000.0,5000.0
1,166.644,-46.0913,52485.7186,0.3392,23.5,51.34,113.18, ,5000.0,5000.0
1,165.901,-45.8174,6350.7757,1.15159,23.5,13.37,125.09, ,5000.0,5000.0
1,165.958,-45.8346,7906.5447,2.13346,23.5,18.13,127.86, ,5000.0,5000.0
1,166.014,-45.8515,9769.2467,3.10502,23.5,21.87,129.89, ,5000.0,5000.0
1,166.068,-45.8679,11871.7091,3.92828,23.5,24.86,131.99, ,5000.0,5000.0
1,166.121,-45.884,14167.4869,4.5048,23.5,27.33,134.29, ,5000.0,5000.0
1,166.173,-45.8998,16625.7292,4.77894,23.5,29.45,136.73, ,5000.0,5000.0
1,166.224,-45.9152,19227.8781,4.73673,23.5,31.36,139.12, ,5000.0,5000.0
1,166.275,-45.9304,21963.4445,4.39822,23.5,33.17,141.2, ,5000.0,5000.0
1,166.324,-45.9453,24828.0856,3.80891,23.5,34.95,142.68, ,5000.0,5000.0
1,166.372,-45.9598,27822.026,3.03799,23.5,36.77,143.16, ,5000.0,5000.0
1,166.419,-45.974,30947.8406,2.17888,23.5,38.67,142.05, ,5000.0,5000.0
1,166.464,-45.9878,34206.8576,1.34052,23.5,40.65,138.04, ,5000.0,5000.0
1,166.509,-46.0012,37600.6372,0.634,23.5,42.72,126.45, ,5000.0,5000.0
1,166.551,-46.0141,41129.8659,0.21303,23.5,44.85,74.85, ,5000.0,5000.0
1,166.593,-46.0266,44791.1578,0.25251,23.5,47.03,6.9, ,5000.0,5000.0
1,166.632,-46.0386,48578.5848,0.20441,23.5,49.2,15.54, ,5000.0,5000.0
1,166.67,-46.05,52485.7186,0.36494,23.5,51.34,103.95, ,5000.0,5000.0
1,165.927,-45.7761,6350.7757,1.13406,23.5,13.37,120.27, ,5000.0,5000.0
1,165.984,-45.7934,7906.5447,2.09157,23.5,18.13,124.08, ,5000.0,5000.0
1,166.039,-45.8102,9769.2467,3.05066,23.5,21.87,126.53, ,5000.0,5000.0
1,166.094,-45.8267,11871.7091,3.87416,23.5,24.86,128.9, ,5000.0,5000.0
1,166.147,-45.8428,14167.4869,4.46535,23.5,27.33,131.44, ,5000.0,5000.0
1,166.199,-45.8585,16625.7292,4.7689,23.5,29.45,134.13, ,5000.0,5000.0
1,166.25,-45.874,19227.8781,4.76695,23.5,31.36,136.8, ,5000.0,5000.0
1,166.3,-45.8892,21963.4445,4.47,23.5,33.17,139.17, ,5000.0,5000.0
1,166.349,-45.904,24828.0856,3.91194,23.5,34.95,140.93, ,5000.0,5000.0
1,166.397,-45.9186,27822.026,3.15626,23.5,36.77,141.6, ,5000.0,5000.0
1,166.444,-45.9327,30947.8406,2.29982,23.5,38.67,140.38, ,5000.0,5000.0
1,166.49,-45.9466,34206.8576,1.45987,23.5,40.65,135.66, ,5000.0,5000.0
1,166.534,-45.9599,37600.6372,0.75553,23.5,42.72,122.72, ,5000.0,5000.0
1,166.577,-45.9729,41129.8659,0.32797,23.5,44.85,82.64, ,5000.0,5000.0
1,166.618,-45.9854,44791.1578,0.28615,23.5,47.03,26.75, ,5000.0,5000.0
1,166.658,-45.9973,48578.5848,0.25296,23.5,49.2,27.92, ,5000.0,5000.0
1,166.696,-46.0088,52485.7186,0.38099,23.5,51.34,94.32, ,5000.0,5000.0
1,165.952,-45.7349,6350.7757,1.07972,23.5,13.37,114.98, ,5000.0,5000.0
1,166.009,-45.7521,7906.5447,1.98235,23.5,18.13,120.05, ,5000.0,5000.0
1,166.065,-45.769,9769.2467,2.89777,23.5,21.87,123.0, ,5000.0,5000.0
1,166.12,-45.7854,11871.7091,3.69272,23.5,24.86,125.68, ,5000.0,5000.0
1,166.173,-45.8015,14167.4869,4.27417,23.5,27.33,128.49, ,5000.0,5000.0
1,166.225,-45.8173,16625.7292,4.58754,23.5,29.45,131.46, ,5000.0,5000.0
1,166.276,-45.8328,19227.8781,4.61054,23.5,31.36,134.43, ,5000.0,5000.0
1,166.326,-45.8479,21963.4445,4.34459,23.5,33.17,137.15, ,5000.0,5000.0
1,166.375,-45.8628,24828.0856,3.81595,23.5,34.95,139.25, ,5000.0,5000.0
1,166.423,-45.8773,27822.026,3.08819,23.5,36.77,140.13, ,5000.0,5000.0
1,166.47,-45.8915,30947.8406,2.26356,23.5,38.67,138.71, ,5000.0,5000.0
1,166.516,-45.9053,34206.8576,1.46336,23.5,40.65,132.95, ,5000.0,5000.0
1,166.56,-45.9187,37600.6372,0.80779,23.5,42.72,117.86, ,5000.0,5000.0
1,166.603,-45.9317,41129.8659,0.42403,23.5,44.85,81.25, ,5000.0,5000.0
1,166.644,-45.9441,44791.1578,0.35151,23.5,47.03,37.61, ,5000.0,5000.0
1,166.684,-45.9561,48578.5848,0.31146,23.5,49.2,33.69, ,5000.0,5000.0
1,166.722,-45.9676,52485.7186,0.39023,23.5,51.34,84.27, ,5000.0,5000.0
1,165.978,-45.6937,6350.7757,0.99403,23.5,13.37,109.06, ,5000.0,5000.0
1,166.035,-45.7109,7906.5447,1.81321,23.5,18.13,115.63, ,5000.0,5000.0
1,166.091,-45.7277,9769.2467,2.65493,23.5,21.87,119.17, ,5000.0,5000.0
1,166.145,-45.7442,11871.7091,3.3918,23.5,24.86,122.18, ,5000.0,5000.0
1,166.199,-45.7603,14167.4869,3.93538,23.5,27.33,125.27, ,5000.0,5000.0
1,166.251,-45.7761,16625.7292,4.23192,23.5,29.45,128.51, ,5000.0,5000.0
1,166.302,-45.7915,19227.8781,4.25561,23.5,31.36,131.8, ,5000.0,5000.0
1,166.352,-45.8067,21963.4445,4.00345,23.5,33.17,134.87, ,5000.0,5000.0
1,166.401,-45.8216,24828.0856,3.50263,23.5,34.95,137.31, ,5000.0,5000.0
1,166.449,-45.8361,27822.026,2.82308,23.5,36.77,138.33, ,5000.0,5000.0
1,166.496,-45.8503,30947.8406,2.07012,23.5,38.67,136.48, ,5000.0,5000.0
1,166.542,-45.8641,34206.8576,1.36022,23.5,40.65,129.13, ,5000.0,5000.0
1,166.586,-45.8775,37600.6372,0.80451,23.5,42.72,111.22, ,5000.0,5000.0
1,166.629,-45.8904,41129.8659,0.50041,23.5,44.85,76.83, ,5000.0,5000.0
1,166.67,-45.9029,44791.1578,0.42146,23.5,47.03,42.5, ,5000.0,5000.0
1,166.71,-45.9149,48578.5848,0.3657,23.5,49.2,35.89, ,5000.0,5000.0
1,166.747,-45.9263,52485.7186,0.3929,23.5,51.34,74.16, ,5000.0,5000.0
1,166.004,-45.6524,6350.7757,0.88399,23.5,13.37,102.33, ,5000.0,5000.0
1,166.061,-45.6697,7906.5447,1.59602,23.5,18.13,110.66, ,5000.0,5000.0
1,166.117,-45.6865,9769.2467,2.33829,23.5,21.87,114.87, ,5000.0,5000.0
1,166.171,-45.703,11871.7091,2.99013,23.5,24.86,118.24, ,5000.0,5000.0
1,166.224,-45.7191,14167.4869,3.46805,23.5,27.33,121.56, ,5000.0,5000.0
1,166.276,-45.7348,16625.7292,3.71976,23.5,29.45,125.04, ,5000.0,5000.0
1,166.328,-45.7503,19227.8781,3.71936,23.5,31.36,128.62, ,5000.0,5000.0
1,166.378,-45.7655,21963.4445,3.46749,23.5,33.17,132.06, ,5000.0,5000.0
1,166.427,-45.7803,24828.0856,3.00144,23.5,34.95,134.85, ,5000.0,5000.0
1,166.475,-45.7948,27822.026,2.39933,23.5,36.77,135.94, ,5000.0,5000.0
1,166.522,-45.809,30947.8406,1.76154,23.5,38.67,133.38, ,5000.0,5000.0
1,166.567,-45.8228,34206.8576,1.18804,23.5,40.65,124.0, ,5000.0,5000.0
1,166.612,-45.8362,37600.6372,0.76814,23.5,42.72,103.57, ,5000.0,5000.0
1,166.654,-45.8492,41129.8659,0.5518,23.5,44.85,72.3, ,5000.0,5000.0
1,166.696,-45.8617,44791.1578,0.4727,23.5,47.03,44.48, ,5000.0,5000.0
1,166.735,-45.8736,48578.5848,0.40141,23.5,49.2,35.96, ,5000.0,5000.0
1,166.773,-45.8851,52485.7186,0.38428,23.5,51.34,64.14, ,5000.0,5000.0
1,166.03,-45.6112,6350.7757,0.75598,23.5,13.37,94.58, ,5000.0,5000.0
1,166.087,-45.6284,7906.5447,1.34536,23.5,18.13,104.94, ,5000.0,5000.0
1,166.142,-45.6453,9769.2467,1.97007,23.5,21.87,109.93, ,5000.0,5000.0
1,166.197,-45.6617,11871.7091,2.51665,23.5,24.86,113.63, ,5000.0,5000.0
1,166.25,-45.6778,14167.4869,2.90717,23.5,27.33,117.14, ,5000.0,5000.0
1,166.302,-45.6936,16625.7292,3.0929,23.5,29.45,120.8, ,5000.0,5000.0
1,166.353,-45.7091,19227.8781,3.05313,23.5,31.36,124.66, ,5000.0,5000.0
