segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,166.58,-45.75,10937.63,1.12,27,33,145.494,24.029,2000,2000
1,166.58,-45.75,10937.63,0.83,27,33,145.494,24.089,2000,2000
1,166.58,-45.75,10937.63,0.58,27,33,145.494,24.197,2000,2000
1,166.58,-45.75,10937.63,0.4,27,33,145.494,24.354,2000,2000
1,166.58,-45.75,10937.63,0.26,27,33,145.494,24.558,2000,2000
1,166.58,-45.75,10937.63,0.16,27,33,145.494,24.809,2000,2000
1,166.58,-45.75,10937.63,0.1,27,33,145.494,25.104,2000,2000
1,166.58,-45.75,10937.63,0.0,27,33,145.494,25.442,2000,2000
1,166.58,-45.75,12026.91,0.0,27,33,145.494,32.604,2000,2000
1,166.58,-45.75,12026.91,0.0,27,33,145.494,31.839,2000,2000
1,166.58,-45.75,12026.91,0.12,27,33,145.494,31.093,2000,2000
1,166.58,-45.75,12026.91,0.2,27,33,145.494,30.368,2000,2000
1,166.58,-45.75,12026.91,0.33,27,33,145.494,29.666,2000,2000
1,166.58,-45.75,12026.91,0.5,27,33,145.494,28.987,2000,2000
1,166.58,-45.75,12026.91,0.74,27,33,145.494,28.334,2000,2000
1,166.58,-45.75,12026.91,1.04,27,33,145.494,27.708,2000,2000
1,166.58,-45.75,12026.91,1.41,27,33,145.494,27.112,2000,2000
1,166.58,-45.75,12026.91,1.84,27,33,145.494,26.547,2000,2000
1,166.58,-45.75,12026.91,2.29,27,33,145.494,26.015,2000,2000
1,166.58,-45.75,12026.91,2.74,27,33,145.494,25.518,2000,2000
1,166.58,-45.75,12026.91,3.15,27,33,145.494,25.059,2000,2000
1,166.58,-45.75,12026.91,3.47,27,33,145.494,24.64,2000,2000
1,166.58,-45.75,12026.91,3.66,27,33,145.494,24.262,2000,2000
1,166.58,-45.75,12026.91,3.71,27,33,145.494,23.928,2000,2000
1,166.58,-45.75,12026.91,3.61,27,33,145.494,23.64,2000,2000
1,166.58,-45.75,12026.91,3.37,27,33,145.494,23.398,2000,2000
1,166.58,-45.75,12026.91,3.02,27,33,145.494,23.206,2000,2000
1,166.58,-45.75,12026.91,2.6,27,33,145.494,23.063,2000,2000
1,166.58,-45.75,12026.91,2.14,27,33,145.494,22.971,2000,2000
1,166.58,-45.75,12026.91,1.69,27,33,145.494,22.93,2000,2000
1,166.58,-45.75,12026.91,1.29,27,33,145.494,22.941,2000,2000
1,166.58,-45.75,12026.91,0.94,27,33,145.494,23.003,2000,2000
1,166.58,-45.75,12026.91,0.65,27,33,145.494,23.117,2000,2000
1,166.58,-45.75,12026.91,0.44,27,33,145.494,23.281,2000,2000
1,166.58,-45.75,12026.91,0.28,27,33,145.494,23.495,2000,2000
1,166.58,-45.75,12026.91,0.17,27,33,145.494,23.756,2000,2000
1,166.58,-45.75,12026.91,0.1,27,33,145.494,24.064,2000,2000
1,166.58,-45.75,12026.91,0.0,27,33,145.494,24.417,2000,2000
1,166.58,-45.75,13116.19,0.0,27,33,145.494,31.847,2000,2000
1,166.58,-45.75,13116.19,0.1,27,33,145.494,31.064,2000,2000
1,166.58,-45.75,13116.19,0.17,27,33,145.494,30.299,2000,2000
1,166.58,-45.75,13116.19,0.28,27,33,145.494,29.555,2000,2000
1,166.58,-45.75,13116.19,0.45,27,33,145.494,28.832,2000,2000
1,166.58,-45.75,13116.19,0.68,27,33,145.494,28.134,2000,2000
1,166.58,-45.75,13116.19,0.98,27,33,145.494,27.46,2000,2000
1,166.58,-45.75,13116.19,1.37,27,33,145.494,26.814,2000,2000
1,166.58,-45.75,13116.19,1.84,27,33,145.494,26.197,2000,2000
