segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1, , ,14078.385700000004,0.0,54, ,118.459,1.342,1000,1000
1, , ,14078.385700000004,0.03,54, ,118.459,1.182,1000,1000
1, , ,14078.385700000004,0.08,54, ,118.459,1.049,1000,1000
1, , ,14078.385700000004,0.13,54, ,118.459,0.952,1000,1000
1, , ,14078.385700000004,0.16,54, ,118.459,0.903,1000,1000
1, , ,14078.385700000004,0.14,54, ,118.459,0.91,1000,1000
1, , ,14078.385700000004,0.08,54, ,118.459,0.972,1000,1000
1, , ,14078.385700000004,0.03,54, ,118.459,1.079,1000,1000
1, , ,14078.385700000004,0.0,54, ,118.459,1.22,1000,1000
1, , ,14078.385700000004,0.0,54, ,118.459,1.384,1000,1000
1, , ,14078.385700000004,0.0,54, ,118.459,1.565,1000,1000
1, , ,14078.385700000004,0.0,54, ,118.459,1.756,1000,1000
1, , ,14078.385700000004,0.0,54, ,118.459,1.955,1000,1000
1, , ,14078.385700000004,0.0,54, ,118.459,2.16,1000,1000
1, , ,14078.385700000004,0.0,54, ,118.459,2.368,1000,1000
1, , ,14984.693400000002,0.0,54, ,118.459,2.237,1000,1000
1, , ,14984.693400000002,0.0,54, ,118.459,2.021,1000,1000
1, , ,14984.693400000002,0.0,54, ,118.459,1.808,1000,1000
1, , ,14984.693400000002,0.0,54, ,118.459,1.599,1000,1000
1, , ,14984.693400000002,0.0,54, ,118.459,1.396,1000,1000
1, , ,14984.693400000002,0.0,54, ,118.459,1.201,1000,1000
1, , ,14984.693400000002,0.02,54, ,118.459,1.02,1000,1000
1, , ,14984.693400000002,0.04,54, ,118.459,0.862,1000,1000
1, , ,14984.693400000002,0.07,54, ,118.459,0.74,1000,1000
1, , ,14984.693400000002,0.09,54, ,118.459,0.676,1000,1000
1, , ,14984.693400000002,0.07,54, ,118.459,0.686,1000,1000
1, , ,14984.693400000002,0.04,54, ,118.459,0.766,1000,1000
1, , ,14984.693400000002,0.02,54, ,118.459,0.899,1000,1000
1, , ,14984.693400000002,0.0,54, ,118.459,1.064,1000,1000
1, , ,14984.693400000002,0.0,54, ,118.459,1.249,1000,1000
1, , ,14984.693400000002,0.0,54, ,118.459,1.446,1000,1000
1, , ,14984.693400000002,0.0,54, ,118.459,1.651,1000,1000
1, , ,14984.693400000002,0.0,54, ,118.459,1.861,1000,1000
1, , ,14984.693400000002,0.0,54, ,118.459,2.075,1000,1000
1, , ,14984.693400000002,0.0,54, ,118.459,2.292,1000,1000
1, , ,15891.001,0.0,54, ,118.459,2.18,1000,1000
1, , ,15891.001,0.0,54, ,118.459,1.958,1000,1000
1, , ,15891.001,0.0,54, ,118.459,1.737,1000,1000
1, , ,15891.001,0.0,54, ,118.459,1.518,1000,1000
1, , ,15891.001,0.0,54, ,118.459,1.302,1000,1000
1, , ,15891.001,0.0,54, ,118.459,1.09,1000,1000
1, , ,15891.001,0.0,54, ,118.459,0.887,1000,1000
1, , ,15891.001,0.02,54, ,118.459,0.699,1000,1000
1, , ,15891.001,0.03,54, ,118.459,0.543,1000,1000
1, , ,15891.001,0.04,54, ,118.459,0.451,1000,1000
1, , ,15891.001,0.04,54, ,118.459,0.466,1000,1000
1, , ,15891.001,0.02,54, ,118.459,0.577,1000,1000
1, , ,15891.001,0.0,54, ,118.459,0.744,1000,1000
1, , ,15891.001,0.0,54, ,118.459,0.937,1000,1000
1, , ,15891.001,0.0,54, ,118.459,1.143,1000,1000
1, , ,15891.001,0.0,54, ,118.459,1.355,1000,1000
1, , ,15891.001,0.0,54, ,118.459,1.572,1000,1000
1, , ,15891.001,0.0,54, ,118.459,1.792,1000,1000
1, , ,15891.001,0.0,54, ,118.459,2.013,1000,1000
1, , ,15891.001,0.0,54, ,118.459,2.236,1000,1000
1, , ,16797.3086,0.0,54, ,118.459,2.145,1000,1000
1, , ,16797.3086,0.0,54, ,118.459,1.919,1000,1000
1, , ,16797.3086,0.0,54, ,118.459,1.693,1000,1000
1, , ,16797.3086,0.0,54, ,118.459,1.467,1000,1000
1, , ,16797.3086,0.0,54, ,118.459,1.243,1000,1000
1, , ,16797.3086,0.0,54, ,118.459,1.019,1000,1000
1, , ,16797.3086,0.0,54, ,118.459,0.798,1000,1000
1, , ,16797.3086,0.0,54, ,118.459,0.582,1000,1000
1, , ,16797.3086,0.02,54, ,118.459,0.38,1000,1000
1, , ,16797.3086,0.02,54, ,118.459,0.232,1000,1000
1, , ,16797.3086,0.02,54, ,118.459,0.258,1000,1000
1, , ,16797.3086,0.0,54, ,118.459,0.428,1000,1000
1, , ,16797.3086,0.0,54, ,118.459,0.635,1000,1000
1, , ,16797.3086,0.0,54, ,118.459,0.853,1000,1000
1, , ,16797.3086,0.0,54, ,118.459,1.075,1000,1000
1, , ,16797.3086,0.0,54, ,118.459,1.299,1000,1000
1, , ,16797.3086,0.0,54, ,118.459,1.524,1000,1000
1, , ,16797.3086,0.0,54, ,118.459,1.749,1000,1000
1, , ,16797.3086,0.0,54, ,118.459,1.976,1000,1000
1, , ,16797.3086,0.0,54, ,118.459,2.202,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,2.134,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,1.907,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,1.679,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,1.451,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,1.224,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,0.996,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,0.768,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,0.541,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,0.313,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,0.086,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,0.143,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,0.37,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,0.598,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,0.825,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,1.053,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,1.281,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,1.508,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,1.736,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,1.964,1000,1000
1, , ,17703.6172,0.0,54, ,118.459,2.191,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,2.148,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,1.922,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,1.696,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,1.471,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,1.247,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,1.024,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,0.805,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,0.591,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,0.394,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,0.254,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,0.279,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,0.441,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,0.644,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,0.859,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,1.08,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,1.303,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,1.527,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,1.753,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,1.978,1000,1000
1, , ,18609.9238,0.0,54, ,118.459,2.204,1000,1000
