SEGMENT,lat,lon,NORTHING,EASTING,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH,RUPTURE TIME
1,-43.5638,172.7431,253.560791,6661.35254,9172.07715,0,75,65,154.777,1000,1000,3.323
1,-43.5638,172.7431,512.379639,7627.2793,9172.07715,0,75,65,154.777,1000,1000,3.594
1,-43.5638,172.7431,771.198486,8593.20508,9172.07715,0,75,65,154.777,1000,1000,3.864
1,-43.5638,172.7431,1030.01782,9559.13086,9172.07715,0,75,65,154.777,1000,1000,4.135
1,-43.5638,172.7431,-4295.76025,-8684.0791,10078.3848,0,75,65,154.777,1000,1000,1.976
1,-43.5638,172.7431,-4036.94141,-7718.15381,10078.3848,0,75,65,154.777,1000,1000,1.73
1,-43.5638,172.7431,-3778.12231,-6752.22803,10078.3848,0,75,65,154.777,1000,1000,1.495
1,-43.5638,172.7431,-3519.30347,-5786.30225,10078.3848,0,75,65,154.777,1000,1000,1.282
1,-43.5638,172.7431,-3260.48438,-4820.37646,10078.3848,0,75,65,154.777,1000,1000,1.11
1,-43.5638,172.7431,-3001.66553,-3854.4502,10078.3848,0,75,65,154.777,1000,1000,1.016
1,-43.5638,172.7431,-2742.84668,-2888.52441,10078.3848,0,75,65,154.777,1000,1000,1.036
1,-43.5638,172.7431,-2484.02783,-1922.59851,10078.3848,0,75,65,154.777,1000,1000,1.16
1,-43.5638,172.7431,-2225.20874,-956.672729,10078.3848,0,75,65,154.777,1000,1000,1.349
1,-43.5638,172.7431,-1966.38989,9.25354,10078.3848,0,75,65,154.777,1000,1000,1.571
1,-43.5638,172.7431,-1707.5708,975.179321,10078.3848,0,75,65,154.777,1000,1000,1.81
1,-43.5638,172.7431,-1448.75195,1941.1051,10078.3848,0,75,65,154.777,1000,1000,2.06
1,-43.5638,172.7431,-1189.93311,2907.03076,10078.3848,0,75,65,154.777,1000,1000,2.315
1,-43.5638,172.7431,-931.114014,3872.95654,10078.3848,0,75,65,154.777,1000,1000,2.575
1,-43.5638,172.7431,-672.295166,4838.88232,10078.3848,0,75,65,154.777,1000,1000,2.837
1,-43.5638,172.7431,-413.476074,5804.80811,10078.3848,0,75,65,154.777,1000,1000,3.101
1,-43.5638,172.7431,-154.657227,6770.73389,10078.3848,0,75,65,154.777,1000,1000,3.367
1,-43.5638,172.7431,104.161621,7736.66064,10078.3848,0,75,65,154.777,1000,1000,3.633
1,-43.5638,172.7431,362.980469,8702.58691,10078.3848,0,75,65,154.777,1000,1000,3.9
1,-43.5638,172.7431,621.799805,9668.5127,10078.3848,0,75,65,154.777,1000,1000,4.168
1,-43.5638,172.7431,-4703.97803,-8574.69824,10984.6934,0,75,65,154.777,1000,1000,2.099
1,-43.5638,172.7431,-4445.15918,-7608.77197,10984.6934,0,75,65,154.777,1000,1000,1.873
1,-43.5638,172.7431,-4186.34033,-6642.84619,10984.6934,0,75,65,154.777,1000,1000,1.666
1,-43.5638,172.7431,-3927.52124,-5676.92041,10984.6934,0,75,65,154.777,1000,1000,1.487
1,-43.5638,172.7431,-3668.70215,-4710.99463,10984.6934,0,75,65,154.777,1000,1000,1.353
1,-43.5638,172.7431,-3409.8833,-3745.06836,10984.6934,0,75,65,154.777,1000,1000,1.286
1,-43.5638,172.7431,-3151.06445,-2779.14258,10984.6934,0,75,65,154.777,1000,1000,1.299
1,-43.5638,172.7431,-2892.24561,-1813.21692,10984.6934,0,75,65,154.777,1000,1000,1.391
1,-43.5638,172.7431,-2633.42651,-847.291138,10984.6934,0,75,65,154.777,1000,1000,1.542
1,-43.5638,172.7431,-2374.60767,118.635132,10984.6934,0,75,65,154.777,1000,1000,1.732
