segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,172.7515,-43.5147,8468.7402,0.23907,60.0,69.0,-86.82, ,1000.0,1000.0
1,172.7537,-43.5174,9402.3202,0.2355,60.0,69.0,-116.23, ,1000.0,1000.0
1,172.7466,-43.4906,1933.6802,0.37717,60.0,69.0,-144.63, ,1000.0,1000.0
1,172.7489,-43.4934,2867.2602,0.48575,60.0,69.0,-155.61, ,1000.0,1000.0
1,172.7511,-43.4962,3800.8402,0.48016,60.0,69.0,-169.52, ,1000.0,1000.0
1,172.7533,-43.499,4734.4202,0.38105,60.0,69.0,178.0, ,1000.0,1000.0
1,172.7555,-43.5018,5668.0002,0.22062,60.0,69.0,175.86, ,1000.0,1000.0
1,172.7578,-43.5046,6601.5802,0.09672,60.0,69.0,-135.55, ,1000.0,1000.0
1,172.76,-43.5074,7535.1602,0.16159,60.0,69.0,-87.4, ,1000.0,1000.0
1,172.7622,-43.5102,8468.7402,0.18708,60.0,69.0,-98.1, ,1000.0,1000.0
1,172.7644,-43.513,9402.3202,0.21211,60.0,69.0,-149.21, ,1000.0,1000.0
1,172.7574,-43.4861,1933.6802,0.46375,60.0,69.0,179.14, ,1000.0,1000.0
1,172.7596,-43.4889,2867.2602,0.62437,60.0,69.0,169.41, ,1000.0,1000.0
1,172.7618,-43.4917,3800.8402,0.65638,60.0,69.0,159.92, ,1000.0,1000.0
1,172.7641,-43.4945,4734.4202,0.56395,60.0,69.0,150.8, ,1000.0,1000.0
1,172.7663,-43.4973,5668.0002,0.37563,60.0,69.0,143.97, ,1000.0,1000.0
1,172.7685,-43.5001,6601.5802,0.16007,60.0,69.0,145.09, ,1000.0,1000.0
1,172.7707,-43.5029,7535.1602,0.052,60.0,69.0,-142.92, ,1000.0,1000.0
1,172.7729,-43.5057,8468.7402,0.09592,60.0,69.0,-141.63, ,1000.0,1000.0
1,172.7752,-43.5085,9402.3202,0.26121,60.0,69.0,166.58, ,1000.0,1000.0
1,172.7681,-43.4816,1933.6802,0.67751,60.0,69.0,151.94, ,1000.0,1000.0
1,172.7704,-43.4844,2867.2602,0.9368,60.0,69.0,145.87, ,1000.0,1000.0
1,172.7726,-43.4872,3800.8402,0.99704,60.0,69.0,140.08, ,1000.0,1000.0
1,172.7748,-43.49,4734.4202,0.88368,60.0,69.0,134.12, ,1000.0,1000.0
1,172.777,-43.4928,5668.0002,0.65166,60.0,69.0,128.34, ,1000.0,1000.0
1,172.7792,-43.4956,6601.5802,0.38546,60.0,69.0,123.64, ,1000.0,1000.0
1,172.7815,-43.4984,7535.1602,0.18593,60.0,69.0,125.57, ,1000.0,1000.0
1,172.7837,-43.5012,8468.7402,0.1621,60.0,69.0,143.74, ,1000.0,1000.0
1,172.7859,-43.504,9402.3202,0.38684,60.0,69.0,143.71, ,1000.0,1000.0
1,172.7789,-43.4771,1933.6802,0.91253,60.0,69.0,139.31, ,1000.0,1000.0
1,172.7811,-43.4799,2867.2602,1.2627,60.0,69.0,135.35, ,1000.0,1000.0
1,172.7833,-43.4827,3800.8402,1.35241,60.0,69.0,131.21, ,1000.0,1000.0
1,172.7855,-43.4855,4734.4202,1.22071,60.0,69.0,126.89, ,1000.0,1000.0
1,172.7878,-43.4883,5668.0002,0.94828,60.0,69.0,122.62, ,1000.0,1000.0
1,172.79,-43.4911,6601.5802,0.63453,60.0,69.0,119.11, ,1000.0,1000.0
1,172.7922,-43.4939,7535.1602,0.38422,60.0,69.0,119.12, ,1000.0,1000.0
1,172.7944,-43.4967,8468.7402,0.30367,60.0,69.0,128.29, ,1000.0,1000.0
1,172.7967,-43.4995,9402.3202,0.49572,60.0,69.0,134.86, ,1000.0,1000.0
1,172.7896,-43.4726,1933.6802,1.05944,60.0,69.0,133.74, ,1000.0,1000.0
1,172.7918,-43.4754,2867.2602,1.46173,60.0,69.0,130.81, ,1000.0,1000.0
1,172.7941,-43.4782,3800.8402,1.57823,60.0,69.0,127.5, ,1000.0,1000.0
1,172.7963,-43.481,4734.4202,1.44666,60.0,69.0,124.11, ,1000.0,1000.0
1,172.7985,-43.4838,5668.0002,1.15929,60.0,69.0,120.93, ,1000.0,1000.0
1,172.8007,-43.4866,6601.5802,0.82173,60.0,69.0,118.6, ,1000.0,1000.0
1,172.8029,-43.4894,7535.1602,0.53753,60.0,69.0,119.0, ,1000.0,1000.0
1,172.8052,-43.4922,8468.7402,0.40821,60.0,69.0,125.33, ,1000.0,1000.0
1,172.8074,-43.495,9402.3202,0.5413,60.0,69.0,131.68, ,1000.0,1000.0
1,172.8004,-43.4681,1933.6802,1.06946,60.0,69.0,131.49, ,1000.0,1000.0
1,172.8026,-43.4709,2867.2602,1.46673,60.0,69.0,129.01, ,1000.0,1000.0
1,172.8048,-43.4737,3800.8402,1.59255,60.0,69.0,126.17, ,1000.0,1000.0
1,172.807,-43.4765,4734.4202,1.47637,60.0,69.0,123.36, ,1000.0,1000.0
1,172.8092,-43.4793,5668.0002,1.20685,60.0,69.0,120.93, ,1000.0,1000.0
1,172.8115,-43.4821,6601.5802,0.88322,60.0,69.0,119.51, ,1000.0,1000.0
1,172.8137,-43.4849,7535.1602,0.59833,60.0,69.0,120.48, ,1000.0,1000.0
1,172.8159,-43.4877,8468.7402,0.44016,60.0,69.0,125.73, ,1000.0,1000.0
1,172.8181,-43.4905,9402.3202,0.50481,60.0,69.0,131.2, ,1000.0,1000.0
1,172.8111,-43.4636,1933.6802,0.9293,60.0,69.0,130.99, ,1000.0,1000.0
1,172.8133,-43.4664,2867.2602,1.25977,60.0,69.0,128.64, ,1000.0,1000.0
1,172.8156,-43.4692,3800.8402,1.36823,60.0,69.0,126.02, ,1000.0,1000.0
1,172.8178,-43.472,4734.4202,1.27557,60.0,69.0,123.58, ,1000.0,1000.0
1,172.82,-43.4748,5668.0002,1.05485,60.0,69.0,121.68, ,1000.0,1000.0
1,172.8222,-43.4776,6601.5802,0.78635,60.0,69.0,120.97, ,1000.0,1000.0
1,172.8244,-43.4804,7535.1602,0.54192,60.0,69.0,122.56, ,1000.0,1000.0
1,172.8267,-43.4832,8468.7402,0.38592,60.0,69.0,127.56, ,1000.0,1000.0
1,172.8289,-43.486,9402.3202,0.38691,60.0,69.0,132.35, ,1000.0,1000.0
1,172.8219,-43.4592,1933.6802,0.65378,60.0,69.0,131.59, ,1000.0,1000.0
1,172.8241,-43.4619,2867.2602,0.86705,60.0,69.0,129.05, ,1000.0,1000.0
1,172.8263,-43.4647,3800.8402,0.9349,60.0,69.0,126.46, ,1000.0,1000.0
1,172.8285,-43.4675,4734.4202,0.87052,60.0,69.0,124.21, ,1000.0,1000.0
1,172.8307,-43.4703,5668.0002,0.72285,60.0,69.0,122.71, ,1000.0,1000.0
1,172.833,-43.4731,6601.5802,0.544,60.0,69.0,122.63, ,1000.0,1000.0
1,172.8352,-43.4759,7535.1602,0.37792,60.0,69.0,124.95, ,1000.0,1000.0
1,172.8374,-43.4787,8468.7402,0.25943,60.0,69.0,130.32, ,1000.0,1000.0
1,172.8396,-43.4815,9402.3202,0.21768,60.0,69.0,134.98, ,1000.0,1000.0
1,172.8326,-43.4547,1933.6802,0.29929,60.0,69.0,133.05, ,1000.0,1000.0
1,172.8348,-43.4574,2867.2602,0.37843,60.0,69.0,129.96, ,1000.0,1000.0
1,172.837,-43.4602,3800.8402,0.40062,60.0,69.0,127.18, ,1000.0,1000.0
1,172.8393,-43.463,4734.4202,0.36942,60.0,69.0,124.99, ,1000.0,1000.0
1,172.8415,-43.4658,5668.0002,0.30563,60.0,69.0,123.8, ,1000.0,1000.0
1,172.8437,-43.4686,6601.5802,0.23067,60.0,69.0,124.36, ,1000.0,1000.0
1,172.8459,-43.4714,7535.1602,0.1614,60.0,69.0,127.71, ,1000.0,1000.0
1,172.8482,-43.4742,8468.7402,0.10853,60.0,69.0,134.13, ,1000.0,1000.0
1,172.8504,-43.477,9402.3202,0.07016,60.0,69.0,139.8, ,1000.0,1000.0
