SEGMENT,lat,lon,NORTHING,EASTING,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH,RUPTURE TIME
1,-43.55,172.17,-3352.14,6773.03,1777.36,3.77,266,82,199.922,1000,1000,13.016
1,-43.55,172.17,-3421.89,5775.46,1777.36,3.87,266,82,199.922,1000,1000,12.678
1,-43.55,172.17,-3491.65,4777.9,1777.36,3.95,266,82,199.922,1000,1000,12.357
1,-43.55,172.17,-3561.41,3780.34,1777.36,4,266,82,199.922,1000,1000,12.053
1,-43.55,172.17,-3631.16,2782.77,1777.36,4.03,266,82,199.922,1000,1000,11.772
1,-43.55,172.17,-3700.92,1785.21,1777.36,4.03,266,82,199.922,1000,1000,11.516
1,-43.55,172.17,-3770.67,787.64,1777.36,4,266,82,199.922,1000,1000,11.29
1,-43.55,172.17,-3840.43,-209.92,1777.36,3.95,266,82,199.922,1000,1000,11.098
1,-43.55,172.17,-3910.19,-1207.49,1777.36,3.87,266,82,199.922,1000,1000,10.944
1,-43.55,172.17,-3979.94,-2205.05,1777.36,3.77,266,82,199.922,1000,1000,10.831
1,-43.55,172.17,-4049.7,-3202.61,1777.36,3.65,266,82,199.922,1000,1000,10.765
1,-43.55,172.17,-4119.45,-4200.18,1777.36,3.51,266,82,199.922,1000,1000,10.745
1,-43.55,172.17,-4189.21,-5197.74,1777.36,3.35,266,82,199.922,1000,1000,10.774
1,-43.55,172.17,-4258.97,-6195.31,1777.36,3.17,266,82,199.922,1000,1000,10.85
1,-43.55,172.17,-4685.04,-8157.9,1777.36,2.99,300,82,199.922,1000,1000,10.97
1,-43.55,172.17,-4185.04,-9023.93,1777.36,2.8,300,82,199.922,1000,1000,11.132
1,-43.55,172.17,-3685.04,-9889.95,1777.36,2.6,300,82,199.922,1000,1000,11.332
1,-43.55,172.17,-3185.04,-10755.98,1777.36,2.4,300,82,199.922,1000,1000,11.564
1,-43.55,172.17,-2685.04,-11622,1777.36,2.2,300,82,199.922,1000,1000,11.825
1,-43.55,172.17,-2185.04,-12488.03,1777.36,2.01,300,82,199.922,1000,1000,12.11
1,-43.55,172.17,-1685.04,-13354.06,1777.36,1.82,300,82,199.922,1000,1000,12.417
1,-43.55,172.17,-1185.03,-14220.08,1777.36,1.63,300,82,199.922,1000,1000,12.743
1,-43.55,172.17,-685.03,-15086.1,1777.36,1.46,300,82,199.922,1000,1000,13.083
1,-43.55,172.17,-185.03,-15952.13,1777.36,1.29,300,82,199.922,1000,1000,13.437
1,-43.55,172.17,-2097.21,22724.35,2767.63,0.9,266,82,199.922,1000,1000,19.308
1,-43.55,172.17,-2166.96,21726.78,2767.63,1.03,266,82,199.922,1000,1000,18.873
1,-43.55,172.17,-2236.72,20729.22,2767.63,1.16,266,82,199.922,1000,1000,18.439
1,-43.55,172.17,-2306.47,19731.65,2767.63,1.31,266,82,199.922,1000,1000,18.007
1,-43.55,172.17,-2376.23,18734.09,2767.63,1.47,266,82,199.922,1000,1000,17.577
1,-43.55,172.17,-2445.99,17736.53,2767.63,1.63,266,82,199.922,1000,1000,17.15
1,-43.55,172.17,-2515.74,16738.96,2767.63,1.81,266,82,199.922,1000,1000,16.724
1,-43.55,172.17,-2585.5,15741.4,2767.63,1.98,266,82,199.922,1000,1000,16.302
