segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,166.197,-45.6617,11871.7091,2.85828,23.5,24.86,125.87, ,5000.0,5000.0
1,166.25,-45.6778,14167.4869,3.31484,23.5,27.33,128.58, ,5000.0,5000.0
1,166.302,-45.6936,16625.7292,3.50645,23.5,29.45,131.68, ,5000.0,5000.0
1,166.353,-45.7091,19227.8781,3.41484,23.5,31.36,135.07, ,5000.0,5000.0
1,166.403,-45.7242,21963.4445,3.07898,23.5,33.17,138.83, ,5000.0,5000.0
1,166.453,-45.7391,24828.0856,2.61167,23.5,34.95,142.55, ,5000.0,5000.0
1,166.501,-45.7536,27822.026,2.16245,23.5,36.77,144.21, ,5000.0,5000.0
1,166.547,-45.7678,30947.8406,1.83328,23.5,38.67,140.9, ,5000.0,5000.0
1,166.593,-45.7816,34206.8576,1.6296,23.5,40.65,133.04, ,5000.0,5000.0
1,166.637,-45.795,37600.6372,1.43671,23.5,42.72,125.31, ,5000.0,5000.0
1,166.68,-45.808,41129.8659,1.10917,23.5,44.85,121.47, ,5000.0,5000.0
1,166.721,-45.8204,44791.1578,0.6532,23.5,47.03,124.42, ,5000.0,5000.0
1,166.761,-45.8324,48578.5848,0.27801,23.5,49.2,144.85, ,5000.0,5000.0
1,166.799,-45.8439,52485.7186,0.2053,23.5,51.34,160.12, ,5000.0,5000.0
1,166.056,-45.57,6350.7757,0.50607,23.5,13.37,129.21, ,5000.0,5000.0
1,166.113,-45.5872,7906.5447,1.08436,23.5,18.13,122.39, ,5000.0,5000.0
1,166.168,-45.604,9769.2467,1.7273,23.5,21.87,122.52, ,5000.0,5000.0
1,166.223,-45.6205,11871.7091,2.27987,23.5,24.86,124.72, ,5000.0,5000.0
1,166.276,-45.6366,14167.4869,2.63784,23.5,27.33,127.8, ,5000.0,5000.0
1,166.328,-45.6524,16625.7292,2.74895,23.5,29.45,131.33, ,5000.0,5000.0
1,166.379,-45.6678,19227.8781,2.61496,23.5,31.36,135.11, ,5000.0,5000.0
1,166.429,-45.683,21963.4445,2.30044,23.5,33.17,139.03, ,5000.0,5000.0
1,166.478,-45.6978,24828.0856,1.93185,23.5,34.95,142.19, ,5000.0,5000.0
1,166.526,-45.7124,27822.026,1.64297,23.5,36.77,141.82, ,5000.0,5000.0
1,166.573,-45.7266,30947.8406,1.49893,23.5,38.67,135.77, ,5000.0,5000.0
1,166.619,-45.7404,34206.8576,1.44608,23.5,40.65,127.09, ,5000.0,5000.0
1,166.663,-45.7538,37600.6372,1.31219,23.5,42.72,120.43, ,5000.0,5000.0
1,166.706,-45.7667,41129.8659,0.96082,23.5,44.85,117.56, ,5000.0,5000.0
1,166.747,-45.7792,44791.1578,0.45028,23.5,47.03,121.67, ,5000.0,5000.0
1,166.787,-45.7912,48578.5848,0.09267,23.5,49.2,201.41, ,5000.0,5000.0
1,166.825,-45.8026,52485.7186,0.14617,23.5,51.34,253.8, ,5000.0,5000.0
1,166.081,-45.5287,6350.7757,0.18836,23.5,13.37,132.49, ,5000.0,5000.0
1,166.138,-45.546,7906.5447,0.68714,23.5,18.13,118.77, ,5000.0,5000.0
1,166.194,-45.5628,9769.2467,1.23498,23.5,21.87,119.63, ,5000.0,5000.0
1,166.248,-45.5793,11871.7091,1.68526,23.5,24.86,122.67, ,5000.0,5000.0
1,166.302,-45.5954,14167.4869,1.94793,23.5,27.33,126.68, ,5000.0,5000.0
1,166.354,-45.6111,16625.7292,1.99114,23.5,29.45,131.34, ,5000.0,5000.0
1,166.405,-45.6266,19227.8781,1.84414,23.5,31.36,136.47, ,5000.0,5000.0
1,166.455,-45.6418,21963.4445,1.59465,23.5,33.17,141.46, ,5000.0,5000.0
1,166.504,-45.6566,24828.0856,1.36296,23.5,34.95,144.13, ,5000.0,5000.0
1,166.552,-45.6711,27822.026,1.24342,23.5,36.77,140.83, ,5000.0,5000.0
1,166.599,-45.6853,30947.8406,1.25372,23.5,38.67,131.91, ,5000.0,5000.0
1,166.645,-45.6991,34206.8576,1.28256,23.5,40.65,122.79, ,5000.0,5000.0
1,166.689,-45.7125,37600.6372,1.13531,23.5,42.72,116.28, ,5000.0,5000.0
1,166.732,-45.7255,41129.8659,0.71744,23.5,44.85,111.72, ,5000.0,5000.0
1,166.773,-45.738,44791.1578,0.14487,23.5,47.03,102.98, ,5000.0,5000.0
1,166.813,-45.7499,48578.5848,0.31691,23.5,49.2,293.4, ,5000.0,5000.0
1,166.851,-45.7614,52485.7186,0.41547,23.5,51.34,292.87, ,5000.0,5000.0
1,166.107,-45.4875,6350.7757,0.15207,23.5,13.37,306.25, ,5000.0,5000.0
1,166.164,-45.5047,7906.5447,0.30588,23.5,18.13,104.94, ,5000.0,5000.0
1,166.22,-45.5216,9769.2467,0.76984,23.5,21.87,113.67, ,5000.0,5000.0
1,166.274,-45.538,11871.7091,1.12887,23.5,24.86,119.34, ,5000.0,5000.0
1,166.327,-45.5541,14167.4869,1.31308,23.5,27.33,125.43, ,5000.0,5000.0
1,166.38,-45.5699,16625.7292,1.31852,23.5,29.45,132.64, ,5000.0,5000.0
1,166.431,-45.5854,19227.8781,1.20466,23.5,31.36,140.96, ,5000.0,5000.0
1,166.481,-45.6005,21963.4445,1.06784,23.5,33.17,148.51, ,5000.0,5000.0
1,166.53,-45.6154,24828.0856,0.98886,23.5,34.95,150.38, ,5000.0,5000.0
1,166.578,-45.6299,27822.026,1.00616,23.5,36.77,143.24, ,5000.0,5000.0
1,166.625,-45.6441,30947.8406,1.0968,23.5,38.67,131.67, ,5000.0,5000.0
1,166.67,-45.6579,34206.8576,1.11768,23.5,40.65,121.47, ,5000.0,5000.0
1,166.715,-45.6713,37600.6372,0.89458,23.5,42.72,112.69, ,5000.0,5000.0
1,166.758,-45.6843,41129.8659,0.40266,23.5,44.85,96.49, ,5000.0,5000.0
1,166.799,-45.6967,44791.1578,0.28239,23.5,47.03,325.2, ,5000.0,5000.0
1,166.838,-45.7087,48578.5848,0.69739,23.5,49.2,304.26, ,5000.0,5000.0
1,166.876,-45.7202,52485.7186,0.73586,23.5,51.34,302.21, ,5000.0,5000.0
1,166.133,-45.4463,6350.7757,0.46718,23.5,13.37,310.21, ,5000.0,5000.0
1,166.19,-45.4635,7906.5447,0.14165,23.5,18.13,12.4, ,5000.0,5000.0
1,166.246,-45.4803,9769.2467,0.39201,23.5,21.87,99.58, ,5000.0,5000.0
1,166.3,-45.4968,11871.7091,0.66785,23.5,24.86,114.27, ,5000.0,5000.0
1,166.353,-45.5129,14167.4869,0.79776,23.5,27.33,125.0, ,5000.0,5000.0
1,166.405,-45.5287,16625.7292,0.80537,23.5,29.45,137.44, ,5000.0,5000.0
1,166.456,-45.5441,19227.8781,0.77399,23.5,31.36,151.38, ,5000.0,5000.0
1,166.507,-45.5593,21963.4445,0.7748,23.5,33.17,160.94, ,5000.0,5000.0
1,166.556,-45.5741,24828.0856,0.81828,23.5,34.95,159.57, ,5000.0,5000.0
1,166.604,-45.5887,27822.026,0.90177,23.5,36.77,148.51, ,5000.0,5000.0
1,166.651,-45.6029,30947.8406,0.98102,23.5,38.67,134.94, ,5000.0,5000.0
1,166.696,-45.6167,34206.8576,0.91784,23.5,40.65,122.58, ,5000.0,5000.0
1,166.741,-45.6301,37600.6372,0.59545,23.5,42.72,106.92, ,5000.0,5000.0
1,166.783,-45.643,41129.8659,0.22465,23.5,44.85,25.08, ,5000.0,5000.0
1,166.825,-45.6555,44791.1578,0.69653,23.5,47.03,318.47, ,5000.0,5000.0
1,166.864,-45.6675,48578.5848,1.06106,23.5,49.2,309.02, ,5000.0,5000.0
1,166.902,-45.6789,52485.7186,1.00543,23.5,51.34,307.06, ,5000.0,5000.0
1,166.159,-45.405,6350.7757,0.68948,23.5,13.37,311.96, ,5000.0,5000.0
1,166.216,-45.4223,7906.5447,0.31767,23.5,18.13,331.58, ,5000.0,5000.0
1,166.271,-45.4391,9769.2467,0.17652,23.5,21.87,60.31, ,5000.0,5000.0
1,166.326,-45.4556,11871.7091,0.34148,23.5,24.86,106.84, ,5000.0,5000.0
1,166.379,-45.4717,14167.4869,0.43899,23.5,27.33,127.57, ,5000.0,5000.0
1,166.431,-45.4874,16625.7292,0.48466,23.5,29.45,148.42, ,5000.0,5000.0
1,166.482,-45.5029,19227.8781,0.55378,23.5,31.36,166.1, ,5000.0,5000.0
1,166.532,-45.5181,21963.4445,0.65238,23.5,33.17,172.18, ,5000.0,5000.0
1,166.581,-45.5329,24828.0856,0.74906,23.5,34.95,166.19, ,5000.0,5000.0
1,166.629,-45.5474,27822.026,0.82803,23.5,36.77,153.41, ,5000.0,5000.0
1,166.676,-45.5616,30947.8406,0.83387,23.5,38.67,139.22, ,5000.0,5000.0
1,166.722,-45.5754,34206.8576,0.66392,23.5,40.65,123.95, ,5000.0,5000.0
1,166.766,-45.5888,37600.6372,0.29872,23.5,42.72,87.31, ,5000.0,5000.0
1,166.809,-45.6018,41129.8659,0.46387,23.5,44.85,338.65, ,5000.0,5000.0
1,166.85,-45.6143,44791.1578,1.00565,23.5,47.03,318.6, ,5000.0,5000.0
1,166.89,-45.6262,48578.5848,1.27897,23.5,49.2,312.48, ,5000.0,5000.0
1,166.928,-45.6377,52485.7186,1.11885,23.5,51.34,310.56, ,5000.0,5000.0
1,166.184,-45.3638,6350.7757,0.7341,23.5,13.37,313.49, ,5000.0,5000.0
1,166.241,-45.381,7906.5447,0.37315,23.5,18.13,325.11, ,5000.0,5000.0
1,166.297,-45.3979,9769.2467,0.13743,23.5,21.87,10.66, ,5000.0,5000.0
1,166.351,-45.4143,11871.7091,0.15119,23.5,24.86,96.86, ,5000.0,5000.0
1,166.405,-45.4304,14167.4869,0.22637,23.5,27.33,134.84, ,5000.0,5000.0
1,166.457,-45.4462,16625.7292,0.30833,23.5,29.45,161.89, ,5000.0,5000.0
1,166.508,-45.4617,19227.8781,0.42116,23.5,31.36,176.15, ,5000.0,5000.0
1,166.558,-45.4768,21963.4445,0.53545,23.5,33.17,176.86, ,5000.0,5000.0
1,166.607,-45.4917,24828.0856,0.62295,23.5,34.95,168.57, ,5000.0,5000.0
1,166.655,-45.5062,27822.026,0.65943,23.5,36.77,156.17, ,5000.0,5000.0
1,166.702,-45.5204,30947.8406,0.59474,23.5,38.67,142.18, ,5000.0,5000.0
1,166.748,-45.5342,34206.8576,0.37695,23.5,40.65,122.11, ,5000.0,5000.0
1,166.792,-45.5476,37600.6372,0.18369,23.5,42.72,26.72, ,5000.0,5000.0
1,166.835,-45.5605,41129.8659,0.61138,23.5,44.85,331.08, ,5000.0,5000.0
1,166.876,-45.573,44791.1578,1.04142,23.5,47.03,320.17, ,5000.0,5000.0
1,166.916,-45.585,48578.5848,1.20148,23.5,49.2,315.45, ,5000.0,5000.0
1,166.954,-45.5965,52485.7186,0.96998,23.5,51.34,313.48, ,5000.0,5000.0
1,166.21,-45.3226,6350.7757,0.5186,23.5,13.37,314.83, ,5000.0,5000.0
1,166.267,-45.3398,7906.5447,0.24767,23.5,18.13,323.57, ,5000.0,5000.0
1,166.323,-45.3566,9769.2467,0.09072,23.5,21.87,354.02, ,5000.0,5000.0
1,166.377,-45.3731,11871.7091,0.05622,23.5,24.86,87.57, ,5000.0,5000.0
1,166.43,-45.3892,14167.4869,0.09976,23.5,27.33,142.43, ,5000.0,5000.0
1,166.483,-45.405,16625.7292,0.16212,23.5,29.45,169.33, ,5000.0,5000.0
1,166.534,-45.4204,19227.8781,0.23763,23.5,31.36,179.19, ,5000.0,5000.0
1,166.584,-45.4356,21963.4445,0.30549,23.5,33.17,177.19, ,5000.0,5000.0
1,166.633,-45.4504,24828.0856,0.3487,23.5,34.95,168.54, ,5000.0,5000.0
1,166.681,-45.465,27822.026,0.34842,23.5,36.77,156.91, ,5000.0,5000.0
1,166.728,-45.4792,30947.8406,0.27914,23.5,38.67,142.53, ,5000.0,5000.0
1,166.774,-45.493,34206.8576,0.13331,23.5,40.65,110.51, ,5000.0,5000.0
1,166.818,-45.5064,37600.6372,0.17499,23.5,42.72,354.85, ,5000.0,5000.0
1,166.861,-45.5193,41129.8659,0.44751,23.5,44.85,330.3, ,5000.0,5000.0
1,166.902,-45.5318,44791.1578,0.67463,23.5,47.03,322.14, ,5000.0,5000.0
1,166.941,-45.5438,48578.5848,0.73336,23.5,49.2,318.03, ,5000.0,5000.0
1,166.979,-45.5552,52485.7186,0.52859,23.5,51.34,316.04, ,5000.0,5000.0
