segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,178.4948,-38.8776,26322.332,0.0,60,45,118.956,7.925,2000,2000
1,178.4948,-38.8776,26322.332,0.0,60,45,115.676,8.03,2000,2000
1,178.4948,-38.8776,26322.332,0.0,60,45,119.03,8.188,2000,2000
1,178.4948,-38.8776,26322.332,0.0,60,45,116.919,8.396,2000,2000
1,178.4948,-38.8776,26322.332,0.0,60,45,131.894,8.65,2000,2000
1,178.4948,-38.8776,26322.332,0.0,60,45,103.064,8.947,2000,2000
1,178.4948,-38.8776,26322.332,0.0,60,45,103.064,9.282,2000,2000
1,178.4948,-38.8776,26322.332,0.0,60,45,103.064,9.652,2000,2000
1,178.4948,-38.8776,26322.332,0.0,60,45,103.064,10.052,2000,2000
1,178.4948,-38.8776,26322.332,0.0,60,45,98.929,10.48,2000,2000
1,178.4948,-38.8776,26322.332,0.0,60,45,300.0,10.932,2000,2000
1,178.4948,-38.8776,26322.332,0.0,60,45,300.0,11.404,2000,2000
1,178.4948,-38.8776,26322.332,0.0,60,45,300.0,11.895,2000,2000
1,178.4948,-38.8776,27736.5449,0.02,60,45,119.808,21.86,2000,2000
1,178.4948,-38.8776,27736.5449,0.03,60,45,119.808,21.318,2000,2000
1,178.4948,-38.8776,27736.5449,0.04,60,45,119.808,20.788,2000,2000
1,178.4948,-38.8776,27736.5449,0.04,60,45,119.808,20.274,2000,2000
1,178.4948,-38.8776,27736.5449,0.05,60,45,119.808,19.776,2000,2000
1,178.4948,-38.8776,27736.5449,0.05,60,45,119.808,19.298,2000,2000
1,178.4948,-38.8776,27736.5449,0.05,60,45,119.808,18.843,2000,2000
1,178.4948,-38.8776,27736.5449,0.05,60,45,119.808,18.413,2000,2000
1,178.4948,-38.8776,27736.5449,0.05,60,45,119.808,18.013,2000,2000
1,178.4948,-38.8776,27736.5449,0.04,60,45,119.808,17.646,2000,2000
1,178.4948,-38.8776,27736.5449,0.03,60,45,119.808,17.318,2000,2000
1,178.4948,-38.8776,27736.5449,0.03,60,45,119.808,17.032,2000,2000
1,178.4948,-38.8776,27736.5449,0.02,60,45,119.808,16.795,2000,2000
1,178.4948,-38.8776,27736.5449,0.01,60,45,119.808,16.61,2000,2000
1,178.4948,-38.8776,27736.5449,0.01,60,45,119.808,16.482,2000,2000
1,178.4948,-38.8776,27736.5449,0.01,60,45,119.808,16.413,2000,2000
1,178.4948,-38.8776,27736.5449,0.0,60,45,119.808,16.405,2000,2000
1,178.4948,-38.8776,27736.5449,0.0,60,45,119.783,7.264,2000,2000
1,178.4948,-38.8776,27736.5449,0.0,60,45,119.281,7.378,2000,2000
1,178.4948,-38.8776,27736.5449,0.0,60,45,121.258,7.549,2000,2000
1,178.4948,-38.8776,27736.5449,0.0,60,45,121.326,7.774,2000,2000
1,178.4948,-38.8776,27736.5449,0.0,60,45,116.919,8.048,2000,2000
1,178.4948,-38.8776,27736.5449,0.0,60,45,103.064,8.366,2000,2000
1,178.4948,-38.8776,27736.5449,0.0,60,45,103.064,8.724,2000,2000
1,178.4948,-38.8776,27736.5449,0.0,60,45,103.064,9.116,2000,2000
