SEGMENT,LAT,LON,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH
1, -41.6933, 174.2163, 4000.0000, 1.31606, 234.00, 74.90, 158.20, 1035.762, 1000.000
1, -41.6913, 174.2145, 5000.0000, 1.47681, 234.00, 74.90, 159.25, 1035.762, 1000.000
1, -41.6892, 174.2127, 6000.0000, 1.58388, 234.00, 74.90, 160.42, 1035.762, 1000.000
1, -41.6872, 174.2109, 7000.0000, 1.63610, 234.00, 74.90, 161.72, 1035.762, 1000.000
1, -41.6852, 174.2091, 8000.0000, 1.63667, 234.00, 74.90, 163.13, 1035.762, 1000.000
1, -41.6832, 174.2073, 9000.0000, 1.59170, 234.00, 74.90, 164.63, 1035.762, 1000.000
1, -41.6812, 174.2054, 10000.0000, 1.50899, 234.00, 74.90, 166.16, 1035.762, 1000.000
1, -41.6792, 174.2036, 11000.0000, 1.39699, 234.00, 74.90, 167.72, 1035.762, 1000.000
1, -41.6772, 174.2018, 12000.0000, 1.26417, 234.00, 74.90, 169.26, 1035.762, 1000.000
1, -41.6752, 174.2000, 13000.0000, 1.11852, 234.00, 74.90, 170.78, 1035.762, 1000.000
1, -41.6731, 174.1982, 14000.0000, 0.96727, 234.00, 74.90, 172.24, 1035.762, 1000.000
1, -41.6711, 174.1964, 15000.0000, 0.81675, 234.00, 74.90, 173.65, 1035.762, 1000.000
1, -41.6691, 174.1946, 16000.0000, 0.67228, 234.00, 74.90, 174.97, 1035.762, 1000.000
1, -41.6671, 174.1927, 17000.0000, 0.53815, 234.00, 74.90, 176.21, 1035.762, 1000.000
1, -41.6651, 174.1909, 18000.0000, 0.41761, 234.00, 74.90, 177.33, 1035.762, 1000.000
1, -41.6631, 174.1891, 19000.0000, 0.31280, 234.00, 74.90, 178.31, 1035.762, 1000.000
1, -41.6611, 174.1873, 20000.0000, 0.22484, 234.00, 74.90, 179.11, 1035.762, 1000.000
1, -41.6590, 174.1855, 21000.0000, 0.15376, 234.00, 74.90, 179.67, 1035.762, 1000.000
1, -41.6570, 174.1837, 22000.0000, 0.09850, 234.00, 74.90, 179.97, 1035.762, 1000.000
1, -41.6550, 174.1819, 23000.0000, 0.05688, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.6530, 174.1801, 24000.0000, 0.02556, 234.00, 74.90, 179.94, 1035.762, 1000.000
1, -41.7064, 174.2136, 0.0000, 0.42126, 234.00, 74.90, 145.70, 1035.762, 1000.000
1, -41.7043, 174.2118, 1000.0000, 0.69471, 234.00, 74.90, 153.42, 1035.762, 1000.000
1, -41.7023, 174.2100, 2000.0000, 0.97666, 234.00, 74.90, 156.30, 1035.762, 1000.000
1, -41.7003, 174.2082, 3000.0000, 1.24096, 234.00, 74.90, 157.78, 1035.762, 1000.000
1, -41.6983, 174.2064, 4000.0000, 1.46564, 234.00, 74.90, 158.91, 1035.762, 1000.000
1, -41.6963, 174.2046, 5000.0000, 1.63614, 234.00, 74.90, 160.06, 1035.762, 1000.000
1, -41.6943, 174.2027, 6000.0000, 1.74579, 234.00, 74.90, 161.32, 1035.762, 1000.000
1, -41.6923, 174.2009, 7000.0000, 1.79453, 234.00, 74.90, 162.71, 1035.762, 1000.000
1, -41.6903, 174.1991, 8000.0000, 1.78700, 234.00, 74.90, 164.19, 1035.762, 1000.000
1, -41.6882, 174.1973, 9000.0000, 1.73079, 234.00, 74.90, 165.73, 1035.762, 1000.000
1, -41.6862, 174.1955, 10000.0000, 1.63492, 234.00, 74.90, 167.30, 1035.762, 1000.000
1, -41.6842, 174.1937, 11000.0000, 1.50887, 234.00, 74.90, 168.86, 1035.762, 1000.000
1, -41.6822, 174.1919, 12000.0000, 1.36184, 234.00, 74.90, 170.40, 1035.762, 1000.000
1, -41.6802, 174.1900, 13000.0000, 1.20238, 234.00, 74.90, 171.89, 1035.762, 1000.000
1, -41.6782, 174.1882, 14000.0000, 1.03808, 234.00, 74.90, 173.31, 1035.762, 1000.000
1, -41.6762, 174.1864, 15000.0000, 0.87555, 234.00, 74.90, 174.66, 1035.762, 1000.000
1, -41.6742, 174.1846, 16000.0000, 0.72024, 234.00, 74.90, 175.91, 1035.762, 1000.000
1, -41.6721, 174.1828, 17000.0000, 0.57654, 234.00, 74.90, 177.05, 1035.762, 1000.000
1, -41.6701, 174.1810, 18000.0000, 0.44769, 234.00, 74.90, 178.05, 1035.762, 1000.000
1, -41.6681, 174.1792, 19000.0000, 0.33584, 234.00, 74.90, 178.88, 1035.762, 1000.000
1, -41.6661, 174.1774, 20000.0000, 0.24200, 234.00, 74.90, 179.51, 1035.762, 1000.000
1, -41.6641, 174.1755, 21000.0000, 0.16610, 234.00, 74.90, 179.88, 1035.762, 1000.000
1, -41.6621, 174.1737, 22000.0000, 0.10691, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.6601, 174.1719, 23000.0000, 0.06208, 234.00, 74.90, 179.97, 1035.762, 1000.000
1, -41.6580, 174.1701, 24000.0000, 0.02803, 234.00, 74.90, 179.84, 1035.762, 1000.000
1, -41.7114, 174.2037, 0.0000, 0.48705, 234.00, 74.90, 146.47, 1035.762, 1000.000
1, -41.7094, 174.2019, 1000.0000, 0.77254, 234.00, 74.90, 154.10, 1035.762, 1000.000
1, -41.7074, 174.2000, 2000.0000, 1.07695, 234.00, 74.90, 156.95, 1035.762, 1000.000
1, -41.7054, 174.1982, 3000.0000, 1.36229, 234.00, 74.90, 158.48, 1035.762, 1000.000
1, -41.7033, 174.1964, 4000.0000, 1.60151, 234.00, 74.90, 159.73, 1035.762, 1000.000
1, -41.7013, 174.1946, 5000.0000, 1.77883, 234.00, 74.90, 160.99, 1035.762, 1000.000
1, -41.6993, 174.1928, 6000.0000, 1.88834, 234.00, 74.90, 162.35, 1035.762, 1000.000
1, -41.6973, 174.1910, 7000.0000, 1.93152, 234.00, 74.90, 163.82, 1035.762, 1000.000
1, -41.6953, 174.1892, 8000.0000, 1.91470, 234.00, 74.90, 165.36, 1035.762, 1000.000
1, -41.6933, 174.1873, 9000.0000, 1.84687, 234.00, 74.90, 166.94, 1035.762, 1000.000
1, -41.6913, 174.1855, 10000.0000, 1.73824, 234.00, 74.90, 168.52, 1035.762, 1000.000
1, -41.6893, 174.1837, 11000.0000, 1.59913, 234.00, 74.90, 170.08, 1035.762, 1000.000
1, -41.6872, 174.1819, 12000.0000, 1.43933, 234.00, 74.90, 171.60, 1035.762, 1000.000
1, -41.6852, 174.1801, 13000.0000, 1.26778, 234.00, 74.90, 173.05, 1035.762, 1000.000
1, -41.6832, 174.1783, 14000.0000, 1.09237, 234.00, 74.90, 174.41, 1035.762, 1000.000
1, -41.6812, 174.1765, 15000.0000, 0.91980, 234.00, 74.90, 175.68, 1035.762, 1000.000
1, -41.6792, 174.1747, 16000.0000, 0.75565, 234.00, 74.90, 176.83, 1035.762, 1000.000
1, -41.6772, 174.1728, 17000.0000, 0.60430, 234.00, 74.90, 177.85, 1035.762, 1000.000
1, -41.6752, 174.1710, 18000.0000, 0.46897, 234.00, 74.90, 178.71, 1035.762, 1000.000
1, -41.6731, 174.1692, 19000.0000, 0.35175, 234.00, 74.90, 179.38, 1035.762, 1000.000
1, -41.6711, 174.1674, 20000.0000, 0.25356, 234.00, 74.90, 179.82, 1035.762, 1000.000
1, -41.6691, 174.1656, 21000.0000, 0.17420, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.6671, 174.1638, 22000.0000, 0.11231, 234.00, 74.90, 179.99, 1035.762, 1000.000
1, -41.6651, 174.1620, 23000.0000, 0.06535, 234.00, 74.90, 179.83, 1035.762, 1000.000
1, -41.6631, 174.1602, 24000.0000, 0.02957, 234.00, 74.90, 179.59, 1035.762, 1000.000
1, -41.7164, 174.1937, 0.0000, 0.51327, 234.00, 74.90, 149.22, 1035.762, 1000.000
1, -41.7144, 174.1919, 1000.0000, 0.82192, 234.00, 74.90, 155.63, 1035.762, 1000.000
1, -41.7124, 174.1901, 2000.0000, 1.15364, 234.00, 74.90, 158.04, 1035.762, 1000.000
1, -41.7104, 174.1883, 3000.0000, 1.46030, 234.00, 74.90, 159.49, 1035.762, 1000.000
1, -41.7084, 174.1865, 4000.0000, 1.71206, 234.00, 74.90, 160.77, 1035.762, 1000.000
1, -41.7064, 174.1846, 5000.0000, 1.89366, 234.00, 74.90, 162.11, 1035.762, 1000.000
1, -41.7044, 174.1828, 6000.0000, 2.00096, 234.00, 74.90, 163.54, 1035.762, 1000.000
1, -41.7023, 174.1810, 7000.0000, 2.03742, 234.00, 74.90, 165.07, 1035.762, 1000.000
1, -41.7003, 174.1792, 8000.0000, 2.01109, 234.00, 74.90, 166.64, 1035.762, 1000.000
1, -41.6983, 174.1774, 9000.0000, 1.93236, 234.00, 74.90, 168.24, 1035.762, 1000.000
1, -41.6963, 174.1756, 10000.0000, 1.81238, 234.00, 74.90, 169.82, 1035.762, 1000.000
1, -41.6943, 174.1738, 11000.0000, 1.66214, 234.00, 74.90, 171.37, 1035.762, 1000.000
1, -41.6923, 174.1720, 12000.0000, 1.49188, 234.00, 74.90, 172.84, 1035.762, 1000.000
1, -41.6903, 174.1701, 13000.0000, 1.31076, 234.00, 74.90, 174.23, 1035.762, 1000.000
1, -41.6882, 174.1683, 14000.0000, 1.12680, 234.00, 74.90, 175.52, 1035.762, 1000.000
1, -41.6862, 174.1665, 15000.0000, 0.94679, 234.00, 74.90, 176.68, 1035.762, 1000.000
1, -41.6842, 174.1647, 16000.0000, 0.77628, 234.00, 74.90, 177.72, 1035.762, 1000.000
1, -41.6822, 174.1629, 17000.0000, 0.61963, 234.00, 74.90, 178.59, 1035.762, 1000.000
1, -41.6802, 174.1611, 18000.0000, 0.48000, 234.00, 74.90, 179.29, 1035.762, 1000.000
1, -41.6782, 174.1593, 19000.0000, 0.35940, 234.00, 74.90, 179.77, 1035.762, 1000.000
1, -41.6762, 174.1575, 20000.0000, 0.25865, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.6742, 174.1556, 21000.0000, 0.17743, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.6721, 174.1538, 22000.0000, 0.11425, 234.00, 74.90, 179.81, 1035.762, 1000.000
1, -41.6701, 174.1520, 23000.0000, 0.06641, 234.00, 74.90, 179.45, 1035.762, 1000.000
1, -41.6681, 174.1502, 24000.0000, 0.03003, 234.00, 74.90, 179.04, 1035.762, 1000.000
1, -41.7215, 174.1838, 0.0000, 0.46697, 234.00, 74.90, 155.09, 1035.762, 1000.000
1, -41.7195, 174.1819, 1000.0000, 0.82319, 234.00, 74.90, 158.39, 1035.762, 1000.000
1, -41.7174, 174.1801, 2000.0000, 1.19147, 234.00, 74.90, 159.79, 1035.762, 1000.000
1, -41.7154, 174.1783, 3000.0000, 1.52138, 234.00, 74.90, 160.91, 1035.762, 1000.000
1, -41.7134, 174.1765, 4000.0000, 1.78466, 234.00, 74.90, 162.10, 1035.762, 1000.000
1, -41.7114, 174.1747, 5000.0000, 1.96898, 234.00, 74.90, 163.43, 1035.762, 1000.000
1, -41.7094, 174.1729, 6000.0000, 2.07311, 234.00, 74.90, 164.89, 1035.762, 1000.000
1, -41.7074, 174.1711, 7000.0000, 2.10289, 234.00, 74.90, 166.44, 1035.762, 1000.000
1, -41.7054, 174.1693, 8000.0000, 2.06811, 234.00, 74.90, 168.03, 1035.762, 1000.000
1, -41.7033, 174.1674, 9000.0000, 1.98036, 234.00, 74.90, 169.62, 1035.762, 1000.000
1, -41.7013, 174.1656, 10000.0000, 1.85155, 234.00, 74.90, 171.19, 1035.762, 1000.000
1, -41.6993, 174.1638, 11000.0000, 1.69312, 234.00, 74.90, 172.69, 1035.762, 1000.000
1, -41.6973, 174.1620, 12000.0000, 1.51554, 234.00, 74.90, 174.11, 1035.762, 1000.000
1, -41.6953, 174.1602, 13000.0000, 1.32809, 234.00, 74.90, 175.42, 1035.762, 1000.000
1, -41.6933, 174.1584, 14000.0000, 1.13880, 234.00, 74.90, 176.60, 1035.762, 1000.000
1, -41.6913, 174.1566, 15000.0000, 0.95443, 234.00, 74.90, 177.64, 1035.762, 1000.000
1, -41.6893, 174.1548, 16000.0000, 0.78048, 234.00, 74.90, 178.53, 1035.762, 1000.000
1, -41.6872, 174.1529, 17000.0000, 0.62125, 234.00, 74.90, 179.23, 1035.762, 1000.000
1, -41.6852, 174.1511, 18000.0000, 0.47981, 234.00, 74.90, 179.74, 1035.762, 1000.000
1, -41.6832, 174.1493, 19000.0000, 0.35808, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.6812, 174.1475, 20000.0000, 0.25677, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.6792, 174.1457, 21000.0000, 0.17545, 234.00, 74.90, 179.77, 1035.762, 1000.000
1, -41.6772, 174.1439, 22000.0000, 0.11251, 234.00, 74.90, 179.30, 1035.762, 1000.000
1, -41.6752, 174.1421, 23000.0000, 0.06514, 234.00, 74.90, 178.63, 1035.762, 1000.000
1, -41.6731, 174.1403, 24000.0000, 0.02937, 234.00, 74.90, 177.96, 1035.762, 1000.000
1, -41.7265, 174.1738, 0.0000, 0.33978, 234.00, 74.90, 164.20, 1035.762, 1000.000
1, -41.7245, 174.1720, 1000.0000, 0.76857, 234.00, 74.90, 161.88, 1035.762, 1000.000
1, -41.7225, 174.1702, 2000.0000, 1.18154, 234.00, 74.90, 161.94, 1035.762, 1000.000
1, -41.7205, 174.1684, 3000.0000, 1.53562, 234.00, 74.90, 162.60, 1035.762, 1000.000
1, -41.7184, 174.1665, 4000.0000, 1.80919, 234.00, 74.90, 163.62, 1035.762, 1000.000
1, -41.7164, 174.1647, 5000.0000, 1.99520, 234.00, 74.90, 164.90, 1035.762, 1000.000
1, -41.7144, 174.1629, 6000.0000, 2.09616, 234.00, 74.90, 166.35, 1035.762, 1000.000
1, -41.7124, 174.1611, 7000.0000, 2.12044, 234.00, 74.90, 167.89, 1035.762, 1000.000
1, -41.7104, 174.1593, 8000.0000, 2.07944, 234.00, 74.90, 169.47, 1035.762, 1000.000
1, -41.7084, 174.1575, 9000.0000, 1.98565, 234.00, 74.90, 171.04, 1035.762, 1000.000
1, -41.7064, 174.1557, 10000.0000, 1.85152, 234.00, 74.90, 172.57, 1035.762, 1000.000
1, -41.7044, 174.1539, 11000.0000, 1.68867, 234.00, 74.90, 174.02, 1035.762, 1000.000
1, -41.7023, 174.1520, 12000.0000, 1.50765, 234.00, 74.90, 175.36, 1035.762, 1000.000
1, -41.7003, 174.1502, 13000.0000, 1.31770, 234.00, 74.90, 176.57, 1035.762, 1000.000
1, -41.6983, 174.1484, 14000.0000, 1.12678, 234.00, 74.90, 177.62, 1035.762, 1000.000
1, -41.6963, 174.1466, 15000.0000, 0.94155, 234.00, 74.90, 178.51, 1035.762, 1000.000
1, -41.6943, 174.1448, 16000.0000, 0.76742, 234.00, 74.90, 179.21, 1035.762, 1000.000
1, -41.6923, 174.1430, 17000.0000, 0.60860, 234.00, 74.90, 179.72, 1035.762, 1000.000
1, -41.6903, 174.1412, 18000.0000, 0.46805, 234.00, 74.90, 179.99, 1035.762, 1000.000
1, -41.6882, 174.1394, 19000.0000, 0.34759, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.6862, 174.1376, 20000.0000, 0.24784, 234.00, 74.90, 179.74, 1035.762, 1000.000
1, -41.6842, 174.1357, 21000.0000, 0.16825, 234.00, 74.90, 179.16, 1035.762, 1000.000
1, -41.6822, 174.1339, 22000.0000, 0.10712, 234.00, 74.90, 178.25, 1035.762, 1000.000
1, -41.6802, 174.1321, 23000.0000, 0.06160, 234.00, 74.90, 177.09, 1035.762, 1000.000
1, -41.6782, 174.1303, 24000.0000, 0.02762, 234.00, 74.90, 175.99, 1035.762, 1000.000
1, -41.7315, 174.1638, 0.0000, 0.16198, 234.00, 74.90, 171.25, 1035.762, 1000.000
1, -41.7295, 174.1620, 1000.0000, 0.67438, 234.00, 74.90, 164.47, 1035.762, 1000.000
1, -41.7275, 174.1602, 2000.0000, 1.12878, 234.00, 74.90, 163.90, 1035.762, 1000.000
1, -41.7255, 174.1584, 3000.0000, 1.50149, 234.00, 74.90, 164.29, 1035.762, 1000.000
1, -41.7235, 174.1566, 4000.0000, 1.78130, 234.00, 74.90, 165.19, 1035.762, 1000.000
1, -41.7215, 174.1548, 5000.0000, 1.96714, 234.00, 74.90, 166.41, 1035.762, 1000.000
1, -41.7195, 174.1530, 6000.0000, 2.06515, 234.00, 74.90, 167.82, 1035.762, 1000.000
1, -41.7174, 174.1512, 7000.0000, 2.08578, 234.00, 74.90, 169.35, 1035.762, 1000.000
1, -41.7154, 174.1493, 8000.0000, 2.04155, 234.00, 74.90, 170.91, 1035.762, 1000.000
1, -41.7134, 174.1475, 9000.0000, 1.94550, 234.00, 74.90, 172.45, 1035.762, 1000.000
1, -41.7114, 174.1457, 10000.0000, 1.81021, 234.00, 74.90, 173.92, 1035.762, 1000.000
1, -41.7094, 174.1439, 11000.0000, 1.64731, 234.00, 74.90, 175.30, 1035.762, 1000.000
1, -41.7074, 174.1421, 12000.0000, 1.46720, 234.00, 74.90, 176.55, 1035.762, 1000.000
1, -41.7054, 174.1403, 13000.0000, 1.27896, 234.00, 74.90, 177.64, 1035.762, 1000.000
1, -41.7033, 174.1385, 14000.0000, 1.09041, 234.00, 74.90, 178.53, 1035.762, 1000.000
1, -41.7013, 174.1367, 15000.0000, 0.90805, 234.00, 74.90, 179.23, 1035.762, 1000.000
1, -41.6993, 174.1348, 16000.0000, 0.73719, 234.00, 74.90, 179.73, 1035.762, 1000.000
1, -41.6973, 174.1330, 17000.0000, 0.58189, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.6953, 174.1312, 18000.0000, 0.44504, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.6933, 174.1294, 19000.0000, 0.32831, 234.00, 74.90, 179.71, 1035.762, 1000.000
1, -41.6913, 174.1276, 20000.0000, 0.23225, 234.00, 74.90, 179.03, 1035.762, 1000.000
1, -41.6893, 174.1258, 21000.0000, 0.15622, 234.00, 74.90, 177.91, 1035.762, 1000.000
1, -41.6872, 174.1240, 22000.0000, 0.09846, 234.00, 74.90, 176.29, 1035.762, 1000.000
1, -41.6852, 174.1222, 23000.0000, 0.05606, 234.00, 74.90, 174.34, 1035.762, 1000.000
1, -41.6832, 174.1204, 24000.0000, 0.02495, 234.00, 74.90, 172.54, 1035.762, 1000.000
1, -41.7366, 174.1539, 0.0000, 0.02696, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7346, 174.1521, 1000.0000, 0.58200, 234.00, 74.90, 165.89, 1035.762, 1000.000
1, -41.7325, 174.1503, 2000.0000, 1.05026, 234.00, 74.90, 165.46, 1035.762, 1000.000
1, -41.7305, 174.1484, 3000.0000, 1.42536, 234.00, 74.90, 165.79, 1035.762, 1000.000
1, -41.7285, 174.1466, 4000.0000, 1.70283, 234.00, 74.90, 166.64, 1035.762, 1000.000
1, -41.7265, 174.1448, 5000.0000, 1.88499, 234.00, 74.90, 167.82, 1035.762, 1000.000
1, -41.7245, 174.1430, 6000.0000, 1.97982, 234.00, 74.90, 169.21, 1035.762, 1000.000
1, -41.7225, 174.1412, 7000.0000, 1.99871, 234.00, 74.90, 170.72, 1035.762, 1000.000
1, -41.7205, 174.1394, 8000.0000, 1.95453, 234.00, 74.90, 172.25, 1035.762, 1000.000
1, -41.7185, 174.1376, 9000.0000, 1.86026, 234.00, 74.90, 173.76, 1035.762, 1000.000
1, -41.7164, 174.1358, 10000.0000, 1.72826, 234.00, 74.90, 175.18, 1035.762, 1000.000
1, -41.7144, 174.1339, 11000.0000, 1.56986, 234.00, 74.90, 176.48, 1035.762, 1000.000
1, -41.7124, 174.1321, 12000.0000, 1.39514, 234.00, 74.90, 177.62, 1035.762, 1000.000
1, -41.7104, 174.1303, 13000.0000, 1.21292, 234.00, 74.90, 178.57, 1035.762, 1000.000
1, -41.7084, 174.1285, 14000.0000, 1.03079, 234.00, 74.90, 179.28, 1035.762, 1000.000
1, -41.7064, 174.1267, 15000.0000, 0.85506, 234.00, 74.90, 179.75, 1035.762, 1000.000
1, -41.7044, 174.1249, 16000.0000, 0.69090, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7023, 174.1231, 17000.0000, 0.54223, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7003, 174.1213, 18000.0000, 0.41181, 234.00, 74.90, 179.67, 1035.762, 1000.000
1, -41.6983, 174.1194, 19000.0000, 0.30122, 234.00, 74.90, 178.91, 1035.762, 1000.000
1, -41.6963, 174.1176, 20000.0000, 0.21091, 234.00, 74.90, 177.60, 1035.762, 1000.000
1, -41.6943, 174.1158, 21000.0000, 0.14019, 234.00, 74.90, 175.59, 1035.762, 1000.000
1, -41.6923, 174.1140, 22000.0000, 0.08725, 234.00, 74.90, 172.84, 1035.762, 1000.000
1, -41.6903, 174.1122, 23000.0000, 0.04911, 234.00, 74.90, 169.56, 1035.762, 1000.000
1, -41.6882, 174.1104, 24000.0000, 0.02168, 234.00, 74.90, 166.54, 1035.762, 1000.000
1, -41.7416, 174.1439, 0.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7396, 174.1421, 1000.0000, 0.51248, 234.00, 74.90, 167.27, 1035.762, 1000.000
1, -41.7376, 174.1403, 2000.0000, 0.95666, 234.00, 74.90, 166.88, 1035.762, 1000.000
1, -41.7356, 174.1385, 3000.0000, 1.31442, 234.00, 74.90, 167.11, 1035.762, 1000.000
1, -41.7336, 174.1367, 4000.0000, 1.57943, 234.00, 74.90, 167.87, 1035.762, 1000.000
1, -41.7315, 174.1349, 5000.0000, 1.75358, 234.00, 74.90, 169.02, 1035.762, 1000.000
1, -41.7295, 174.1330, 6000.0000, 1.84456, 234.00, 74.90, 170.40, 1035.762, 1000.000
1, -41.7275, 174.1312, 7000.0000, 1.86336, 234.00, 74.90, 171.90, 1035.762, 1000.000
1, -41.7255, 174.1294, 8000.0000, 1.82227, 234.00, 74.90, 173.42, 1035.762, 1000.000
1, -41.7235, 174.1276, 9000.0000, 1.73361, 234.00, 74.90, 174.89, 1035.762, 1000.000
1, -41.7215, 174.1258, 10000.0000, 1.60912, 234.00, 74.90, 176.26, 1035.762, 1000.000
1, -41.7195, 174.1240, 11000.0000, 1.45953, 234.00, 74.90, 177.48, 1035.762, 1000.000
1, -41.7174, 174.1222, 12000.0000, 1.29446, 234.00, 74.90, 178.50, 1035.762, 1000.000
1, -41.7154, 174.1204, 13000.0000, 1.12235, 234.00, 74.90, 179.29, 1035.762, 1000.000
1, -41.7134, 174.1185, 14000.0000, 0.95046, 234.00, 74.90, 179.80, 1035.762, 1000.000
1, -41.7114, 174.1167, 15000.0000, 0.78492, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7094, 174.1149, 16000.0000, 0.63069, 234.00, 74.90, 179.98, 1035.762, 1000.000
1, -41.7074, 174.1131, 17000.0000, 0.49155, 234.00, 74.90, 179.61, 1035.762, 1000.000
1, -41.7054, 174.1113, 18000.0000, 0.37014, 234.00, 74.90, 178.77, 1035.762, 1000.000
1, -41.7033, 174.1095, 19000.0000, 0.26793, 234.00, 74.90, 177.29, 1035.762, 1000.000
1, -41.7013, 174.1077, 20000.0000, 0.18532, 234.00, 74.90, 174.96, 1035.762, 1000.000
1, -41.6993, 174.1059, 21000.0000, 0.12156, 234.00, 74.90, 171.53, 1035.762, 1000.000
1, -41.6973, 174.1041, 22000.0000, 0.07475, 234.00, 74.90, 166.89, 1035.762, 1000.000
1, -41.6953, 174.1022, 23000.0000, 0.04176, 234.00, 74.90, 161.38, 1035.762, 1000.000
1, -41.6933, 174.1004, 24000.0000, 0.01842, 234.00, 74.90, 156.36, 1035.762, 1000.000
1, -41.7466, 174.1340, 0.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7446, 174.1321, 1000.0000, 0.44869, 234.00, 74.90, 169.54, 1035.762, 1000.000
1, -41.7426, 174.1303, 2000.0000, 0.84753, 234.00, 74.90, 168.39, 1035.762, 1000.000
1, -41.7406, 174.1285, 3000.0000, 1.17432, 234.00, 74.90, 168.22, 1035.762, 1000.000
1, -41.7386, 174.1267, 4000.0000, 1.41913, 234.00, 74.90, 168.80, 1035.762, 1000.000
1, -41.7366, 174.1249, 5000.0000, 1.58165, 234.00, 74.90, 169.89, 1035.762, 1000.000
1, -41.7346, 174.1231, 6000.0000, 1.66804, 234.00, 74.90, 171.26, 1035.762, 1000.000
1, -41.7325, 174.1213, 7000.0000, 1.68792, 234.00, 74.90, 172.76, 1035.762, 1000.000
1, -41.7305, 174.1195, 8000.0000, 1.65231, 234.00, 74.90, 174.28, 1035.762, 1000.000
1, -41.7285, 174.1176, 9000.0000, 1.57242, 234.00, 74.90, 175.73, 1035.762, 1000.000
1, -41.7265, 174.1158, 10000.0000, 1.45896, 234.00, 74.90, 177.05, 1035.762, 1000.000
1, -41.7245, 174.1140, 11000.0000, 1.32187, 234.00, 74.90, 178.18, 1035.762, 1000.000
1, -41.7225, 174.1122, 12000.0000, 1.17010, 234.00, 74.90, 179.09, 1035.762, 1000.000
1, -41.7205, 174.1104, 13000.0000, 1.01163, 234.00, 74.90, 179.71, 1035.762, 1000.000
1, -41.7184, 174.1086, 14000.0000, 0.85335, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7164, 174.1068, 15000.0000, 0.70111, 234.00, 74.90, 179.93, 1035.762, 1000.000
1, -41.7144, 174.1050, 16000.0000, 0.55966, 234.00, 74.90, 179.50, 1035.762, 1000.000
1, -41.7124, 174.1032, 17000.0000, 0.43262, 234.00, 74.90, 178.57, 1035.762, 1000.000
1, -41.7104, 174.1013, 18000.0000, 0.32251, 234.00, 74.90, 176.93, 1035.762, 1000.000
1, -41.7084, 174.0995, 19000.0000, 0.23075, 234.00, 74.90, 174.31, 1035.762, 1000.000
1, -41.7064, 174.0977, 20000.0000, 0.15766, 234.00, 74.90, 170.34, 1035.762, 1000.000
1, -41.7043, 174.0959, 21000.0000, 0.10243, 234.00, 74.90, 164.60, 1035.762, 1000.000
1, -41.7023, 174.0941, 22000.0000, 0.06292, 234.00, 74.90, 156.92, 1035.762, 1000.000
1, -41.7003, 174.0923, 23000.0000, 0.03566, 234.00, 74.90, 148.09, 1035.762, 1000.000
1, -41.6983, 174.0905, 24000.0000, 0.01612, 234.00, 74.90, 140.45, 1035.762, 1000.000
1, -41.7517, 174.1240, 0.0000, 0.00762, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7497, 174.1222, 1000.0000, 0.37860, 234.00, 74.90, 171.79, 1035.762, 1000.000
1, -41.7476, 174.1204, 2000.0000, 0.72336, 234.00, 74.90, 169.59, 1035.762, 1000.000
1, -41.7456, 174.1186, 3000.0000, 1.01274, 234.00, 74.90, 168.86, 1035.762, 1000.000
1, -41.7436, 174.1167, 4000.0000, 1.23297, 234.00, 74.90, 169.21, 1035.762, 1000.000
1, -41.7416, 174.1149, 5000.0000, 1.38142, 234.00, 74.90, 170.24, 1035.762, 1000.000
1, -41.7396, 174.1131, 6000.0000, 1.46242, 234.00, 74.90, 171.62, 1035.762, 1000.000
1, -41.7376, 174.1113, 7000.0000, 1.48387, 234.00, 74.90, 173.16, 1035.762, 1000.000
1, -41.7356, 174.1095, 8000.0000, 1.45520, 234.00, 74.90, 174.70, 1035.762, 1000.000
1, -41.7335, 174.1077, 9000.0000, 1.38614, 234.00, 74.90, 176.14, 1035.762, 1000.000
1, -41.7315, 174.1059, 10000.0000, 1.28620, 234.00, 74.90, 177.42, 1035.762, 1000.000
1, -41.7295, 174.1041, 11000.0000, 1.16428, 234.00, 74.90, 178.47, 1035.762, 1000.000
