segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,172.1383,-43.5975,1969.7139,4.04008,86.1,80.0,-177.76, ,1000.0,1000.0
1,172.1385,-43.5991,2954.5239,5.01075,86.1,80.0,-174.32, ,1000.0,1000.0
1,172.1386,-43.6006,3939.3339,5.0846,86.1,80.0,-165.28, ,1000.0,1000.0
1,172.1388,-43.6022,4924.1439,4.46452,86.1,80.0,-158.07, ,1000.0,1000.0
1,172.1389,-43.6037,5908.9439,3.30118,86.1,80.0,-157.12, ,1000.0,1000.0
1,172.1391,-43.6053,6893.7539,1.98563,86.1,80.0,-170.0, ,1000.0,1000.0
1,172.1392,-43.6069,7878.5639,1.30112,86.1,80.0,149.9, ,1000.0,1000.0
1,172.1394,-43.6084,8863.3739,1.4006,86.1,80.0,120.46, ,1000.0,1000.0
1,172.1395,-43.61,9848.1739,1.3591,86.1,80.0,127.89, ,1000.0,1000.0
1,172.1396,-43.6115,10833.0039,1.73321,86.1,80.0,163.7, ,1000.0,1000.0
1,172.1506,-43.5953,984.9079,3.41257,86.1,80.0,175.25, ,1000.0,1000.0
1,172.1507,-43.5969,1969.7139,4.83384,86.1,80.0,171.86, ,1000.0,1000.0
1,172.1509,-43.5985,2954.5239,5.36434,86.1,80.0,176.85, ,1000.0,1000.0
1,172.151,-43.6,3939.3339,5.08662,86.1,80.0,-173.81, ,1000.0,1000.0
1,172.1512,-43.6016,4924.1439,4.25409,86.1,80.0,-166.6, ,1000.0,1000.0
1,172.1513,-43.6031,5908.9439,3.03024,86.1,80.0,-167.38, ,1000.0,1000.0
1,172.1515,-43.6047,6893.7539,1.84971,86.1,80.0,173.83, ,1000.0,1000.0
1,172.1516,-43.6063,7878.5639,1.46841,86.1,80.0,133.9, ,1000.0,1000.0
1,172.1517,-43.6078,8863.3739,1.52153,86.1,80.0,114.96, ,1000.0,1000.0
1,172.1519,-43.6094,9848.1739,1.21394,86.1,80.0,132.19, ,1000.0,1000.0
1,172.152,-43.6109,10833.0039,1.66241,86.1,80.0,-174.34, ,1000.0,1000.0
1,172.1629,-43.5947,984.9079,3.43081,86.1,80.0,-163.99, ,1000.0,1000.0
1,172.1628,-43.5963,1969.7139,5.0085,86.1,80.0,171.86, ,1000.0,1000.0
1,172.1628,-43.5978,2954.5239,5.65332,86.1,80.0,169.66, ,1000.0,1000.0
1,172.1627,-43.5994,3939.3339,5.18368,86.1,80.0,176.22, ,1000.0,1000.0
1,172.1627,-43.601,4924.1439,4.15868,86.1,80.0,-178.07, ,1000.0,1000.0
1,172.1627,-43.6025,5908.9439,2.92197,86.1,80.0,178.48, ,1000.0,1000.0
1,172.1626,-43.6041,6893.7539,1.96455,86.1,80.0,156.09, ,1000.0,1000.0
1,172.1626,-43.6056,7878.5639,1.76318,86.1,80.0,124.41, ,1000.0,1000.0
1,172.1626,-43.6072,8863.3739,1.62658,86.1,80.0,113.12, ,1000.0,1000.0
1,172.1625,-43.6087,9848.1739,1.04039,86.1,80.0,139.15, ,1000.0,1000.0
1,172.1625,-43.6103,10833.0039,1.6415,86.1,80.0,-156.46, ,1000.0,1000.0
1,172.1751,-43.5949,984.9079,3.23119,95.95,80.0,-155.18, ,1000.0,1000.0
1,172.1749,-43.5964,1969.7139,5.06671,95.95,80.0,165.76, ,1000.0,1000.0
1,172.1747,-43.598,2954.5239,5.99372,95.95,80.0,161.16, ,1000.0,1000.0
1,172.1745,-43.5996,3939.3339,5.41165,95.95,80.0,166.35, ,1000.0,1000.0
1,172.1743,-43.6011,4924.1439,4.23856,95.95,80.0,170.73, ,1000.0,1000.0
1,172.174,-43.6027,5908.9439,3.02425,95.95,80.0,165.46, ,1000.0,1000.0
1,172.1738,-43.6042,6893.7539,2.2529,95.95,80.0,144.24, ,1000.0,1000.0
1,172.1736,-43.6058,7878.5639,2.07208,95.95,80.0,121.38, ,1000.0,1000.0
1,172.1734,-43.6073,8863.3739,1.72904,95.95,80.0,116.51, ,1000.0,1000.0
1,172.1731,-43.6089,9848.1739,1.06008,95.95,80.0,154.99, ,1000.0,1000.0
1,172.1729,-43.6104,10833.0039,2.04389,95.95,80.0,-148.71, ,1000.0,1000.0
1,172.1875,-43.5958,984.9079,3.73602,95.95,80.0,-155.06, ,1000.0,1000.0
1,172.1874,-43.5974,1969.7139,5.62761,95.95,80.0,161.01, ,1000.0,1000.0
1,172.1873,-43.5989,2954.5239,6.45844,95.95,80.0,155.94, ,1000.0,1000.0
1,172.1871,-43.6005,3939.3339,5.6539,95.95,80.0,160.71, ,1000.0,1000.0
1,172.187,-43.6021,4924.1439,4.34403,95.95,80.0,164.74, ,1000.0,1000.0
1,172.1869,-43.6036,5908.9439,3.13818,95.95,80.0,159.38, ,1000.0,1000.0
1,172.1868,-43.6052,6893.7539,2.44012,95.95,80.0,140.7, ,1000.0,1000.0
1,172.1866,-43.6067,7878.5639,2.21098,95.95,80.0,123.19, ,1000.0,1000.0
1,172.1865,-43.6083,8863.3739,1.73098,95.95,80.0,124.27, ,1000.0,1000.0
1,172.1864,-43.6098,9848.1739,1.22606,95.95,80.0,176.36, ,1000.0,1000.0
1,172.1862,-43.6114,10833.0039,2.66902,95.95,80.0,-139.72, ,1000.0,1000.0
1,172.2001,-43.5964,984.9079,4.41567,91.02,80.0,-145.48, ,1000.0,1000.0
1,172.2002,-43.5979,1969.7139,5.9736,91.02,80.0,165.58, ,1000.0,1000.0
1,172.2004,-43.5995,2954.5239,6.74006,91.02,80.0,157.07, ,1000.0,1000.0
1,172.2005,-43.601,3939.3339,5.80379,91.02,80.0,160.51, ,1000.0,1000.0
1,172.2007,-43.6026,4924.1439,4.40415,91.02,80.0,164.31, ,1000.0,1000.0
1,172.2008,-43.6041,5908.9439,3.18367,91.02,80.0,159.59, ,1000.0,1000.0
1,172.2009,-43.6057,6893.7539,2.48546,91.02,80.0,142.83, ,1000.0,1000.0
1,172.2011,-43.6072,7878.5639,2.21893,91.02,80.0,128.06, ,1000.0,1000.0
1,172.2012,-43.6088,8863.3739,1.74079,91.02,80.0,134.16, ,1000.0,1000.0
1,172.2014,-43.6103,9848.1739,1.59952,91.02,80.0,-172.16, ,1000.0,1000.0
1,172.2015,-43.6119,10833.0039,3.42669,91.02,80.0,-139.91, ,1000.0,1000.0
1,172.2126,-43.5957,984.9079,5.6312,81.18,80.0,-144.54, ,1000.0,1000.0
1,172.213,-43.5973,1969.7139,6.71432,81.18,80.0,174.05, ,1000.0,1000.0
1,172.2134,-43.5988,2954.5239,7.15609,81.18,80.0,162.54, ,1000.0,1000.0
1,172.2138,-43.6003,3939.3339,6.07159,81.18,80.0,163.91, ,1000.0,1000.0
1,172.2142,-43.6019,4924.1439,4.57514,81.18,80.0,166.96, ,1000.0,1000.0
1,172.2147,-43.6034,5908.9439,3.29816,81.18,80.0,162.84, ,1000.0,1000.0
1,172.2151,-43.6049,6893.7539,2.54576,81.18,80.0,147.55, ,1000.0,1000.0
1,172.2155,-43.6065,7878.5639,2.24791,81.18,80.0,133.53, ,1000.0,1000.0
1,172.2159,-43.608,8863.3739,1.84421,81.18,80.0,139.79, ,1000.0,1000.0
1,172.2163,-43.6095,9848.1739,1.84113,81.18,80.0,-174.56, ,1000.0,1000.0
1,172.2168,-43.611,10833.0039,3.69415,81.18,80.0,-145.74, ,1000.0,1000.0
1,172.2247,-43.594,984.9079,6.34786,76.25,80.0,-148.8, ,1000.0,1000.0
1,172.2251,-43.5955,1969.7139,7.42836,76.25,80.0,-179.9, ,1000.0,1000.0
1,172.2256,-43.5971,2954.5239,7.58397,76.25,80.0,168.02, ,1000.0,1000.0
1,172.226,-43.5986,3939.3339,6.4214,76.25,80.0,167.71, ,1000.0,1000.0
1,172.2264,-43.6001,4924.1439,4.87336,76.25,80.0,169.72, ,1000.0,1000.0
1,172.2268,-43.6016,5908.9439,3.54619,76.25,80.0,165.82, ,1000.0,1000.0
1,172.2272,-43.6032,6893.7539,2.72829,76.25,80.0,151.82, ,1000.0,1000.0
1,172.2277,-43.6047,7878.5639,2.38579,76.25,80.0,137.41, ,1000.0,1000.0
1,172.2281,-43.6062,8863.3739,2.01754,76.25,80.0,138.64, ,1000.0,1000.0
1,172.2285,-43.6078,9848.1739,1.7765,76.25,80.0,171.16, ,1000.0,1000.0
1,172.2289,-43.6093,10833.0039,2.92291,76.25,80.0,-157.13, ,1000.0,1000.0
1,172.2369,-43.5922,984.9079,5.02035,81.18,80.0,-159.67, ,1000.0,1000.0
1,172.2373,-43.5938,1969.7139,6.80456,81.18,80.0,176.07, ,1000.0,1000.0
1,172.2377,-43.5953,2954.5239,7.38937,81.18,80.0,168.06, ,1000.0,1000.0
1,172.2381,-43.5968,3939.3339,6.48336,81.18,80.0,168.91, ,1000.0,1000.0
1,172.2386,-43.5984,4924.1439,5.07129,81.18,80.0,170.96, ,1000.0,1000.0
1,172.239,-43.5999,5908.9439,3.79778,81.18,80.0,167.4, ,1000.0,1000.0
1,172.2394,-43.6014,6893.7539,2.96934,81.18,80.0,154.72, ,1000.0,1000.0
1,172.2398,-43.6029,7878.5639,2.58751,81.18,80.0,140.29, ,1000.0,1000.0
1,172.2403,-43.6045,8863.3739,2.21028,81.18,80.0,136.69, ,1000.0,1000.0
